iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.023084,6.87,7.34
2,403,0.026552,6.92,14.35
3,604,0.029737,6.91,21.26
4,805,0.031856,6.88,28.15
5,1006,0.032716,6.92,35.07
6,1207,0.032399,6.88,41.95
7,1408,0.031942,6.90,48.86
8,1609,0.032199,6.96,55.82
9,1810,0.029271,6.91,62.73
10,2011,0.027558,6.91,69.64
11,2212,0.028990,6.94,76.58
12,2413,0.026112,6.91,83.50
13,2614,0.024826,6.87,90.37
14,2815,0.024883,6.91,97.29
15,3016,0.023373,6.89,104.17
16,3217,0.021840,6.89,111.07
17,3418,0.019284,6.91,118.06
18,3619,0.018025,6.86,125.02
19,3820,0.014424,6.94,132.04
20,4021,0.012251,6.90,139.04
21,4222,0.008351,6.91,146.04
22,4423,0.005896,6.89,153.01
23,4624,0.004455,6.90,160.00
24,4825,0.003185,6.89,166.98
25,5026,0.002298,6.91,173.97
26,5227,0.001951,6.92,180.99
27,5428,0.001576,6.92,187.99
28,5629,0.001284,6.93,195.02
29,5830,0.001114,6.88,201.98
30,6031,0.001025,6.87,208.94
31,6232,0.001074,6.93,215.96
32,6433,0.001084,6.90,222.86
33,6634,0.001240,6.93,229.79
34,6835,0.001257,6.91,236.71
35,7036,0.001885,6.88,243.59
36,7237,0.002236,6.87,250.46
37,7438,0.003289,6.86,257.33
38,7639,0.005092,6.88,264.21
39,7840,0.005584,6.92,271.13
40,8041,0.006654,6.90,278.04
41,8242,0.007450,6.92,284.96
42,8443,0.008594,6.91,291.87
43,8644,0.010595,6.88,298.76
44,8845,0.012924,6.90,305.66
45,9046,0.015407,6.90,312.56
46,9247,0.018846,6.88,319.45
47,9448,0.019502,6.91,326.36
48,9649,0.019986,6.93,333.29
49,9850,0.020366,6.94,340.23
50,10051,0.019338,6.88,347.11
51,10252,0.018798,6.96,354.08
52,10453,0.017779,6.87,360.95
53,10654,0.017103,6.88,367.83
54,10855,0.016640,6.93,374.76
55,11056,0.018170,6.95,381.72
56,11257,0.019943,6.93,388.65
57,11458,0.019273,6.88,395.53
58,11659,0.019677,6.92,402.45
59,11860,0.019422,6.92,409.37
60,12061,0.020346,6.86,416.23
61,12262,0.017376,6.90,423.14
62,12463,0.019168,6.96,430.10
63,12664,0.019793,6.91,437.01
64,12865,0.017753,6.88,443.89
65,13066,0.017474,6.94,450.83
66,13267,0.016524,6.87,457.70
67,13468,0.015948,6.89,464.60
68,13669,0.014567,6.90,471.51
69,13870,0.012659,6.91,478.42
70,14071,0.012039,6.91,485.33
71,14272,0.011255,6.90,492.23
72,14473,0.010066,6.93,499.16
73,14674,0.008864,6.90,506.06
74,14875,0.007985,6.90,512.96
75,15076,0.007114,6.90,519.86
76,15277,0.006155,6.93,526.79
77,15478,0.005455,6.91,533.71
78,15679,0.005058,6.96,540.67
79,15880,0.004223,6.90,547.57
80,16081,0.003494,6.90,554.47
81,16282,0.003218,6.93,561.40
82,16483,0.003104,6.88,568.28
83,16684,0.002642,6.94,575.23
84,16885,0.002433,6.89,582.12
85,17086,0.001971,6.89,589.00
86,17287,0.001896,6.91,595.92
87,17488,0.001729,6.93,602.85
88,17689,0.001605,6.95,609.80
89,17890,0.001590,6.88,616.67
