iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.018396,6.84,7.32
2,403,0.028419,6.89,14.29
3,604,0.027941,6.85,21.14
4,805,0.024175,6.87,28.02
5,1006,0.022620,6.86,34.89
6,1207,0.018544,6.84,41.73
7,1408,0.019122,6.87,48.60
8,1609,0.016751,6.88,55.48
9,1810,0.013355,6.90,62.47
10,2011,0.011266,6.86,69.41
11,2212,0.008326,6.91,76.41
12,2413,0.006276,6.87,83.37
13,2614,0.004807,6.88,90.34
14,2815,0.018973,6.84,97.27
15,3016,0.019219,6.89,104.16
16,3217,0.018799,6.87,111.03
17,3418,0.019202,6.89,117.92
18,3619,0.017753,6.89,124.81
19,3820,0.015159,6.88,131.69
20,4021,0.014504,6.86,138.55
21,4222,0.013225,6.89,145.44
22,4423,0.012429,6.87,152.31
23,4624,0.019310,6.91,159.22
24,4825,0.009020,6.87,166.09
25,5026,0.007607,6.85,172.94
26,5227,0.006276,6.87,179.80
27,5428,0.005472,6.86,186.66
28,5629,0.005142,6.86,193.53
29,5830,0.004376,6.90,200.43
30,6031,0.003949,6.86,207.37
31,6232,0.003216,6.84,214.30
32,6433,0.002778,6.87,221.26
33,6634,0.003035,6.86,228.21
34,6835,0.003726,6.87,235.08
35,7036,0.004968,6.86,241.94
36,7237,0.005910,6.88,248.82
37,7438,0.006435,6.86,255.68
38,7639,0.007053,6.86,262.54
39,7840,0.007440,6.85,269.39
40,8041,0.008183,6.86,276.26
41,8242,0.008402,6.85,283.11
42,8443,0.009398,6.90,290.01
43,8644,0.018947,6.92,296.93
44,8845,0.007030,6.90,303.83
45,9046,0.007076,6.85,310.68
46,9247,0.006575,6.87,317.55
47,9448,0.027993,6.85,324.41
48,9649,0.008301,6.86,331.27
49,9850,0.008379,6.91,338.19
50,10051,0.009387,6.87,345.06
51,10252,0.025782,6.88,351.94
52,10453,0.010937,6.86,358.81
53,10654,0.012313,6.89,365.70
54,10855,0.014644,6.87,372.57
55,11056,0.015843,6.85,379.42
56,11257,0.031089,6.93,386.35
57,11458,0.031039,6.83,393.19
58,11659,0.030790,6.86,400.05
59,11860,0.031564,6.88,406.94
60,12061,0.031797,6.83,413.77
61,12262,0.022026,6.91,420.68
62,12463,0.022173,6.87,427.56
63,12664,0.022006,6.89,434.45
64,12865,0.021450,6.86,441.31
65,13066,0.021248,6.87,448.18
66,13267,0.020327,6.87,455.05
67,13468,0.019636,6.86,461.91
68,13669,0.019355,6.88,468.80
69,13870,0.018950,6.85,475.65
70,14071,0.018205,6.89,482.55
71,14272,0.017466,6.88,489.43
72,14473,0.016293,6.89,496.33
73,14674,0.015889,6.90,503.23
74,14875,0.014788,6.86,510.09
75,15076,0.013084,6.93,517.02
76,15277,0.012279,6.87,523.89
77,15478,0.011464,6.86,530.75
78,15679,0.011266,6.88,537.63
79,15880,0.010529,6.84,544.47
80,16081,0.009627,6.90,551.36
81,16282,0.008732,6.91,558.28
82,16483,0.008339,6.91,565.19
83,16684,0.007304,6.83,572.02
84,16885,0.006657,6.87,578.89
85,17086,0.006015,6.92,585.82
86,17287,0.005341,6.89,592.70
87,17488,0.005007,6.85,599.56
88,17689,0.004523,6.91,606.47
89,17890,0.004169,6.91,613.38
90,18091,0.003506,6.91,620.29
91,18292,0.003120,6.90,627.19
92,18493,0.003196,6.86,634.05
93,18694,0.003204,6.90,640.95
94,18895,0.002947,6.90,647.86
95,19096,0.002502,6.89,654.75
96,19297,0.002197,6.86,661.69
97,19498,0.002132,6.89,668.67
98,19699,0.001792,6.88,675.63
99,19900,0.001710,6.83,682.55
100,20101,0.001636,6.88,689.52
101,20302,0.001542,6.86,696.46
102,20503,0.001530,6.83,703.38
103,20704,0.001307,6.86,710.33
104,20905,0.001327,6.90,717.31
105,21106,0.001201,6.87,724.19
106,21307,0.001113,6.87,731.14
107,21508,0.001066,6.86,738.09
108,21709,0.001015,6.89,745.07
109,21910,0.000955,6.89,752.05
110,22111,0.000874,6.89,759.02
111,22312,0.000774,6.86,765.97
112,22513,0.000721,6.87,772.93
113,22714,0.000636,6.88,779.90
114,22915,0.000620,6.95,786.93
115,23116,0.000561,6.89,793.90
116,23317,0.000547,6.89,800.88
117,23518,0.000507,6.89,807.85
118,23719,0.000469,6.89,814.83
119,23920,0.000449,6.85,821.77
120,24121,0.000416,6.86,828.72
121,24322,0.000408,6.86,835.66
122,24523,0.000382,6.85,842.60
123,24724,0.000339,6.88,849.57
124,24925,0.000408,6.87,856.52
125,25126,0.000421,6.84,863.37
126,25327,0.000409,6.80,870.18
127,25528,0.000420,6.87,877.05
128,25729,0.000434,6.86,883.90
129,25930,0.000413,6.81,890.72
130,26131,0.000412,6.89,897.61
131,26332,0.000408,6.81,904.43
132,26533,0.000394,6.87,911.30
133,26734,0.000374,6.86,918.17
134,26935,0.000375,6.86,925.03
135,27136,0.000373,6.90,931.93
136,27337,0.000364,6.90,938.83
137,27538,0.000336,6.88,945.71
138,27739,0.000323,6.85,952.65
139,27940,0.000296,6.90,959.65
140,28141,0.000270,6.88,966.61
141,28342,0.000249,6.84,973.53
142,28543,0.000238,6.88,980.50
143,28744,0.000218,6.86,987.46
144,28945,0.000204,6.88,994.42
145,29146,0.000197,6.88,1001.39
146,29347,0.000188,6.84,1008.32
147,29548,0.000181,6.90,1015.31
148,29749,0.000169,6.86,1022.25
149,29950,0.000164,6.86,1029.20
150,30151,0.000162,6.92,1036.20
