iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.000842,7.06,7.54
2,403,0.000341,7.06,14.69
3,604,0.000112,7.05,21.83
4,805,0.000110,7.03,28.95
5,1006,0.027548,7.05,36.10
6,1207,0.000337,7.08,43.18
7,1408,0.000705,7.05,50.23
8,1609,0.001473,7.04,57.27
9,1810,0.001925,7.04,64.31
10,2011,0.002749,7.01,71.32
11,2212,0.003195,7.03,78.36
12,2413,0.003547,6.99,85.35
13,2614,0.003194,7.05,92.40
14,2815,0.003581,7.00,99.40
15,3016,0.003777,7.05,106.45
16,3217,0.004051,7.05,113.50
17,3418,0.004266,7.05,120.55
18,3619,0.003919,7.06,127.62
19,3820,0.004063,7.02,134.63
20,4021,0.003754,7.04,141.67
21,4222,0.003916,7.07,148.74
22,4423,0.003825,7.04,155.79
23,4624,0.003105,7.09,162.88
24,4825,0.002898,7.03,169.91
25,5026,0.002596,7.07,176.98
26,5227,0.002359,7.01,183.99
27,5428,0.002286,7.07,191.07
28,5629,0.001895,7.07,198.14
29,5830,0.001656,7.01,205.15
30,6031,0.001522,7.03,212.18
31,6232,0.001392,7.09,219.27
32,6433,0.001207,7.08,226.35
33,6634,0.001055,7.05,233.41
34,6835,0.000860,7.10,240.51
35,7036,0.000774,7.05,247.57
36,7237,0.000775,7.09,254.66
37,7438,0.000732,7.03,261.69
38,7639,0.000642,7.06,268.75
39,7840,0.000650,7.08,275.83
40,8041,0.000546,7.04,282.88
41,8242,0.000463,7.04,289.92
42,8443,0.000438,7.03,296.95
43,8644,0.000408,7.02,303.97
44,8845,0.000346,7.01,310.98
45,9046,0.000335,7.01,318.00
46,9247,0.000310,7.06,325.06
47,9448,0.000255,7.04,332.10
48,9649,0.000234,7.06,339.16
49,9850,0.000223,7.09,346.26
50,10051,0.000230,7.05,353.31
51,10252,0.000218,7.03,360.34
52,10453,0.000208,7.01,367.35
53,10654,0.000206,7.05,374.41
54,10855,0.000198,7.09,381.50
55,11056,0.000199,7.04,388.54
56,11257,0.000176,7.04,395.58
57,11458,0.000170,7.03,402.61
58,11659,0.000160,7.01,409.63
59,11860,0.000153,7.08,416.71
60,12061,0.000146,7.03,423.74
61,12262,0.000140,7.04,430.79
62,12463,0.000132,7.04,437.83
63,12664,0.000124,7.09,444.93
64,12865,0.000119,7.04,451.97
65,13066,0.000118,7.10,459.08
66,13267,0.000109,7.03,466.11
67,13468,0.000101,7.08,473.27
68,13669,0.000097,7.03,480.39
69,13870,0.000090,7.02,487.50
