iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.034703,6.88,7.36
2,403,0.037212,6.90,14.35
3,604,0.037442,6.90,21.25
4,805,0.037623,6.95,28.20
5,1006,0.037380,6.92,35.12
6,1207,0.037194,6.90,42.02
7,1408,0.036622,6.94,48.97
8,1609,0.036175,6.93,55.90
9,1810,0.035775,6.94,62.84
10,2011,0.035288,6.92,69.77
11,2212,0.035151,6.93,76.70
12,2413,0.034739,6.93,83.63
13,2614,0.034032,6.93,90.56
14,2815,0.033344,6.96,97.61
15,3016,0.032706,6.95,104.65
16,3217,0.031892,6.97,111.71
17,3418,0.030251,6.95,118.75
18,3619,0.028516,6.93,125.77
19,3820,0.025468,6.93,132.78
20,4021,0.023262,6.99,139.86
21,4222,0.021057,6.94,146.89
22,4423,0.017281,6.93,153.91
23,4624,0.012838,6.94,160.94
24,4825,0.010264,6.97,168.00
25,5026,0.008318,6.91,174.99
26,5227,0.036564,6.94,182.02
27,5428,0.014274,6.93,188.96
28,5629,0.019716,6.95,195.91
29,5830,0.022001,6.92,202.84
30,6031,0.022704,6.93,209.77
31,6232,0.023285,6.93,216.70
32,6433,0.023295,6.94,223.64
33,6634,0.023125,6.95,230.60
34,6835,0.023952,6.92,237.52
35,7036,0.024462,6.90,244.42
36,7237,0.022770,6.90,251.33
37,7438,0.022312,6.91,258.25
38,7639,0.020567,6.90,265.15
39,7840,0.020953,6.93,272.08
40,8041,0.020846,6.92,279.01
41,8242,0.021020,6.91,285.92
42,8443,0.019905,6.93,292.86
43,8644,0.020388,6.95,299.81
44,8845,0.020945,6.89,306.70
45,9046,0.020543,6.91,313.61
46,9247,0.019854,6.93,320.53
47,9448,0.020250,6.94,327.48
48,9649,0.019709,6.93,334.42
49,9850,0.034619,6.90,341.32
50,10051,0.017090,6.92,348.24
51,10252,0.034737,6.96,355.21
52,10453,0.034731,6.93,362.14
53,10654,0.034265,6.96,369.10
54,10855,0.033615,6.94,376.04
55,11056,0.033732,6.89,382.94
56,11257,0.033663,6.93,389.88
57,11458,0.033283,6.91,396.79
58,11659,0.033362,6.90,403.69
59,11860,0.032850,6.89,410.59
60,12061,0.033136,6.93,417.53
61,12262,0.032945,6.91,424.44
62,12463,0.033056,6.93,431.37
63,12664,0.028798,6.92,438.29
64,12865,0.028991,6.95,445.24
65,13066,0.030371,6.92,452.16
66,13267,0.029842,6.94,459.10
67,13468,0.030734,6.88,465.99
68,13669,0.031010,6.90,472.88
69,13870,0.031126,6.91,479.79
70,14071,0.030432,6.89,486.69
71,14272,0.029659,6.90,493.59
72,14473,0.029294,6.94,500.54
73,14674,0.028671,6.88,507.42
74,14875,0.028004,6.96,514.38
75,15076,0.027623,6.89,521.27
76,15277,0.026325,6.92,528.20
77,15478,0.024513,6.95,535.15
78,15679,0.022764,6.91,542.07
79,15880,0.021516,6.88,548.95
80,16081,0.019877,6.97,555.92
81,16282,0.018770,6.92,562.85
82,16483,0.018313,6.97,569.81
83,16684,0.015957,6.90,576.71
84,16885,0.012864,6.93,583.65
85,17086,0.010681,6.90,590.55
86,17287,0.009538,6.92,597.47
87,17488,0.008582,6.92,604.40
88,17689,0.007653,6.91,611.31
89,17890,0.007644,6.94,618.33
90,18091,0.007517,6.91,625.34
91,18292,0.007982,6.95,632.37
92,18493,0.010004,6.95,639.32
93,18694,0.013348,6.93,646.26
94,18895,0.013498,6.97,653.22
95,19096,0.014204,6.92,660.14
96,19297,0.015617,6.92,667.06
97,19498,0.016453,6.91,673.97
98,19699,0.016717,6.94,680.91
99,19900,0.016268,6.92,687.84
100,20101,0.015491,6.91,694.75
101,20302,0.015704,6.94,701.70
102,20503,0.015412,6.91,708.61
103,20704,0.014631,6.91,715.53
104,20905,0.014163,6.91,722.43
105,21106,0.013407,6.90,729.33
106,21307,0.012085,6.93,736.27
107,21508,0.010668,6.87,743.14
108,21709,0.010567,6.91,750.05
109,21910,0.008759,6.93,756.98
110,22111,0.008997,6.92,763.91
111,22312,0.008383,6.93,770.84
112,22513,0.009447,6.90,777.75
113,22714,0.008765,6.92,784.67
114,22915,0.008705,6.92,791.59
115,23116,0.009032,6.90,798.49
116,23317,0.009532,6.91,805.40
117,23518,0.010454,6.93,812.33
118,23719,0.009716,6.89,819.22
119,23920,0.010142,6.95,826.18
120,24121,0.009857,6.94,833.12
121,24322,0.009918,6.94,840.06
122,24523,0.008487,6.96,847.03
123,24724,0.007517,6.93,853.95
124,24925,0.006972,6.90,860.95
125,25126,0.006325,6.95,867.99
126,25327,0.005084,6.94,875.02
127,25528,0.005268,6.89,882.00
128,25729,0.005495,6.90,888.91
129,25930,0.006791,6.88,895.79
130,26131,0.009591,6.92,902.71
131,26332,0.013877,6.87,909.58
132,26533,0.016072,6.92,916.50
133,26734,0.017688,6.92,923.42
134,26935,0.019418,6.86,930.29
135,27136,0.021064,6.89,937.18
136,27337,0.022644,6.93,944.11
137,27538,0.023804,6.93,951.04
138,27739,0.036395,6.94,957.98
139,27940,0.027636,6.94,964.92
140,28141,0.027172,6.93,971.85
141,28342,0.027627,6.95,978.80
142,28543,0.027530,6.94,985.74
143,28744,0.026836,6.96,992.71
144,28945,0.026843,6.91,999.62
145,29146,0.026562,6.93,1006.55
146,29347,0.026643,6.89,1013.44
147,29548,0.026699,6.95,1020.39
148,29749,0.026324,6.93,1027.32
149,29950,0.023679,6.89,1034.22
150,30151,0.023047,6.93,1041.15
