iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.000296,7.25,7.76
2,403,0.000112,7.25,15.10
3,604,0.000572,7.32,22.51
4,805,0.007670,7.33,29.84
5,1006,0.005906,7.38,37.23
6,1207,0.003411,7.33,44.56
7,1408,0.001283,7.32,51.88
8,1609,0.000448,7.30,59.19
9,1810,0.000243,7.28,66.47
10,2011,0.000136,7.32,73.80
11,2212,0.000101,7.28,81.07
12,2413,0.000113,7.40,88.57
13,2614,0.000096,7.38,95.95
14,2815,0.000111,7.37,103.42
15,3016,0.000102,7.29,110.70
16,3217,0.000098,7.28,117.99
17,3418,0.000102,7.26,125.25
18,3619,0.000079,7.25,132.51
