iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.017918,7.02,7.50
2,403,0.022027,7.01,14.60
3,604,0.011175,7.00,21.60
4,805,0.026297,7.01,28.71
5,1006,0.028609,7.01,35.72
6,1207,0.028883,7.02,42.75
7,1408,0.028785,6.98,49.73
8,1609,0.028245,6.99,56.72
9,1810,0.025705,7.03,63.75
10,2011,0.025439,6.98,70.74
11,2212,0.024013,6.99,77.73
12,2413,0.022338,7.01,84.73
13,2614,0.019303,7.02,91.75
14,2815,0.018328,7.05,98.81
15,3016,0.015543,6.99,105.80
16,3217,0.013364,7.02,112.82
17,3418,0.010985,7.02,119.84
18,3619,0.009434,6.99,126.92
19,3820,0.008261,7.08,134.09
20,4021,0.006180,7.00,141.18
21,4222,0.004962,7.02,148.29
22,4423,0.003117,7.00,155.39
23,4624,0.002132,7.04,162.52
24,4825,0.001599,7.02,169.63
25,5026,0.001482,7.03,176.74
26,5227,0.000825,6.99,183.82
27,5428,0.000881,6.99,190.90
28,5629,0.000651,7.03,197.93
29,5830,0.000749,7.02,205.05
30,6031,0.000946,6.98,212.02
31,6232,0.001024,7.01,219.03
32,6433,0.001134,7.00,226.03
33,6634,0.000927,7.01,233.05
34,6835,0.001072,7.02,240.07
35,7036,0.000977,7.05,247.12
36,7237,0.000877,7.10,254.23
37,7438,0.000807,7.25,261.48
38,7639,0.000734,7.22,268.71
39,7840,0.000688,7.15,275.86
40,8041,0.000566,7.00,282.87
41,8242,0.000436,7.03,289.98
42,8443,0.000294,7.00,297.07
43,8644,0.000310,7.01,304.17
44,8845,0.000289,7.02,311.19
45,9046,0.000262,7.00,318.28
46,9247,0.000310,7.09,325.45
47,9448,0.000497,6.99,332.45
48,9649,0.000542,6.98,339.43
49,9850,0.000784,6.99,346.42
50,10051,0.000886,7.02,353.44
51,10252,0.001070,7.02,360.46
52,10453,0.001337,7.00,367.46
53,10654,0.001305,7.03,374.49
54,10855,0.001399,6.99,381.48
55,11056,0.001830,6.94,388.42
56,11257,0.002518,6.94,395.36
57,11458,0.002506,7.00,402.37
58,11659,0.002644,7.00,409.37
59,11860,0.003151,7.03,416.40
60,12061,0.002708,6.98,423.38
61,12262,0.002283,6.99,430.37
62,12463,0.002191,6.96,437.33
63,12664,0.002165,7.00,444.34
64,12865,0.001800,6.95,451.28
65,13066,0.001540,7.00,458.29
66,13267,0.001221,6.99,465.28
67,13468,0.001407,7.01,472.29
68,13669,0.001390,7.00,479.29
69,13870,0.001551,6.98,486.27
70,14071,0.018234,7.04,493.32
71,14272,0.000955,6.98,500.31
72,14473,0.001316,7.01,507.31
73,14674,0.008940,6.98,514.29
74,14875,0.001326,7.00,521.29
75,15076,0.001731,7.02,528.31
76,15277,0.002033,7.00,535.31
77,15478,0.002095,6.96,542.27
78,15679,0.002821,7.00,549.27
79,15880,0.002951,7.02,556.29
80,16081,0.003386,6.97,563.26
81,16282,0.003140,7.03,570.29
82,16483,0.003537,7.03,577.32
83,16684,0.003668,6.99,584.31
84,16885,0.003429,6.98,591.29
85,17086,0.003492,6.94,598.24
86,17287,0.002757,6.96,605.20
87,17488,0.002587,7.02,612.22
88,17689,0.002231,6.99,619.21
89,17890,0.001580,7.01,626.22
90,18091,0.001331,7.01,633.23
91,18292,0.001194,7.04,640.27
92,18493,0.001138,7.00,647.27
93,18694,0.001064,6.97,654.25
94,18895,0.000970,7.02,661.26
95,19096,0.000761,6.95,668.21
96,19297,0.000721,7.02,675.24
97,19498,0.000654,7.05,682.30
98,19699,0.000582,7.06,689.36
99,19900,0.000539,7.03,696.39
100,20101,0.000473,7.01,703.40
101,20302,0.000441,6.99,710.39
102,20503,0.000389,7.02,717.41
103,20704,0.000323,6.96,724.38
104,20905,0.000313,7.01,731.39
105,21106,0.000259,7.03,738.42
106,21307,0.000235,7.03,745.54
107,21508,0.000202,6.99,752.62
108,21709,0.000192,7.01,759.72
109,21910,0.000165,7.02,766.83
110,22111,0.000169,7.00,773.92
111,22312,0.000163,6.99,780.92
112,22513,0.000153,7.00,788.01
113,22714,0.000147,6.97,795.07
114,22915,0.000142,6.99,802.15
115,23116,0.000135,6.99,809.23
116,23317,0.000138,6.98,816.30
117,23518,0.000115,7.03,823.33
118,23719,0.000106,7.04,830.46
119,23920,0.000095,6.97,837.52
120,24121,0.000081,7.02,844.63
