iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.034844,6.99,7.47
2,403,0.037757,7.00,14.55
3,604,0.037974,7.01,21.56
4,805,0.038149,6.97,28.53
5,1006,0.038191,7.04,35.58
6,1207,0.038233,6.99,42.57
7,1408,0.038258,7.03,49.60
8,1609,0.038263,7.00,56.61
9,1810,0.038273,7.02,63.63
10,2011,0.038272,7.01,70.65
11,2212,0.038268,7.02,77.67
12,2413,0.038265,7.00,84.68
13,2614,0.038268,6.95,91.63
14,2815,0.038280,7.02,98.65
15,3016,0.038293,6.97,105.62
16,3217,0.038286,7.03,112.66
17,3418,0.038280,7.00,119.66
18,3619,0.038283,7.01,126.67
19,3820,0.038271,7.01,133.68
20,4021,0.038267,7.03,140.71
21,4222,0.038267,7.01,147.72
22,4423,0.038271,7.00,154.72
23,4624,0.038265,6.96,161.69
24,4825,0.038254,7.03,168.72
25,5026,0.038258,7.02,175.74
26,5227,0.038254,7.03,182.77
27,5428,0.038248,6.98,189.76
28,5629,0.038243,6.97,196.73
29,5830,0.038230,7.03,203.77
30,6031,0.038210,7.00,210.76
31,6232,0.038183,6.99,217.76
32,6433,0.038159,6.97,224.73
33,6634,0.038150,7.01,231.75
34,6835,0.038142,7.03,238.78
35,7036,0.038097,6.97,245.76
36,7237,0.038084,6.99,252.75
37,7438,0.038010,7.03,259.78
38,7639,0.037963,7.00,266.78
39,7840,0.037903,7.02,273.80
40,8041,0.037822,7.03,280.84
41,8242,0.037756,7.04,287.88
42,8443,0.037542,6.97,294.85
43,8644,0.037550,7.03,301.88
44,8845,0.037360,7.07,308.95
45,9046,0.037359,7.05,316.00
46,9247,0.036715,7.04,323.05
47,9448,0.036219,7.00,330.05
48,9649,0.034715,7.04,337.10
49,9850,0.031538,6.97,344.15
50,10051,0.028861,7.03,351.27
51,10252,0.026573,7.01,358.37
52,10453,0.027454,7.04,365.50
53,10654,0.037424,7.02,372.52
54,10855,0.037403,6.94,379.47
55,11056,0.037572,6.97,386.44
56,11257,0.036874,6.99,393.43
57,11458,0.037799,6.99,400.42
58,11659,0.037455,7.00,407.43
59,11860,0.037565,7.01,414.44
60,12061,0.037655,6.98,421.42
61,12262,0.037692,6.96,428.38
62,12463,0.037786,7.01,435.40
63,12664,0.038227,6.99,442.39
64,12865,0.037806,6.98,449.37
65,13066,0.037845,6.93,456.31
66,13267,0.037868,7.01,463.32
67,13468,0.037830,6.96,470.28
68,13669,0.037784,7.05,477.34
69,13870,0.037762,7.05,484.39
70,14071,0.037710,6.99,491.38
71,14272,0.037673,7.04,498.42
72,14473,0.037639,7.01,505.43
73,14674,0.037535,7.01,512.44
74,14875,0.037509,7.01,519.45
75,15076,0.037488,7.00,526.45
76,15277,0.037377,6.99,533.44
77,15478,0.037320,7.01,540.46
78,15679,0.037251,7.01,547.46
79,15880,0.037198,6.99,554.46
80,16081,0.037052,6.96,561.42
81,16282,0.036890,7.01,568.43
82,16483,0.036719,7.02,575.46
83,16684,0.036471,6.98,582.44
84,16885,0.036187,7.05,589.49
85,17086,0.036064,6.99,596.48
86,17287,0.035760,7.05,603.54
87,17488,0.035307,6.99,610.52
88,17689,0.034462,7.00,617.53
89,17890,0.033147,7.08,624.61
90,18091,0.031523,7.02,631.63
91,18292,0.028916,7.04,638.68
92,18493,0.023611,7.01,645.69
93,18694,0.019647,7.00,652.79
94,18895,0.007216,7.04,659.91
95,19096,0.037029,7.02,667.02
96,19297,0.008033,7.03,674.05
97,19498,0.028004,7.00,681.06
98,19699,0.035300,7.02,688.08
99,19900,0.036850,7.03,695.11
100,20101,0.037565,7.03,702.14
101,20302,0.037477,6.97,709.11
102,20503,0.037736,7.06,716.17
103,20704,0.037573,7.01,723.19
104,20905,0.037847,7.03,730.22
105,21106,0.037885,6.98,737.20
106,21307,0.037911,7.01,744.21
107,21508,0.037946,7.01,751.22
108,21709,0.037959,6.97,758.20
109,21910,0.037966,7.02,765.22
110,22111,0.037432,7.04,772.26
111,22312,0.037464,7.04,779.30
112,22513,0.037963,7.00,786.30
113,22714,0.038003,6.97,793.27
114,22915,0.037983,7.00,800.28
115,23116,0.037964,7.02,807.30
116,23317,0.037964,7.02,814.32
117,23518,0.037944,6.99,821.31
118,23719,0.037900,7.00,828.31
119,23920,0.037225,7.04,835.36
120,24121,0.037128,6.98,842.34
121,24322,0.037131,7.02,849.36
122,24523,0.037149,6.95,856.32
123,24724,0.037117,7.00,863.31
124,24925,0.037220,6.97,870.29
125,25126,0.037168,7.01,877.30
126,25327,0.037087,7.01,884.32
127,25528,0.037132,6.98,891.30
128,25729,0.037062,6.99,898.29
129,25930,0.036919,7.00,905.28
130,26131,0.036840,7.03,912.32
131,26332,0.036692,6.96,919.28
132,26533,0.036639,7.03,926.31
133,26734,0.036492,7.05,933.37
134,26935,0.036200,7.02,940.39
135,27136,0.035879,7.02,947.41
136,27337,0.035617,6.99,954.40
137,27538,0.035211,7.06,961.46
138,27739,0.034821,6.97,968.43
139,27940,0.034534,6.96,975.39
140,28141,0.033567,6.98,982.38
141,28342,0.033419,6.95,989.33
142,28543,0.033061,7.03,996.36
143,28744,0.031909,7.00,1003.36
144,28945,0.030537,7.02,1010.38
145,29146,0.028378,7.00,1017.38
146,29347,0.025740,7.04,1024.43
147,29548,0.024081,7.00,1031.43
148,29749,0.020092,7.00,1038.43
149,29950,0.016414,7.00,1045.44
150,30151,0.016803,7.01,1052.45
