iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.000727,6.88,7.36
2,403,0.001156,6.89,14.34
3,604,0.002748,6.89,21.23
4,805,0.004819,6.84,28.06
5,1006,0.018269,6.87,34.93
6,1207,0.006150,6.86,41.79
7,1408,0.009102,6.91,48.71
8,1609,0.023266,6.88,55.60
9,1810,0.023388,6.87,62.47
10,2011,0.014578,6.92,69.40
11,2212,0.018393,6.90,76.30
12,2413,0.019006,6.92,83.22
13,2614,0.015649,6.88,90.10
14,2815,0.018911,6.92,97.02
15,3016,0.015235,6.90,103.92
16,3217,0.014730,6.91,110.84
17,3418,0.015094,6.86,117.70
18,3619,0.014795,6.89,124.59
19,3820,0.015435,6.92,131.50
20,4021,0.014052,6.87,138.38
21,4222,0.013556,6.92,145.30
22,4423,0.013002,6.87,152.17
23,4624,0.012165,6.87,159.05
24,4825,0.010893,6.89,165.94
25,5026,0.009783,6.90,172.84
26,5227,0.008307,6.87,179.72
27,5428,0.007836,6.88,186.61
28,5629,0.006426,6.92,193.53
29,5830,0.005032,6.95,200.49
30,6031,0.004580,6.89,207.38
31,6232,0.003651,6.88,214.26
32,6433,0.003069,6.90,221.16
33,6634,0.002684,6.84,228.00
34,6835,0.002309,6.87,234.87
35,7036,0.002543,6.91,241.78
36,7237,0.002787,6.89,248.68
37,7438,0.003327,6.85,255.53
38,7639,0.003993,6.85,262.39
39,7840,0.005174,6.87,269.26
40,8041,0.005409,6.87,276.14
41,8242,0.005229,6.88,283.02
42,8443,0.004510,6.87,289.89
43,8644,0.003688,6.84,296.73
44,8845,0.003352,6.89,303.62
45,9046,0.003216,6.85,310.47
46,9247,0.003279,6.88,317.36
47,9448,0.003040,6.85,324.21
48,9649,0.003028,6.87,331.08
49,9850,0.002920,6.90,337.98
50,10051,0.002645,6.87,344.85
51,10252,0.002501,6.87,351.72
52,10453,0.002239,6.86,358.58
53,10654,0.002048,6.91,365.49
54,10855,0.001899,6.90,372.39
55,11056,0.001744,6.88,379.27
56,11257,0.001712,6.88,386.15
57,11458,0.001459,6.89,393.05
58,11659,0.001334,6.87,399.92
59,11860,0.001316,6.91,406.84
60,12061,0.001215,6.88,413.72
61,12262,0.001177,6.87,420.59
62,12463,0.001036,6.87,427.46
63,12664,0.000986,6.88,434.35
64,12865,0.001099,6.86,441.21
65,13066,0.001003,6.87,448.08
66,13267,0.000897,6.88,454.97
67,13468,0.000810,6.87,461.84
68,13669,0.000751,6.90,468.73
69,13870,0.000694,6.90,475.63
70,14071,0.000647,6.85,482.57
71,14272,0.000618,6.92,489.58
72,14473,0.000586,6.89,496.55
73,14674,0.000548,6.85,503.49
74,14875,0.000550,6.86,510.44
75,15076,0.000528,6.90,517.34
76,15277,0.000471,6.85,524.27
77,15478,0.000434,6.93,531.29
78,15679,0.000426,6.88,538.25
79,15880,0.000393,6.88,545.22
80,16081,0.000358,6.86,552.17
81,16282,0.000347,6.83,559.09
82,16483,0.000327,6.91,566.09
83,16684,0.000311,6.87,573.04
84,16885,0.000297,6.89,580.02
85,17086,0.000275,6.87,586.98
86,17287,0.000260,6.87,593.93
87,17488,0.000237,6.86,600.88
88,17689,0.000216,6.84,607.81
89,17890,0.000208,6.86,614.76
90,18091,0.000203,6.88,621.72
91,18292,0.000187,6.89,628.70
92,18493,0.000181,6.95,635.74
93,18694,0.000162,6.86,642.68
94,18895,0.000151,6.89,649.66
95,19096,0.000142,6.88,656.63
96,19297,0.000136,6.90,663.61
97,19498,0.000127,6.88,670.57
98,19699,0.000119,6.89,677.55
99,19900,0.000116,6.86,684.49
100,20101,0.000106,6.87,691.45
101,20302,0.000103,6.87,698.41
102,20503,0.000096,6.89,705.38
103,20704,0.000095,6.91,712.38
104,20905,0.000090,6.88,719.35
