iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.000780,6.93,7.40
2,403,0.001843,6.93,14.42
3,604,0.002283,6.91,21.33
4,805,0.000872,6.97,28.30
5,1006,0.001195,6.89,35.20
6,1207,0.005779,6.93,42.13
7,1408,0.003894,6.92,49.05
8,1609,0.002771,6.95,56.00
9,1810,0.002726,6.97,62.98
10,2011,0.002673,6.93,69.91
11,2212,0.002129,6.97,76.88
12,2413,0.002697,6.94,83.82
13,2614,0.003320,6.93,90.75
14,2815,0.003941,6.89,97.64
15,3016,0.004692,6.94,104.58
16,3217,0.007539,6.88,111.46
17,3418,0.003416,6.90,118.37
18,3619,0.003397,6.91,125.28
19,3820,0.003058,6.88,132.16
20,4021,0.002377,6.92,139.08
21,4222,0.002104,6.98,146.06
22,4423,0.001604,6.87,152.94
23,4624,0.001169,6.90,159.85
24,4825,0.001081,6.90,166.74
25,5026,0.000814,6.91,173.65
26,5227,0.000737,6.91,180.56
27,5428,0.000580,6.94,187.59
28,5629,0.000506,6.91,194.59
29,5830,0.000540,6.93,201.61
30,6031,0.000567,6.93,208.54
31,6232,0.000563,6.91,215.45
32,6433,0.000548,6.93,222.38
33,6634,0.000576,6.89,229.28
34,6835,0.000581,6.93,236.21
35,7036,0.000514,6.96,243.17
36,7237,0.000532,6.95,250.12
37,7438,0.000565,6.92,257.05
38,7639,0.000496,6.90,263.95
39,7840,0.000487,6.93,270.97
40,8041,0.000522,6.90,277.96
41,8242,0.000549,6.90,284.87
42,8443,0.000503,6.89,291.76
43,8644,0.000456,6.92,298.69
44,8845,0.000459,6.90,305.68
45,9046,0.000408,6.92,312.60
46,9247,0.000493,6.95,319.64
47,9448,0.000456,6.90,326.54
48,9649,0.000561,6.91,333.45
49,9850,0.000727,6.91,340.35
50,10051,0.000858,6.96,347.32
51,10252,0.000911,6.95,354.27
52,10453,0.001064,6.92,361.19
53,10654,0.000986,6.91,368.10
54,10855,0.001015,6.92,375.02
55,11056,0.001036,6.92,381.95
56,11257,0.001013,6.91,388.86
57,11458,0.001144,6.87,395.73
58,11659,0.001128,6.93,402.66
59,11860,0.001112,6.87,409.53
60,12061,0.001210,6.93,416.46
61,12262,0.000997,6.93,423.39
62,12463,0.000929,6.90,430.29
63,12664,0.000944,6.92,437.21
64,12865,0.000770,6.94,444.15
65,13066,0.000804,6.92,451.08
66,13267,0.000869,6.90,457.97
67,13468,0.000966,6.93,464.90
68,13669,0.001066,6.91,471.82
69,13870,0.001284,6.88,478.70
70,14071,0.001549,6.90,485.60
71,14272,0.001719,6.94,492.54
72,14473,0.001554,6.90,499.45
73,14674,0.002256,6.92,506.37
74,14875,0.008450,6.93,513.30
75,15076,0.003082,6.93,520.23
76,15277,0.004525,6.89,527.12
77,15478,0.004298,6.92,534.04
78,15679,0.004919,6.93,540.97
79,15880,0.004324,6.91,547.88
80,16081,0.004534,6.96,554.84
81,16282,0.005000,6.93,561.78
82,16483,0.005181,6.95,568.73
83,16684,0.005623,6.91,575.64
84,16885,0.005726,6.86,582.51
85,17086,0.005866,6.91,589.42
86,17287,0.005045,6.90,596.33
87,17488,0.005255,6.91,603.24
88,17689,0.004061,6.92,610.17
89,17890,0.003379,6.90,617.07
90,18091,0.003729,6.93,624.00
91,18292,0.003235,6.94,630.95
92,18493,0.002659,6.91,637.86
93,18694,0.002159,6.90,644.76
94,18895,0.001617,6.90,651.66
95,19096,0.001329,6.96,658.63
96,19297,0.001251,6.92,665.55
97,19498,0.001141,6.95,672.50
98,19699,0.000846,6.89,679.39
99,19900,0.000981,6.92,686.32
100,20101,0.001072,6.94,693.26
101,20302,0.001128,6.92,700.18
102,20503,0.001241,6.92,707.10
103,20704,0.001381,6.94,714.05
104,20905,0.002351,6.91,720.97
105,21106,0.005818,6.93,727.89
106,21307,0.008575,6.94,734.84
107,21508,0.009406,6.96,741.80
108,21709,0.028645,6.95,748.75
109,21910,0.016086,6.93,755.69
110,22111,0.021175,6.87,762.55
111,22312,0.031462,6.93,769.49
112,22513,0.028932,6.91,776.40
113,22714,0.029136,6.92,783.32
114,22915,0.030689,6.96,790.28
115,23116,0.030747,6.92,797.20
116,23317,0.032361,6.93,804.13
117,23518,0.032477,6.97,811.10
118,23719,0.032255,6.89,817.98
119,23920,0.031439,6.93,824.92
120,24121,0.030622,6.93,831.85
121,24322,0.029677,6.88,838.73
122,24523,0.028836,6.89,845.62
123,24724,0.028196,6.92,852.54
124,24925,0.027318,6.96,859.50
125,25126,0.026117,6.90,866.40
126,25327,0.026410,6.92,873.33
127,25528,0.024635,6.92,880.25
128,25729,0.022817,6.96,887.22
129,25930,0.021194,6.95,894.17
130,26131,0.019403,6.92,901.09
131,26332,0.016842,6.96,908.05
132,26533,0.014588,6.91,914.96
133,26734,0.012778,6.93,921.89
134,26935,0.010759,6.92,928.81
135,27136,0.008552,6.91,935.73
136,27337,0.006729,6.95,942.68
137,27538,0.005408,6.87,949.55
138,27739,0.004311,6.86,956.41
139,27940,0.003079,6.93,963.34
140,28141,0.002309,6.88,970.23
141,28342,0.001692,6.93,977.16
142,28543,0.001451,6.86,984.02
143,28744,0.001218,6.92,990.95
144,28945,0.001078,6.90,997.85
145,29146,0.000916,6.90,1004.75
146,29347,0.000767,6.94,1011.70
147,29548,0.000597,6.87,1018.57
148,29749,0.000514,6.95,1025.52
149,29950,0.000416,6.93,1032.46
150,30151,0.000408,6.97,1039.43
151,30352,0.000374,6.93,1046.36
152,30553,0.000341,6.89,1053.34
153,30754,0.000299,6.91,1060.35
154,30955,0.000286,6.94,1067.37
155,31156,0.000263,6.90,1074.36
156,31357,0.000240,6.95,1081.39
157,31558,0.000237,6.95,1088.44
158,31759,0.000214,6.87,1095.40
159,31960,0.000189,6.94,1102.42
160,32161,0.000178,6.95,1109.46
161,32362,0.000169,6.92,1116.47
162,32563,0.000160,6.92,1123.48
163,32764,0.000155,6.90,1130.48
164,32965,0.000148,6.92,1137.49
165,33166,0.000142,6.93,1144.51
166,33367,0.000139,6.95,1151.54
167,33568,0.000131,6.93,1158.56
168,33769,0.000128,6.91,1165.56
169,33970,0.000134,6.90,1172.55
170,34171,0.000136,6.93,1179.48
171,34372,0.000133,6.88,1186.36
172,34573,0.000125,6.93,1193.29
173,34774,0.000117,6.87,1200.26
174,34975,0.000107,6.93,1207.27
175,35176,0.000105,6.90,1214.26
176,35377,0.000105,6.89,1221.24
177,35578,0.000105,6.89,1228.14
178,35779,0.000101,6.90,1235.04
179,35980,0.000101,6.94,1242.07
180,36181,0.000099,6.96,1249.11
181,36382,0.000097,6.91,1256.11
182,36583,0.000092,6.87,1263.07
183,36784,0.000087,6.95,1270.11
184,36985,0.000086,6.90,1277.09
185,37186,0.000084,6.90,1284.08
186,37387,0.000082,6.96,1291.13
187,37588,0.000080,6.88,1298.10
188,37789,0.000077,6.93,1305.11
189,37990,0.000077,6.94,1312.14
190,38191,0.000076,6.89,1319.12
191,38392,0.000072,6.87,1326.08
192,38593,0.000070,6.94,1333.11
193,38794,0.000066,6.85,1340.06
194,38995,0.000064,6.92,1347.06
195,39196,0.000063,6.93,1354.08
196,39397,0.000059,6.93,1361.10
197,39598,0.000057,6.95,1368.14
198,39799,0.000055,6.93,1375.16
199,40000,0.000054,6.90,1382.14
200,40201,0.000050,6.93,1389.17
