iteration,total_queries,loss,iter_time_s,total_time_s
150,30151,0.000003,6.96,1063.49
151,30352,0.000003,6.95,1070.54
152,30553,0.000003,6.96,1077.50
153,30754,0.000003,6.96,1084.46
154,30955,0.000003,6.93,1091.48
155,31156,0.000003,6.99,1098.48
156,31357,0.000003,6.94,1105.51
157,31558,0.000003,6.97,1112.57
158,31759,0.000003,6.98,1119.64
159,31960,0.000003,7.00,1126.73
160,32161,0.000002,6.91,1133.64
161,32362,0.000002,6.97,1140.70
162,32563,0.000002,6.92,1147.71
163,32764,0.000002,6.91,1154.71
164,32965,0.000002,6.94,1161.74
165,33166,0.000002,6.94,1168.68
166,33367,0.000002,6.95,1175.72
167,33568,0.000002,6.93,1182.75
168,33769,0.000002,6.95,1189.70
169,33970,0.000002,6.94,1196.73
170,34171,0.000002,6.98,1203.79
171,34372,0.000002,6.91,1210.70
172,34573,0.000002,6.95,1217.65
173,34774,0.000002,6.95,1224.61
174,34975,0.000002,6.97,1231.66
175,35176,0.000002,6.96,1238.71
176,35377,0.000002,6.97,1245.77
177,35578,0.000002,6.97,1252.83
178,35779,0.000002,6.95,1259.87
179,35980,0.000002,6.96,1266.91
180,36181,0.000002,6.94,1273.86
181,36382,0.000002,6.92,1280.87
182,36583,0.000002,6.97,1287.92
183,36784,0.000002,6.92,1294.85
184,36985,0.000002,7.01,1301.94
185,37186,0.000002,6.91,1308.95
186,37387,0.000002,6.95,1315.89
187,37588,0.000002,6.92,1322.90
188,37789,0.000002,6.98,1329.89
189,37990,0.000002,6.95,1336.93
190,38191,0.000002,6.97,1343.99
191,38392,0.000002,6.95,1350.94
192,38593,0.000002,6.95,1357.89
193,38794,0.000002,6.93,1364.91
194,38995,0.000002,6.93,1371.93
195,39196,0.000002,6.94,1378.96
196,39397,0.000002,6.98,1385.94
197,39598,0.000002,6.92,1392.95
198,39799,0.000002,6.95,1399.90
199,40000,0.000002,6.92,1406.82
200,40201,0.000002,6.97,1413.79
