iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.000375,7.04,7.52
2,403,0.000437,7.02,14.63
3,604,0.000547,6.98,21.61
4,805,0.000761,6.94,28.56
5,1006,0.000783,6.99,35.55
6,1207,0.000711,6.98,42.53
7,1408,0.000905,6.98,49.51
8,1609,0.002066,7.00,56.51
9,1810,0.000594,6.97,63.48
10,2011,0.000495,7.05,70.53
11,2212,0.001434,6.98,77.52
12,2413,0.001425,7.00,84.52
13,2614,0.001243,7.00,91.52
14,2815,0.001112,6.99,98.51
15,3016,0.001116,7.00,105.51
16,3217,0.000660,7.05,112.57
17,3418,0.000477,7.01,119.57
18,3619,0.000379,7.07,126.64
19,3820,0.000435,6.99,133.64
20,4021,0.000368,7.02,140.66
21,4222,0.000278,7.01,147.77
22,4423,0.000295,6.95,154.81
23,4624,0.000340,6.99,161.80
24,4825,0.000204,6.98,168.78
25,5026,0.000176,7.01,175.88
26,5227,0.000146,7.05,183.02
27,5428,0.000124,6.98,190.09
28,5629,0.000128,6.97,197.15
29,5830,0.000096,6.98,204.14
30,6031,0.000374,7.04,211.27
31,6232,0.000086,6.99,218.27
