iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.001380,7.02,7.50
2,403,0.002947,7.00,14.59
3,604,0.003859,6.94,21.54
4,805,0.016221,7.02,28.56
5,1006,0.004729,7.02,35.58
6,1207,0.005553,7.00,42.58
7,1408,0.005980,7.07,49.65
8,1609,0.004702,7.02,56.67
9,1810,0.003305,7.00,63.68
10,2011,0.017206,7.00,70.68
11,2212,0.015561,6.99,77.68
12,2413,0.001516,6.98,84.66
13,2614,0.009584,6.98,91.63
14,2815,0.003302,7.00,98.64
15,3016,0.003042,6.96,105.61
16,3217,0.001183,7.00,112.61
17,3418,0.001708,6.97,119.68
18,3619,0.002696,6.96,126.64
19,3820,0.003436,6.97,133.62
20,4021,0.003190,7.00,140.62
21,4222,0.001363,7.00,147.62
22,4423,0.001317,7.02,154.64
23,4624,0.002871,6.99,161.63
24,4825,0.001126,7.01,168.65
25,5026,0.001209,7.02,175.76
26,5227,0.001034,6.95,182.71
27,5428,0.000963,7.04,189.85
28,5629,0.000990,7.03,196.97
29,5830,0.001066,7.05,204.02
30,6031,0.003940,7.02,211.04
31,6232,0.001102,7.02,218.07
32,6433,0.001352,7.02,225.09
33,6634,0.001172,7.01,232.10
34,6835,0.001196,7.02,239.13
35,7036,0.001121,6.98,246.11
36,7237,0.001595,7.00,253.11
37,7438,0.001498,7.02,260.13
38,7639,0.000758,7.11,267.24
39,7840,0.000669,7.00,274.34
40,8041,0.000673,7.01,281.44
41,8242,0.000555,7.00,288.44
42,8443,0.000412,7.01,295.54
43,8644,0.000405,7.02,302.65
44,8845,0.000378,7.02,309.76
45,9046,0.000313,7.05,316.89
46,9247,0.000276,6.97,323.95
47,9448,0.000267,7.07,331.11
48,9649,0.000266,7.02,338.22
49,9850,0.000241,7.01,345.32
50,10051,0.000223,7.01,352.41
51,10252,0.000197,6.96,359.46
52,10453,0.000191,6.99,366.55
53,10654,0.000164,6.98,373.62
54,10855,0.000144,7.08,380.79
55,11056,0.000129,6.98,387.87
56,11257,0.000114,7.03,394.99
57,11458,0.000104,7.04,402.12
58,11659,0.000090,7.05,409.26
