iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.001638,6.86,7.33
2,403,0.001643,6.87,14.29
3,604,0.001509,6.85,21.15
4,805,0.000406,6.86,28.09
5,1006,0.000191,6.83,35.01
6,1207,0.000453,6.85,41.94
7,1408,0.000117,6.90,48.85
8,1609,0.000135,6.88,55.82
9,1810,0.001485,6.91,62.73
10,2011,0.000144,6.84,69.57
11,2212,0.000171,6.85,76.42
12,2413,0.000166,6.88,83.30
13,2614,0.000163,6.87,90.17
14,2815,0.000178,6.88,97.05
15,3016,0.000177,6.92,103.97
16,3217,0.000171,6.87,110.84
17,3418,0.000152,6.90,117.75
18,3619,0.000146,6.89,124.64
19,3820,0.000164,6.91,131.56
20,4021,0.000128,6.86,138.42
21,4222,0.000121,6.91,145.33
22,4423,0.000099,6.89,152.22
23,4624,0.000090,6.91,159.22
