iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.001773,12.20,12.68
2,403,0.001442,11.61,24.38
3,604,0.001924,11.58,36.05
4,805,0.003181,11.06,47.12
5,1006,0.003655,11.15,58.27
6,1207,0.002248,11.12,69.39
7,1408,0.001616,11.17,80.57
8,1609,0.001526,11.18,91.74
9,1810,0.001690,11.12,102.87
10,2011,0.001349,11.07,113.95
11,2212,0.000969,11.07,125.11
12,2413,0.000695,11.15,136.36
13,2614,0.000441,11.14,147.61
14,2815,0.000206,11.08,158.79
15,3016,0.000140,11.14,170.03
16,3217,0.000147,11.12,181.25
17,3418,0.000139,11.18,192.43
18,3619,0.000131,11.21,203.74
19,3820,0.000145,11.12,214.96
20,4021,0.000138,11.18,226.14
21,4222,0.000119,11.49,237.63
22,4423,0.000115,11.79,249.52
23,4624,0.000109,12.01,261.62
24,4825,0.000120,12.15,273.86
25,5026,0.000120,12.13,285.99
26,5227,0.000100,12.12,298.10
27,5428,0.000089,11.90,310.09
