iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.011353,7.00,7.48
2,403,0.018821,7.03,14.60
3,604,0.013276,7.03,21.64
4,805,0.010707,7.05,28.69
5,1006,0.019706,7.00,35.78
6,1207,0.006737,7.04,42.82
7,1408,0.005356,7.00,49.90
8,1609,0.003775,6.99,56.99
9,1810,0.006925,6.98,64.06
10,2011,0.002692,7.00,71.06
11,2212,0.003099,7.07,78.22
12,2413,0.003172,7.03,85.25
13,2614,0.009994,7.04,92.29
14,2815,0.002713,7.01,99.31
15,3016,0.012594,7.01,106.32
16,3217,0.012383,6.97,113.30
17,3418,0.008821,6.98,120.28
18,3619,0.007816,7.08,127.37
19,3820,0.004417,7.01,134.38
20,4021,0.004562,7.01,141.39
21,4222,0.003533,7.04,148.43
22,4423,0.003660,7.03,155.46
23,4624,0.006711,7.07,162.54
24,4825,0.002716,6.99,169.53
25,5026,0.002473,7.02,176.55
26,5227,0.002236,7.02,183.66
27,5428,0.001710,7.03,190.78
28,5629,0.001589,6.98,197.86
29,5830,0.001586,7.04,204.99
30,6031,0.001701,7.01,212.09
31,6232,0.001455,7.02,219.11
32,6433,0.001314,7.02,226.22
33,6634,0.001146,7.03,233.34
34,6835,0.001133,7.02,240.45
35,7036,0.001187,7.05,247.60
36,7237,0.001051,7.01,254.61
37,7438,0.001041,7.09,261.79
38,7639,0.001156,7.02,268.90
39,7840,0.001461,7.02,275.92
40,8041,0.001648,7.04,282.96
41,8242,0.002375,7.02,289.98
42,8443,0.002715,7.04,297.03
43,8644,0.003205,6.99,304.02
44,8845,0.003231,7.04,311.06
45,9046,0.003709,7.04,318.10
46,9247,0.003335,7.05,325.16
47,9448,0.002899,7.01,332.18
48,9649,0.017572,7.04,339.22
49,9850,0.000820,7.02,346.25
50,10051,0.004962,7.06,353.40
51,10252,0.003650,7.10,360.50
52,10453,0.003701,7.00,367.50
53,10654,0.004981,7.04,374.55
54,10855,0.000881,7.05,381.60
55,11056,0.003938,7.02,388.62
56,11257,0.002831,7.02,395.64
57,11458,0.002277,6.99,402.63
58,11659,0.001586,7.02,409.65
59,11860,0.002390,6.98,416.64
60,12061,0.003177,6.98,423.62
61,12262,0.003141,7.02,430.65
62,12463,0.003552,7.00,437.65
63,12664,0.000985,7.03,444.68
64,12865,0.004235,7.01,451.69
65,13066,0.004739,7.06,458.75
66,13267,0.000825,7.05,465.81
67,13468,0.000832,7.01,472.82
68,13669,0.004115,7.00,479.81
69,13870,0.000736,7.02,486.84
70,14071,0.000751,7.07,494.00
71,14272,0.000974,7.05,501.05
72,14473,0.000995,7.01,508.06
73,14674,0.001101,7.06,515.12
74,14875,0.001245,7.04,522.16
75,15076,0.001487,6.99,529.15
76,15277,0.001066,7.03,536.18
77,15478,0.001369,7.04,543.23
78,15679,0.001335,7.06,550.29
79,15880,0.001655,7.05,557.34
80,16081,0.004983,7.03,564.37
81,16282,0.001616,7.05,571.42
82,16483,0.004467,7.05,578.47
83,16684,0.002192,7.01,585.49
84,16885,0.002449,7.03,592.52
85,17086,0.002557,7.06,599.58
86,17287,0.011780,7.10,606.68
87,17488,0.002394,7.09,613.78
88,17689,0.002246,7.02,620.80
89,17890,0.005102,7.02,627.82
90,18091,0.004958,7.07,634.89
91,18292,0.004522,7.03,641.92
92,18493,0.002921,7.03,648.96
93,18694,0.002849,7.00,655.95
94,18895,0.004250,7.03,662.98
95,19096,0.004230,7.02,670.01
96,19297,0.004508,7.05,677.06
97,19498,0.004208,7.05,684.12
98,19699,0.003840,7.05,691.17
99,19900,0.003950,7.05,698.22
100,20101,0.004283,7.03,705.25
101,20302,0.003511,7.03,712.28
102,20503,0.004080,7.05,719.33
103,20704,0.004116,7.03,726.37
104,20905,0.003880,7.03,733.40
105,21106,0.003811,7.05,740.45
106,21307,0.003403,7.02,747.47
107,21508,0.003324,7.02,754.49
108,21709,0.003180,7.04,761.54
109,21910,0.002929,7.00,768.54
110,22111,0.006771,6.99,775.53
111,22312,0.002426,6.99,782.53
112,22513,0.001983,7.02,789.55
113,22714,0.001138,7.02,796.57
114,22915,0.000985,7.00,803.57
115,23116,0.006214,7.04,810.62
116,23317,0.007177,7.02,817.64
117,23518,0.007552,7.01,824.66
118,23719,0.006979,7.08,831.73
119,23920,0.006665,7.00,838.74
120,24121,0.007035,7.05,845.79
121,24322,0.005059,7.05,852.84
122,24523,0.004823,7.07,859.92
123,24724,0.005143,7.03,866.95
124,24925,0.005019,7.03,873.98
125,25126,0.004033,7.00,880.98
126,25327,0.004521,7.02,888.00
127,25528,0.004286,7.05,895.05
128,25729,0.003842,7.03,902.08
129,25930,0.003983,7.04,909.12
130,26131,0.001005,7.05,916.17
131,26332,0.001003,7.01,923.19
132,26533,0.001027,7.04,930.23
133,26734,0.000877,7.00,937.24
134,26935,0.000885,7.05,944.29
135,27136,0.000877,7.02,951.31
136,27337,0.000864,7.01,958.32
137,27538,0.000835,7.02,965.34
138,27739,0.000842,7.05,972.40
139,27940,0.002166,7.02,979.42
140,28141,0.002436,7.03,986.45
141,28342,0.000869,7.00,993.45
142,28543,0.000878,7.04,1000.49
143,28744,0.000733,7.01,1007.50
144,28945,0.000699,7.04,1014.63
145,29146,0.000611,6.96,1021.68
146,29347,0.000606,7.03,1028.80
147,29548,0.000552,7.04,1035.93
148,29749,0.000507,7.03,1043.05
149,29950,0.000495,7.01,1050.15
150,30151,0.000452,7.04,1057.28
