iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.033647,7.21,7.70
2,403,0.027421,7.17,14.97
3,604,0.016421,7.30,22.36
4,805,0.009530,7.27,29.72
5,1006,0.008235,7.20,37.02
6,1207,0.010086,7.22,44.34
7,1408,0.011991,7.23,51.57
8,1609,0.012533,7.29,58.86
9,1810,0.013296,7.24,66.11
10,2011,0.013754,7.27,73.37
11,2212,0.012982,7.31,80.69
12,2413,0.010589,7.29,87.98
13,2614,0.008235,7.30,95.29
14,2815,0.007042,7.23,102.52
15,3016,0.004930,7.28,109.89
16,3217,0.004108,7.24,117.23
17,3418,0.002986,7.30,124.61
18,3619,0.002549,7.31,132.02
19,3820,0.002165,7.32,139.43
20,4021,0.001832,7.29,146.81
21,4222,0.001686,7.32,154.23
22,4423,0.001402,7.38,161.70
23,4624,0.001224,7.18,168.97
24,4825,0.001126,7.25,176.31
25,5026,0.001058,7.32,183.73
26,5227,0.000953,7.30,191.12
27,5428,0.000836,7.30,198.51
28,5629,0.000794,7.29,205.89
29,5830,0.000786,7.30,213.28
30,6031,0.000647,7.22,220.59
31,6232,0.000610,7.26,227.94
32,6433,0.000581,7.24,235.28
33,6634,0.000530,7.19,242.56
34,6835,0.000470,7.30,249.96
35,7036,0.000480,7.27,257.32
36,7237,0.000424,7.33,264.65
37,7438,0.000405,7.26,272.01
38,7639,0.000379,7.30,279.40
39,7840,0.000341,7.25,286.74
40,8041,0.000293,7.33,294.17
41,8242,0.000280,7.20,301.46
42,8443,0.000267,7.16,308.70
43,8644,0.000278,7.27,316.07
44,8845,0.000284,7.25,323.32
45,9046,0.000325,7.26,330.58
46,9247,0.000403,7.29,337.87
47,9448,0.022765,7.28,345.16
48,9649,0.000570,7.30,352.46
49,9850,0.001416,7.23,359.70
50,10051,0.003231,7.22,366.92
51,10252,0.029742,7.11,374.04
52,10453,0.011762,7.27,381.32
53,10654,0.017521,7.30,388.62
54,10855,0.019728,7.29,395.90
55,11056,0.022332,7.25,403.16
56,11257,0.024832,7.22,410.38
57,11458,0.033770,7.25,417.63
58,11659,0.034054,7.27,424.90
59,11860,0.034246,7.28,432.19
60,12061,0.034103,7.11,439.30
61,12262,0.034381,7.25,446.55
62,12463,0.031691,7.27,453.82
63,12664,0.032447,7.27,461.09
64,12865,0.032324,7.33,468.43
65,13066,0.032762,7.29,475.72
66,13267,0.032978,7.25,482.97
67,13468,0.032741,7.26,490.23
68,13669,0.033243,7.33,497.57
69,13870,0.032759,7.45,505.02
70,14071,0.032606,7.24,512.26
71,14272,0.032113,7.15,519.41
72,14473,0.031816,7.12,526.53
73,14674,0.031381,7.03,533.57
74,14875,0.021045,7.03,540.60
75,15076,0.021265,6.99,547.60
76,15277,0.020642,7.04,554.63
77,15478,0.020131,7.00,561.64
78,15679,0.018900,7.06,568.70
79,15880,0.018118,7.07,575.77
80,16081,0.017774,7.09,582.86
81,16282,0.015954,7.03,589.89
82,16483,0.015190,7.06,596.95
83,16684,0.013995,7.03,603.99
84,16885,0.013560,7.06,611.05
85,17086,0.011642,7.05,618.10
86,17287,0.011542,6.96,625.06
87,17488,0.010835,7.20,632.26
88,17689,0.009616,7.02,639.28
89,17890,0.009274,7.03,646.31
90,18091,0.007695,7.04,653.36
91,18292,0.006976,7.08,660.45
92,18493,0.006447,7.06,667.51
93,18694,0.006008,7.03,674.55
94,18895,0.005517,7.03,681.58
95,19096,0.004972,7.01,688.59
96,19297,0.004315,7.04,695.64
97,19498,0.003834,7.05,702.68
98,19699,0.003214,7.03,709.71
99,19900,0.003141,7.02,716.73
100,20101,0.002604,7.06,723.79
101,20302,0.002375,7.07,730.87
102,20503,0.002294,7.08,737.95
103,20704,0.002054,7.03,744.98
104,20905,0.001834,7.03,752.01
105,21106,0.001689,7.06,759.07
106,21307,0.001526,7.07,766.14
107,21508,0.001421,7.07,773.22
108,21709,0.001270,6.96,780.18
109,21910,0.001144,7.02,787.21
110,22111,0.001083,7.00,794.21
111,22312,0.000977,7.06,801.26
112,22513,0.000876,7.04,808.30
113,22714,0.000821,7.05,815.36
114,22915,0.000738,7.08,822.44
115,23116,0.000720,7.02,829.46
116,23317,0.000669,7.03,836.50
117,23518,0.000618,7.00,843.50
118,23719,0.000592,7.00,850.50
119,23920,0.000563,7.02,857.52
120,24121,0.000518,7.01,864.54
121,24322,0.000497,7.01,871.55
122,24523,0.000468,7.02,878.57
123,24724,0.000469,7.03,885.60
124,24925,0.000441,7.04,892.65
125,25126,0.000414,7.05,899.70
126,25327,0.000388,7.03,906.73
127,25528,0.000363,7.07,913.80
128,25729,0.000337,7.08,920.88
129,25930,0.000326,7.05,927.93
130,26131,0.000312,7.07,935.00
131,26332,0.000300,7.05,942.06
132,26533,0.000288,7.08,949.14
133,26734,0.000268,7.00,956.14
134,26935,0.000256,7.02,963.17
135,27136,0.000248,7.01,970.27
136,27337,0.000232,7.05,977.42
137,27538,0.000227,7.00,984.51
138,27739,0.000224,7.01,991.60
139,27940,0.000218,7.09,998.79
140,28141,0.000212,7.04,1005.92
141,28342,0.000204,6.97,1012.98
142,28543,0.000199,6.99,1020.06
143,28744,0.000193,7.03,1027.18
144,28945,0.000185,7.06,1034.33
145,29146,0.000174,7.04,1041.46
146,29347,0.000164,7.02,1048.57
147,29548,0.000168,7.04,1055.70
148,29749,0.000166,7.04,1062.74
149,29950,0.000167,7.04,1069.78
150,30151,0.000162,7.03,1076.81
