iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.008269,7.00,7.47
2,403,0.004390,6.99,14.55
3,604,0.005361,6.98,21.62
4,805,0.006786,6.99,28.61
5,1006,0.008063,6.96,35.57
6,1207,0.007548,7.00,42.57
7,1408,0.005428,6.99,49.57
8,1609,0.004346,7.00,56.57
9,1810,0.004071,6.96,63.62
10,2011,0.003994,6.97,70.67
11,2212,0.003324,6.97,77.74
12,2413,0.002584,7.01,84.83
13,2614,0.002530,7.01,91.93
14,2815,0.001949,6.95,98.97
15,3016,0.001679,7.00,106.07
16,3217,0.001493,7.01,113.18
17,3418,0.001075,6.96,120.23
18,3619,0.018566,6.98,127.30
19,3820,0.018731,7.02,134.32
20,4021,0.017659,6.98,141.30
21,4222,0.016719,6.99,148.29
22,4423,0.014197,6.98,155.26
23,4624,0.012257,6.99,162.25
24,4825,0.003794,7.04,169.29
25,5026,0.003478,6.99,176.29
26,5227,0.002910,7.04,183.33
27,5428,0.002554,6.97,190.30
28,5629,0.002741,6.99,197.29
29,5830,0.002306,6.98,204.26
30,6031,0.002113,6.98,211.25
31,6232,0.001940,6.98,218.23
32,6433,0.001683,6.95,225.19
33,6634,0.001587,7.03,232.22
34,6835,0.001471,7.00,239.22
35,7036,0.001540,6.93,246.16
36,7237,0.001546,7.00,253.16
37,7438,0.001447,6.96,260.12
38,7639,0.001327,6.98,267.11
39,7840,0.001420,6.98,274.09
40,8041,0.001223,7.02,281.11
41,8242,0.001233,6.93,288.05
42,8443,0.001193,6.98,295.03
43,8644,0.001188,6.99,302.02
44,8845,0.000979,6.98,309.00
45,9046,0.000858,6.99,316.08
46,9247,0.000702,7.01,323.18
47,9448,0.000732,6.95,330.22
48,9649,0.000697,7.00,337.22
49,9850,0.000664,6.98,344.29
50,10051,0.000548,7.01,351.38
51,10252,0.000504,6.97,358.44
52,10453,0.000490,6.97,365.50
53,10654,0.000481,7.02,372.61
54,10855,0.000468,6.97,379.67
55,11056,0.000409,7.01,386.77
56,11257,0.000348,7.03,393.89
57,11458,0.000318,6.95,400.94
58,11659,0.000312,6.99,408.01
59,11860,0.000289,6.98,415.08
60,12061,0.000256,6.99,422.17
61,12262,0.000220,6.99,429.24
62,12463,0.000193,7.00,436.34
63,12664,0.000177,6.99,443.42
64,12865,0.000156,7.03,450.54
65,13066,0.000147,6.97,457.60
66,13267,0.000133,7.00,464.69
67,13468,0.000138,6.99,471.77
68,13669,0.000128,7.05,478.82
69,13870,0.000119,6.97,485.88
70,14071,0.000109,7.00,492.96
71,14272,0.000111,6.96,500.02
72,14473,0.000103,7.01,507.03
73,14674,0.000097,6.98,514.11
74,14875,0.000082,6.97,521.16
