iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.003176,7.10,7.58
2,403,0.000544,7.03,14.70
3,604,0.001501,7.09,21.88
4,805,0.002559,6.99,28.88
5,1006,0.003587,7.01,35.89
6,1207,0.002855,7.04,42.93
7,1408,0.001740,7.04,49.97
8,1609,0.001401,7.02,56.99
9,1810,0.000746,7.04,64.03
10,2011,0.000631,7.06,71.10
11,2212,0.000478,7.05,78.15
12,2413,0.000523,7.02,85.27
13,2614,0.000691,7.05,92.32
14,2815,0.000770,7.07,99.39
15,3016,0.000948,7.05,106.44
16,3217,0.001009,7.07,113.51
17,3418,0.000946,7.06,120.57
18,3619,0.000924,7.04,127.61
19,3820,0.000908,7.04,134.65
20,4021,0.000885,7.10,141.75
21,4222,0.000657,7.07,148.82
22,4423,0.000500,7.02,155.84
23,4624,0.000447,7.04,162.89
24,4825,0.000316,7.05,170.02
25,5026,0.000262,6.97,177.08
26,5227,0.000208,7.08,184.25
27,5428,0.000202,7.02,191.36
28,5629,0.000176,7.03,198.49
29,5830,0.000147,7.04,205.61
30,6031,0.000118,7.03,212.74
31,6232,0.000100,7.03,219.86
32,6433,0.000093,7.01,226.96
