iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.001800,6.94,7.42
2,403,0.005948,6.98,14.49
3,604,0.024518,6.94,21.43
4,805,0.028131,6.94,28.37
5,1006,0.026486,6.97,35.35
6,1207,0.020200,6.95,42.30
7,1408,0.016972,6.96,49.26
8,1609,0.017477,6.97,56.23
9,1810,0.010234,6.99,63.22
10,2011,0.007161,6.98,70.20
11,2212,0.004674,6.95,77.15
12,2413,0.003667,6.94,84.10
13,2614,0.003010,6.92,91.03
14,2815,0.002316,6.97,98.00
15,3016,0.001794,6.93,104.94
16,3217,0.001312,6.95,111.97
17,3418,0.001141,6.95,119.02
18,3619,0.000891,6.95,126.06
19,3820,0.000670,6.97,133.11
20,4021,0.000690,6.89,140.09
21,4222,0.000664,6.96,147.05
22,4423,0.000578,6.94,154.08
23,4624,0.000483,6.95,161.12
24,4825,0.000425,6.95,168.15
25,5026,0.000389,6.92,175.16
26,5227,0.000347,6.96,182.21
27,5428,0.000297,6.97,189.27
28,5629,0.000279,6.94,196.30
29,5830,0.000284,6.96,203.35
30,6031,0.000315,6.93,210.28
31,6232,0.000378,6.96,217.24
32,6433,0.000445,6.96,224.20
33,6634,0.000545,6.96,231.17
34,6835,0.009532,6.97,238.14
35,7036,0.000861,7.03,245.17
36,7237,0.001174,6.98,252.15
37,7438,0.010026,6.93,259.08
38,7639,0.002407,6.94,266.02
39,7840,0.003577,6.94,272.97
40,8041,0.004328,6.93,279.90
41,8242,0.005998,6.99,286.89
42,8443,0.007565,6.91,293.80
43,8644,0.008087,6.92,300.73
44,8845,0.009522,6.99,307.73
45,9046,0.010448,6.93,314.66
46,9247,0.010179,6.95,321.61
47,9448,0.015211,6.95,328.56
48,9649,0.014674,6.97,335.53
49,9850,0.010412,6.93,342.47
50,10051,0.021506,6.96,349.43
51,10252,0.021856,6.90,356.33
52,10453,0.014089,6.99,363.32
53,10654,0.016451,6.94,370.27
54,10855,0.017385,6.99,377.26
55,11056,0.018189,6.92,384.18
56,11257,0.019472,6.94,391.13
57,11458,0.010517,6.93,398.06
58,11659,0.019600,6.97,405.03
59,11860,0.018725,6.90,411.93
60,12061,0.008275,6.95,418.88
61,12262,0.008399,6.89,425.77
62,12463,0.019606,6.95,432.72
63,12664,0.011239,6.96,439.69
64,12865,0.013119,6.96,446.65
65,13066,0.012502,6.94,453.59
66,13267,0.013669,6.93,460.52
67,13468,0.012662,6.95,467.48
68,13669,0.013177,6.97,474.45
69,13870,0.012962,6.92,481.38
70,14071,0.012075,6.93,488.31
71,14272,0.010708,6.97,495.28
72,14473,0.010119,6.97,502.25
73,14674,0.008431,6.95,509.20
74,14875,0.007677,6.94,516.15
75,15076,0.006912,6.97,523.12
76,15277,0.006319,6.98,530.11
77,15478,0.004961,6.96,537.07
78,15679,0.003740,6.97,544.05
79,15880,0.003235,7.02,551.07
80,16081,0.002551,6.97,558.05
81,16282,0.002267,6.93,564.98
82,16483,0.001775,6.96,571.94
83,16684,0.001392,6.96,578.89
84,16885,0.001066,6.97,585.87
85,17086,0.000862,6.91,592.78
86,17287,0.000729,6.92,599.71
87,17488,0.000606,6.94,606.65
88,17689,0.000513,6.94,613.59
89,17890,0.000503,6.96,620.55
90,18091,0.000449,6.97,627.53
91,18292,0.000420,6.91,634.44
92,18493,0.000425,6.91,641.36
93,18694,0.000358,6.95,648.31
94,18895,0.000366,6.91,655.23
95,19096,0.000347,6.91,662.13
96,19297,0.000291,6.95,669.08
97,19498,0.000359,6.92,676.00
98,19699,0.000408,6.92,682.92
99,19900,0.000408,6.95,689.88
100,20101,0.000374,6.94,696.82
101,20302,0.000366,6.91,703.73
102,20503,0.000347,6.94,710.68
103,20704,0.000356,6.95,717.63
104,20905,0.000367,6.97,724.60
105,21106,0.000328,6.93,731.54
106,21307,0.000329,6.95,738.49
107,21508,0.000354,6.96,745.45
108,21709,0.000338,6.99,752.44
109,21910,0.000368,6.93,759.37
110,22111,0.000355,6.94,766.31
111,22312,0.000353,6.97,773.28
112,22513,0.000353,6.95,780.23
113,22714,0.000336,6.96,787.19
114,22915,0.000328,6.91,794.10
115,23116,0.000325,6.95,801.06
116,23317,0.000344,6.98,808.04
117,23518,0.000308,6.94,814.99
118,23719,0.000292,6.98,821.97
119,23920,0.000280,6.95,828.92
120,24121,0.000265,6.93,835.85
121,24322,0.000284,6.94,842.88
122,24523,0.000273,6.95,849.83
123,24724,0.000255,6.92,856.75
124,24925,0.000256,6.95,863.78
125,25126,0.000245,6.91,870.70
126,25327,0.000259,6.90,877.69
127,25528,0.000259,6.92,884.62
128,25729,0.000282,6.95,891.57
129,25930,0.000258,6.90,898.47
130,26131,0.000243,6.93,905.40
131,26332,0.000229,6.93,912.42
132,26533,0.000237,6.94,919.45
133,26734,0.000238,6.89,926.34
134,26935,0.000228,6.92,933.27
135,27136,0.000235,6.88,940.24
136,27337,0.000218,6.90,947.14
137,27538,0.000208,6.94,954.17
138,27739,0.000219,6.94,961.20
139,27940,0.000195,6.91,968.12
140,28141,0.000192,6.91,975.12
141,28342,0.000187,6.94,982.15
142,28543,0.000169,6.91,989.15
143,28744,0.000177,6.96,996.19
144,28945,0.000170,6.91,1003.11
145,29146,0.000158,6.96,1010.07
146,29347,0.000154,6.97,1017.13
147,29548,0.000151,6.96,1024.18
148,29749,0.000144,6.96,1031.23
149,29950,0.000134,6.95,1038.27
150,30151,0.000129,6.92,1045.27
151,30352,0.000123,6.93,1052.29
152,30553,0.000121,6.91,1059.29
153,30754,0.000108,6.91,1066.29
154,30955,0.000099,6.94,1073.32
155,31156,0.000090,6.91,1080.32
156,31357,0.000091,6.96,1087.37
157,31558,0.000086,6.92,1094.29
158,31759,0.000080,6.92,1101.30
159,31960,0.000080,6.92,1108.30
160,32161,0.000074,6.94,1115.33
161,32362,0.000068,6.97,1122.39
162,32563,0.000063,6.97,1129.45
163,32764,0.000060,6.94,1136.48
164,32965,0.000056,6.92,1143.48
165,33166,0.000055,6.93,1150.50
166,33367,0.000053,6.94,1157.53
167,33568,0.000051,6.95,1164.57
168,33769,0.000048,6.93,1171.59
169,33970,0.000045,6.92,1178.59
170,34171,0.000043,6.94,1185.62
171,34372,0.000040,6.91,1192.63
172,34573,0.000039,6.91,1199.63
173,34774,0.000037,6.92,1206.63
174,34975,0.000035,6.91,1213.63
175,35176,0.000036,6.95,1220.68
176,35377,0.000036,6.90,1227.58
177,35578,0.000033,6.96,1234.54
178,35779,0.000031,6.94,1241.57
179,35980,0.000031,6.96,1248.62
180,36181,0.000030,6.93,1255.55
181,36382,0.000029,6.93,1262.57
182,36583,0.000027,6.95,1269.60
183,36784,0.000026,6.93,1276.62
184,36985,0.000026,6.92,1283.63
185,37186,0.000025,6.94,1290.66
186,37387,0.000024,6.96,1297.71
187,37588,0.000024,6.98,1304.77
188,37789,0.000024,6.99,1311.85
189,37990,0.000024,6.95,1318.89
190,38191,0.000023,6.96,1325.94
191,38392,0.000023,6.96,1332.99
192,38593,0.000023,6.94,1340.02
193,38794,0.000022,6.94,1347.04
194,38995,0.000022,6.92,1354.05
195,39196,0.000021,6.96,1361.10
196,39397,0.000020,6.95,1368.14
197,39598,0.000020,6.96,1375.18
198,39799,0.000019,6.97,1382.25
199,40000,0.000019,6.91,1389.25
200,40201,0.000018,6.95,1396.20
