iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.003865,6.90,7.36
2,403,0.003203,6.86,14.30
3,604,0.002901,6.83,21.22
4,805,0.004016,6.87,28.18
5,1006,0.021701,6.89,35.07
6,1207,0.017620,6.89,41.96
7,1408,0.011797,6.87,48.83
8,1609,0.030500,6.90,55.74
9,1810,0.015318,6.87,62.61
10,2011,0.006661,6.91,69.53
11,2212,0.005431,6.92,76.44
12,2413,0.005934,6.88,83.32
13,2614,0.005838,6.89,90.22
14,2815,0.008580,6.89,97.11
15,3016,0.008498,6.92,104.03
16,3217,0.010933,6.89,110.92
17,3418,0.011819,6.86,117.78
18,3619,0.011859,6.85,124.63
19,3820,0.011427,6.87,131.51
20,4021,0.012423,6.86,138.37
21,4222,0.012431,6.88,145.26
22,4423,0.011805,6.88,152.14
23,4624,0.011199,6.88,159.02
24,4825,0.010151,6.85,165.87
25,5026,0.009606,6.91,172.77
26,5227,0.009033,6.84,179.62
27,5428,0.008365,6.90,186.52
28,5629,0.007002,6.87,193.40
29,5830,0.006125,6.87,200.27
30,6031,0.005674,6.87,207.14
31,6232,0.004506,6.87,214.02
32,6433,0.004135,6.91,220.93
33,6634,0.003182,6.91,227.85
34,6835,0.002588,6.89,234.75
35,7036,0.002360,6.89,241.72
36,7237,0.001758,6.90,248.70
37,7438,0.001501,6.90,255.69
38,7639,0.001247,6.91,262.69
39,7840,0.001192,6.85,269.62
40,8041,0.001075,6.90,276.61
41,8242,0.000795,6.86,283.56
42,8443,0.000702,6.89,290.54
43,8644,0.000588,6.89,297.52
44,8845,0.000481,6.88,304.49
45,9046,0.000449,6.87,311.45
46,9247,0.000425,6.85,318.39
47,9448,0.000379,6.87,325.35
48,9649,0.000319,6.91,332.35
49,9850,0.000308,6.92,339.36
50,10051,0.000249,6.85,346.30
51,10252,0.000261,6.90,353.28
52,10453,0.000264,6.88,360.17
53,10654,0.000229,6.89,367.06
54,10855,0.000196,6.91,374.06
55,11056,0.000228,6.85,381.00
56,11257,0.000226,6.88,387.88
57,11458,0.000228,6.83,394.71
58,11659,0.000303,6.88,401.60
59,11860,0.000279,6.87,408.47
60,12061,0.000363,6.89,415.36
61,12262,0.000471,6.89,422.25
62,12463,0.000522,6.88,429.14
63,12664,0.014759,6.85,435.99
64,12865,0.000941,6.88,442.87
65,13066,0.001030,6.87,449.74
66,13267,0.001399,6.87,456.61
67,13468,0.001483,6.87,463.48
68,13669,0.001810,6.85,470.33
69,13870,0.002771,6.92,477.25
70,14071,0.003588,6.91,484.16
71,14272,0.004566,6.88,491.04
72,14473,0.005525,6.87,497.91
73,14674,0.006808,6.87,504.79
74,14875,0.007905,6.91,511.71
75,15076,0.007307,6.87,518.58
76,15277,0.007348,6.88,525.47
77,15478,0.007187,6.86,532.33
78,15679,0.006689,6.89,539.22
79,15880,0.006656,6.84,546.07
80,16081,0.005642,6.89,552.96
81,16282,0.004765,6.84,559.80
82,16483,0.004277,6.90,566.70
83,16684,0.003171,6.88,573.58
84,16885,0.002548,6.87,580.46
85,17086,0.002403,6.88,587.34
86,17287,0.002136,6.86,594.20
87,17488,0.001645,6.90,601.10
88,17689,0.001125,6.84,607.94
89,17890,0.001013,6.93,614.87
90,18091,0.000909,6.86,621.73
91,18292,0.000776,6.85,628.58
92,18493,0.000680,6.90,635.49
93,18694,0.000600,6.85,642.34
94,18895,0.000539,6.88,649.22
95,19096,0.000498,6.87,656.09
96,19297,0.000450,6.89,662.98
97,19498,0.000505,6.83,669.82
98,19699,0.000407,6.88,676.70
99,19900,0.000339,6.87,683.57
100,20101,0.000304,6.90,690.47
101,20302,0.000340,6.89,697.36
102,20503,0.000319,6.88,704.25
103,20704,0.000325,6.86,711.11
104,20905,0.000294,6.87,717.98
105,21106,0.000246,6.85,724.83
106,21307,0.000272,6.83,731.67
107,21508,0.000260,6.89,738.56
108,21709,0.000233,6.88,745.44
109,21910,0.000233,6.85,752.30
110,22111,0.000218,6.89,759.20
111,22312,0.000224,6.89,766.09
112,22513,0.000218,6.87,772.96
113,22714,0.000185,6.87,779.83
114,22915,0.000187,6.88,786.80
115,23116,0.000202,6.89,793.69
116,23317,0.000198,6.87,800.56
117,23518,0.000236,6.89,807.46
118,23719,0.000243,6.87,814.33
119,23920,0.000229,6.89,821.22
120,24121,0.000290,6.86,828.09
121,24322,0.000331,6.93,835.02
122,24523,0.000344,6.88,841.91
123,24724,0.000304,6.85,848.76
124,24925,0.000285,6.88,855.64
125,25126,0.000275,6.87,862.52
126,25327,0.000305,6.87,869.39
127,25528,0.000294,6.90,876.29
128,25729,0.000339,6.83,883.13
129,25930,0.000303,6.88,890.02
130,26131,0.000305,6.88,896.90
131,26332,0.000282,6.87,903.77
132,26533,0.000275,6.88,910.66
133,26734,0.000216,6.89,917.55
134,26935,0.000196,6.87,924.42
135,27136,0.000229,6.90,931.32
136,27337,0.000222,6.91,938.23
137,27538,0.000212,6.86,945.09
138,27739,0.000187,6.87,951.96
139,27940,0.000180,6.86,958.83
140,28141,0.000166,6.94,965.86
141,28342,0.000156,6.88,972.82
142,28543,0.000143,6.86,979.77
143,28744,0.000141,6.91,986.77
144,28945,0.000141,6.91,993.76
145,29146,0.000146,6.90,1000.75
146,29347,0.000133,6.91,1007.66
147,29548,0.000126,6.90,1014.65
148,29749,0.000121,6.90,1021.64
149,29950,0.000117,6.91,1028.64
150,30151,0.000107,6.86,1035.59
