iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.006460,6.89,7.36
2,403,0.004180,6.83,14.28
3,604,0.003804,6.84,21.21
4,805,0.002400,6.85,28.15
5,1006,0.017845,6.85,35.08
6,1207,0.001882,6.87,41.95
7,1408,0.001277,6.88,48.91
8,1609,0.000920,6.84,55.84
9,1810,0.000500,6.83,62.76
10,2011,0.000595,6.89,69.74
11,2212,0.000996,6.89,76.63
12,2413,0.001003,6.82,83.46
13,2614,0.001541,6.87,90.33
14,2815,0.001574,6.83,97.16
15,3016,0.001949,6.85,104.02
16,3217,0.001848,6.85,110.87
17,3418,0.002234,6.86,117.74
18,3619,0.002068,6.87,124.61
19,3820,0.000686,6.84,131.46
20,4021,0.004976,6.88,138.34
21,4222,0.000602,6.89,145.23
22,4423,0.000637,6.93,152.17
23,4624,0.001471,6.89,159.06
24,4825,0.001492,6.89,165.95
25,5026,0.000498,6.87,172.81
26,5227,0.000448,6.87,179.77
27,5428,0.000424,6.86,186.72
28,5629,0.000406,6.89,193.70
29,5830,0.000459,6.91,200.70
30,6031,0.000404,6.91,207.61
31,6232,0.000368,6.92,214.62
32,6433,0.000396,6.83,221.54
33,6634,0.000318,6.87,228.41
34,6835,0.000282,6.86,235.37
35,7036,0.000278,6.86,242.31
36,7237,0.000278,6.84,249.24
37,7438,0.000205,6.83,256.16
38,7639,0.001039,6.87,263.12
39,7840,0.000191,6.88,269.99
40,8041,0.000240,6.88,276.96
41,8242,0.000266,6.87,283.83
42,8443,0.000330,6.87,290.70
43,8644,0.000367,6.85,297.55
44,8845,0.000337,6.86,304.41
45,9046,0.000569,6.88,311.29
46,9247,0.002745,6.89,318.18
47,9448,0.002755,6.87,325.05
48,9649,0.002810,6.88,331.93
49,9850,0.002578,6.86,338.80
50,10051,0.002047,6.87,345.67
51,10252,0.001999,6.88,352.55
52,10453,0.002008,6.92,359.47
53,10654,0.001765,6.86,366.33
54,10855,0.001693,6.89,373.23
55,11056,0.001766,6.87,380.10
56,11257,0.001693,6.86,386.96
57,11458,0.001509,6.86,393.83
58,11659,0.001260,6.86,400.69
59,11860,0.001327,6.90,407.59
60,12061,0.001238,6.85,414.45
61,12262,0.001158,6.93,421.39
62,12463,0.001049,6.84,428.23
63,12664,0.000896,6.84,435.06
64,12865,0.000793,6.84,441.90
65,13066,0.000746,6.86,448.77
66,13267,0.000737,6.83,455.60
67,13468,0.000614,6.90,462.51
68,13669,0.000495,6.91,469.41
69,13870,0.000455,6.84,476.26
70,14071,0.000407,6.86,483.12
71,14272,0.000373,6.91,490.04
72,14473,0.000312,6.86,496.89
73,14674,0.000284,6.89,503.78
74,14875,0.000255,6.88,510.66
75,15076,0.000245,6.91,517.57
76,15277,0.000231,6.85,524.42
77,15478,0.000206,6.90,531.33
78,15679,0.000191,6.91,538.24
79,15880,0.000174,6.84,545.08
80,16081,0.000159,6.88,552.04
81,16282,0.000151,6.91,559.04
82,16483,0.000147,6.88,566.00
83,16684,0.000137,6.86,572.95
84,16885,0.000124,6.88,579.92
85,17086,0.000113,6.86,586.87
86,17287,0.000111,6.88,593.84
87,17488,0.000103,6.90,600.83
88,17689,0.000095,6.89,607.81
89,17890,0.000086,6.89,614.78
