iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.003050,6.99,7.47
2,403,0.000509,6.95,14.51
3,604,0.001124,6.99,21.59
4,805,0.001615,7.01,28.60
5,1006,0.002713,6.98,35.58
6,1207,0.001097,6.98,42.56
7,1408,0.000921,7.00,49.57
8,1609,0.000741,7.00,56.57
9,1810,0.000847,6.96,63.53
10,2011,0.000847,7.00,70.53
11,2212,0.000731,6.99,77.53
12,2413,0.000740,7.03,84.56
13,2614,0.000628,7.00,91.56
14,2815,0.000533,6.96,98.53
15,3016,0.000576,7.00,105.53
16,3217,0.000445,7.09,112.62
17,3418,0.000398,6.98,119.69
18,3619,0.000329,6.97,126.74
19,3820,0.000294,7.00,133.83
20,4021,0.000222,7.03,140.95
21,4222,0.000176,7.03,148.07
22,4423,0.000151,7.06,155.21
23,4624,0.000127,7.01,162.32
24,4825,0.000112,7.06,169.48
25,5026,0.000102,6.98,176.55
26,5227,0.000078,7.03,183.66
