iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.035984,6.96,7.45
2,403,0.031687,6.96,14.49
3,604,0.025676,6.98,21.56
4,805,0.015565,6.99,28.64
5,1006,0.024425,7.02,35.75
6,1207,0.015350,6.94,42.69
7,1408,0.014199,6.96,49.74
8,1609,0.023503,6.99,56.81
9,1810,0.012115,6.94,63.76
10,2011,0.024555,6.97,70.82
11,2212,0.013329,6.94,77.76
12,2413,0.011900,6.99,84.76
13,2614,0.011664,6.94,91.79
14,2815,0.011551,7.01,98.89
15,3016,0.010797,7.02,106.00
16,3217,0.025317,7.04,113.13
17,3418,0.010874,7.01,120.14
18,3619,0.011480,6.94,127.09
19,3820,0.010616,6.98,134.07
20,4021,0.008806,6.94,141.10
21,4222,0.008397,7.00,148.19
22,4423,0.023794,7.00,155.27
23,4624,0.023303,7.01,162.29
24,4825,0.006380,6.96,169.25
25,5026,0.006473,7.01,176.35
26,5227,0.022532,6.97,183.32
27,5428,0.022089,7.00,190.32
28,5629,0.021754,7.00,197.33
29,5830,0.021630,6.98,204.31
30,6031,0.021007,6.97,211.28
31,6232,0.028128,6.98,218.26
32,6433,0.027522,6.99,225.25
33,6634,0.027306,6.97,232.23
34,6835,0.008781,6.98,239.21
35,7036,0.018363,6.95,246.16
36,7237,0.018607,6.97,253.13
37,7438,0.009325,6.95,260.08
38,7639,0.009610,6.97,267.05
39,7840,0.010240,6.97,274.03
40,8041,0.011017,6.96,280.99
41,8242,0.011161,6.99,287.98
42,8443,0.011096,6.96,294.94
43,8644,0.011077,7.01,301.95
44,8845,0.020301,7.01,308.96
45,9046,0.010995,6.95,315.91
46,9247,0.009531,6.98,322.90
47,9448,0.008355,7.02,329.92
48,9649,0.006662,6.94,336.86
49,9850,0.005634,7.01,343.88
50,10051,0.005260,6.94,350.90
51,10252,0.004407,6.98,357.97
52,10453,0.004242,6.95,365.01
53,10654,0.003491,6.95,372.05
54,10855,0.002714,6.99,379.13
55,11056,0.003094,6.93,386.15
56,11257,0.002436,7.02,393.17
57,11458,0.002125,6.95,400.21
58,11659,0.001905,6.97,407.27
59,11860,0.001479,6.95,414.31
60,12061,0.001321,6.97,421.37
61,12262,0.001312,7.03,428.49
62,12463,0.001198,6.95,435.53
63,12664,0.001126,6.96,442.58
64,12865,0.001090,6.96,449.63
65,13066,0.000923,6.99,456.70
66,13267,0.000906,6.96,463.75
67,13468,0.000847,6.98,470.82
68,13669,0.000683,6.98,477.89
69,13870,0.000604,7.00,484.98
70,14071,0.000668,6.96,492.03
71,14272,0.000560,7.02,499.05
72,14473,0.000502,7.00,506.14
73,14674,0.000395,6.97,513.20
74,14875,0.000389,6.98,520.28
75,15076,0.000389,6.97,527.33
76,15277,0.000334,7.00,534.34
77,15478,0.000331,7.40,541.83
78,15679,0.000285,7.23,549.15
79,15880,0.000286,7.04,556.29
80,16081,0.000289,7.00,563.29
81,16282,0.000253,6.95,570.24
82,16483,0.000233,7.01,577.34
83,16684,0.000208,7.01,584.44
84,16885,0.000191,6.97,591.50
85,17086,0.000171,6.96,598.55
86,17287,0.000171,6.97,605.61
87,17488,0.000167,6.99,612.69
88,17689,0.000153,6.95,619.73
89,17890,0.000156,7.02,626.84
90,18091,0.000149,6.96,633.79
91,18292,0.000140,7.00,640.88
92,18493,0.000131,6.99,647.96
93,18694,0.000131,6.94,654.98
94,18895,0.000126,7.00,662.08
95,19096,0.000121,6.95,669.12
96,19297,0.000112,6.97,676.18
97,19498,0.000106,6.97,683.24
98,19699,0.000105,6.96,690.29
99,19900,0.000095,6.98,697.36
100,20101,0.000093,6.96,704.40
