iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.036969,7.01,7.48
2,403,0.037001,6.99,14.56
3,604,0.036353,7.00,21.56
4,805,0.035471,6.97,28.61
5,1006,0.032734,7.03,35.73
6,1207,0.030155,7.00,42.82
7,1408,0.025799,7.01,49.92
8,1609,0.019491,7.01,57.02
9,1810,0.032326,6.97,64.07
10,2011,0.018016,6.99,71.07
11,2212,0.021863,7.02,78.18
12,2413,0.021753,6.99,85.17
13,2614,0.020002,6.99,92.16
14,2815,0.019017,7.02,99.18
15,3016,0.016032,7.02,106.21
16,3217,0.013826,7.01,113.31
17,3418,0.012539,7.05,120.44
18,3619,0.011614,7.01,127.55
19,3820,0.017764,7.01,134.65
20,4021,0.008183,6.99,141.65
21,4222,0.006436,7.04,148.78
22,4423,0.006394,7.00,155.86
23,4624,0.005694,7.05,163.00
24,4825,0.005374,6.99,170.09
25,5026,0.004552,7.03,177.20
26,5227,0.003650,7.04,184.33
27,5428,0.003251,7.02,191.44
28,5629,0.002403,7.00,198.53
29,5830,0.002074,7.03,205.65
30,6031,0.001637,7.00,212.74
31,6232,0.001648,7.00,219.83
32,6433,0.001319,6.97,226.80
33,6634,0.001347,7.00,233.89
34,6835,0.001120,6.98,240.87
35,7036,0.001030,7.00,247.97
36,7237,0.000919,7.00,255.06
37,7438,0.000754,7.06,262.21
38,7639,0.000670,7.01,269.31
39,7840,0.000598,7.00,276.40
40,8041,0.000629,6.98,283.47
41,8242,0.000490,7.02,290.49
42,8443,0.000452,7.03,297.61
43,8644,0.000404,7.03,304.73
44,8845,0.000373,6.99,311.82
45,9046,0.000326,7.02,318.94
46,9247,0.000291,7.00,326.02
47,9448,0.000244,7.07,333.18
48,9649,0.000244,7.06,340.33
49,9850,0.000232,7.00,347.41
50,10051,0.000202,7.03,354.53
51,10252,0.000186,7.04,361.67
52,10453,0.000171,7.01,368.76
53,10654,0.000154,7.04,375.89
54,10855,0.000141,7.04,383.02
55,11056,0.000135,7.02,390.13
56,11257,0.000126,7.01,397.23
57,11458,0.000118,7.02,404.35
58,11659,0.000119,6.97,411.41
59,11860,0.000109,7.00,418.41
60,12061,0.000105,6.98,425.48
61,12262,0.000101,6.99,432.56
62,12463,0.000098,7.03,439.68
63,12664,0.000092,7.09,446.85
