iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.005121,6.95,7.42
2,403,0.003263,6.90,14.40
3,604,0.011847,6.93,21.42
4,805,0.007783,6.93,28.35
5,1006,0.006345,6.93,35.28
6,1207,0.005151,6.92,42.20
7,1408,0.004384,6.98,49.18
8,1609,0.003776,6.94,56.13
9,1810,0.002954,6.93,63.06
10,2011,0.002480,6.91,70.06
11,2212,0.002146,6.93,77.09
12,2413,0.001644,6.95,84.12
13,2614,0.001184,6.92,91.13
14,2815,0.000965,6.93,98.15
15,3016,0.000744,6.92,105.16
16,3217,0.001591,6.91,112.16
17,3418,0.000517,6.96,119.12
18,3619,0.000442,6.94,126.15
19,3820,0.000368,6.94,133.19
20,4021,0.000378,6.91,140.19
21,4222,0.000362,6.89,147.08
22,4423,0.000345,6.96,154.13
23,4624,0.000342,6.92,161.13
24,4825,0.000350,6.93,168.15
25,5026,0.000347,6.92,175.06
26,5227,0.000332,6.92,181.98
27,5428,0.000299,6.89,188.96
28,5629,0.000304,6.93,195.98
29,5830,0.000323,6.93,202.92
30,6031,0.000313,6.97,209.88
31,6232,0.000308,6.92,216.80
32,6433,0.000307,6.95,223.75
33,6634,0.000286,6.93,230.68
34,6835,0.000296,6.94,237.72
35,7036,0.000288,6.88,244.60
36,7237,0.000278,6.94,251.55
37,7438,0.000261,6.96,258.60
38,7639,0.000253,6.95,265.64
39,7840,0.000230,6.96,272.68
40,8041,0.000235,6.92,279.69
41,8242,0.000228,6.95,286.64
42,8443,0.000236,6.91,293.64
43,8644,0.000230,6.98,300.62
44,8845,0.000227,6.89,307.51
45,9046,0.000210,6.92,314.52
46,9247,0.000200,6.91,321.52
47,9448,0.000194,6.93,328.53
48,9649,0.000183,6.92,335.54
49,9850,0.000163,6.95,342.58
50,10051,0.000160,6.94,349.61
51,10252,0.000152,6.91,356.61
52,10453,0.000142,6.91,363.61
53,10654,0.000136,6.97,370.67
54,10855,0.000126,6.94,377.70
55,11056,0.000116,6.92,384.72
56,11257,0.000114,6.92,391.72
57,11458,0.000106,6.97,398.77
58,11659,0.000092,6.90,405.76
59,11860,0.000087,6.98,412.83
60,12061,0.000081,6.94,419.86
61,12262,0.000072,6.91,426.86
62,12463,0.000070,6.95,433.90
63,12664,0.000067,6.96,440.95
64,12865,0.000064,6.93,447.98
65,13066,0.000062,6.93,455.00
66,13267,0.000059,6.93,462.02
67,13468,0.000056,6.91,469.02
68,13669,0.000051,6.96,476.07
69,13870,0.000050,6.95,483.11
70,14071,0.000047,6.92,490.11
71,14272,0.000042,6.94,497.14
72,14473,0.000040,6.97,504.20
73,14674,0.000039,6.92,511.21
74,14875,0.000039,6.93,518.23
75,15076,0.000038,6.96,525.29
76,15277,0.000037,6.94,532.32
77,15478,0.000035,6.95,539.35
78,15679,0.000035,6.95,546.39
79,15880,0.000034,6.93,553.41
80,16081,0.000032,6.95,560.45
81,16282,0.000032,6.92,567.46
82,16483,0.000030,6.99,574.54
83,16684,0.000030,6.98,581.61
84,16885,0.000029,6.96,588.66
85,17086,0.000029,6.89,595.64
86,17287,0.000028,6.91,602.64
87,17488,0.000027,6.92,609.66
88,17689,0.000026,6.97,616.71
89,17890,0.000026,6.95,623.75
90,18091,0.000025,6.93,630.68
91,18292,0.000025,6.94,637.71
92,18493,0.000025,6.94,644.66
93,18694,0.000024,6.98,651.73
94,18895,0.000024,6.93,658.76
95,19096,0.000023,6.90,665.74
96,19297,0.000023,6.92,672.75
97,19498,0.000022,6.89,679.73
98,19699,0.000021,6.94,686.76
99,19900,0.000020,6.91,693.77
100,20101,0.000021,6.93,700.78
101,20302,0.000020,6.94,707.72
102,20503,0.000020,6.99,714.81
103,20704,0.000020,6.95,721.84
104,20905,0.000020,6.96,728.89
105,21106,0.000020,6.94,735.83
106,21307,0.000018,6.98,742.81
107,21508,0.000018,6.98,749.88
108,21709,0.000018,6.95,756.92
109,21910,0.000017,6.95,763.87
110,22111,0.000017,6.94,770.90
111,22312,0.000018,6.98,777.88
112,22513,0.000017,6.94,784.82
113,22714,0.000017,6.93,791.85
114,22915,0.000016,6.94,798.87
