iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.000254,6.96,7.43
2,403,0.005235,6.92,14.43
3,604,0.003407,6.90,21.33
4,805,0.002049,6.93,28.26
5,1006,0.013196,6.92,35.19
6,1207,0.001010,6.93,42.12
7,1408,0.000924,6.94,49.07
8,1609,0.001507,6.92,55.99
9,1810,0.002277,6.93,62.92
10,2011,0.002581,6.94,69.87
11,2212,0.002790,6.89,76.76
12,2413,0.001025,6.93,83.69
13,2614,0.001274,6.94,90.63
14,2815,0.000969,6.90,97.53
15,3016,0.002030,6.95,104.48
16,3217,0.001898,6.93,111.41
17,3418,0.001631,6.89,118.30
18,3619,0.000868,6.97,125.27
19,3820,0.001271,6.95,132.23
20,4021,0.001023,6.95,139.18
21,4222,0.001176,6.95,146.13
22,4423,0.001016,6.92,153.05
23,4624,0.000732,6.94,160.00
24,4825,0.000670,6.88,166.88
25,5026,0.001304,6.89,173.77
26,5227,0.001303,6.91,180.68
27,5428,0.000559,6.91,187.59
28,5629,0.000485,6.93,194.52
29,5830,0.000434,6.96,201.48
30,6031,0.000462,6.93,208.41
31,6232,0.000466,6.94,215.35
32,6433,0.000494,6.91,222.26
33,6634,0.000829,6.98,229.25
34,6835,0.000460,7.00,236.25
35,7036,0.000457,6.98,243.23
36,7237,0.000498,6.94,250.17
37,7438,0.000460,6.95,257.13
38,7639,0.000458,6.95,264.08
39,7840,0.000409,6.95,271.03
40,8041,0.000387,6.89,277.93
41,8242,0.000390,6.95,284.87
42,8443,0.000382,6.91,291.79
43,8644,0.000397,6.98,298.77
44,8845,0.000322,6.97,305.74
45,9046,0.000263,6.91,312.65
46,9247,0.000220,6.94,319.60
47,9448,0.000227,6.94,326.63
48,9649,0.000213,6.97,333.59
49,9850,0.000193,6.95,340.63
50,10051,0.000176,6.94,347.66
51,10252,0.000163,6.90,354.66
52,10453,0.000147,6.91,361.66
53,10654,0.000131,6.94,368.68
54,10855,0.000133,6.96,375.73
55,11056,0.000116,6.92,382.65
56,11257,0.000109,6.95,389.69
57,11458,0.000098,6.96,396.73
58,11659,0.000096,6.95,403.77
59,11860,0.000094,6.92,410.78
60,12061,0.000084,6.92,417.79
