iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.029031,7.03,7.51
2,403,0.034318,6.95,14.54
3,604,0.036012,6.96,21.50
4,805,0.036625,7.03,28.53
5,1006,0.036666,7.01,35.54
6,1207,0.036627,7.05,42.60
7,1408,0.036335,6.99,49.59
8,1609,0.035742,7.00,56.60
9,1810,0.033699,7.01,63.61
10,2011,0.033421,7.03,70.64
11,2212,0.035006,6.98,77.63
12,2413,0.033053,7.05,84.67
13,2614,0.031966,7.03,91.71
14,2815,0.030278,7.05,98.76
15,3016,0.029077,7.00,105.76
16,3217,0.028635,7.01,112.77
17,3418,0.028455,6.97,119.84
18,3619,0.029356,7.03,126.96
19,3820,0.035654,7.02,133.98
20,4021,0.031632,7.00,140.98
21,4222,0.031918,6.97,147.96
22,4423,0.033517,6.99,154.95
23,4624,0.033756,7.01,161.96
24,4825,0.029933,7.00,168.96
25,5026,0.032490,7.02,175.99
26,5227,0.031937,7.04,183.03
27,5428,0.031461,7.03,190.07
28,5629,0.027503,7.04,197.11
29,5830,0.028010,6.97,204.17
30,6031,0.034521,7.00,211.17
31,6232,0.028421,7.03,218.21
32,6433,0.034346,7.03,225.23
33,6634,0.034306,7.03,232.27
34,6835,0.034324,7.06,239.33
35,7036,0.024354,7.00,246.34
36,7237,0.032085,7.00,253.43
37,7438,0.024229,7.03,260.46
38,7639,0.023526,7.01,267.56
39,7840,0.024413,7.04,274.69
40,8041,0.024527,6.98,281.68
41,8242,0.024300,7.07,288.75
42,8443,0.024335,7.05,295.81
43,8644,0.023817,7.05,302.85
44,8845,0.022331,7.02,309.87
45,9046,0.020609,6.98,316.94
46,9247,0.019149,7.01,324.05
47,9448,0.017409,7.02,331.16
48,9649,0.015821,7.03,338.27
49,9850,0.013255,7.04,345.40
50,10051,0.012505,7.00,352.49
51,10252,0.011650,7.01,359.59
52,10453,0.012028,7.03,366.71
53,10654,0.011095,7.03,373.74
54,10855,0.010082,7.05,380.88
55,11056,0.009903,7.04,388.01
56,11257,0.009732,7.03,395.13
57,11458,0.008897,6.98,402.20
58,11659,0.010111,7.00,409.29
59,11860,0.010929,7.01,416.30
60,12061,0.011096,7.00,423.31
61,12262,0.011268,6.98,430.29
62,12463,0.034064,7.02,437.31
63,12664,0.011379,6.98,444.29
64,12865,0.010336,6.99,451.28
65,13066,0.031163,7.02,458.30
66,13267,0.010717,7.02,465.32
67,13468,0.013427,6.99,472.32
68,13669,0.014578,6.99,479.30
69,13870,0.016950,7.02,486.33
70,14071,0.018663,7.05,493.38
71,14272,0.019975,6.99,500.37
72,14473,0.022367,7.00,507.37
73,14674,0.022126,7.08,514.45
74,14875,0.022963,7.02,521.48
75,15076,0.023161,7.03,528.52
76,15277,0.022763,7.03,535.55
77,15478,0.022470,7.01,542.56
78,15679,0.022242,7.03,549.60
79,15880,0.021861,6.99,556.59
80,16081,0.021207,7.04,563.64
81,16282,0.020451,7.04,570.69
82,16483,0.020574,7.03,577.72
83,16684,0.019493,7.02,584.74
84,16885,0.018509,6.99,591.73
85,17086,0.018434,7.05,598.78
86,17287,0.017808,7.04,605.82
87,17488,0.017349,7.02,612.85
88,17689,0.016598,6.97,619.82
89,17890,0.016630,7.05,626.87
90,18091,0.015071,7.00,633.88
91,18292,0.014166,7.06,640.94
92,18493,0.031194,6.96,647.90
93,18694,0.017016,7.00,654.91
94,18895,0.018510,7.00,661.92
95,19096,0.033751,7.00,668.92
96,19297,0.019444,7.04,675.96
97,19498,0.020731,7.01,682.97
98,19699,0.022175,7.01,689.98
99,19900,0.021265,7.02,697.01
100,20101,0.022413,7.02,704.03
101,20302,0.022753,7.03,711.06
102,20503,0.032494,7.01,718.07
103,20704,0.023060,7.04,725.11
104,20905,0.023196,6.99,732.10
105,21106,0.022840,7.01,739.11
106,21307,0.021268,7.01,746.13
107,21508,0.021809,6.99,753.12
108,21709,0.021460,6.99,760.11
109,21910,0.020627,7.02,767.14
110,22111,0.019954,7.02,774.16
111,22312,0.018760,7.08,781.24
112,22513,0.016608,7.01,788.26
113,22714,0.016004,6.97,795.23
114,22915,0.015345,7.02,802.26
115,23116,0.013780,6.99,809.25
116,23317,0.012444,6.99,816.24
117,23518,0.011172,6.96,823.21
118,23719,0.010653,7.04,830.25
119,23920,0.009369,6.99,837.24
120,24121,0.007913,7.02,844.26
121,24322,0.006613,7.05,851.40
122,24523,0.005607,7.02,858.52
123,24724,0.004576,7.01,865.62
124,24925,0.003653,7.03,872.73
125,25126,0.003404,7.00,879.82
126,25327,0.003101,7.02,886.94
127,25528,0.002742,7.03,894.06
128,25729,0.002415,7.04,901.19
129,25930,0.001804,7.00,908.28
130,26131,0.001654,7.09,915.46
131,26332,0.001338,6.98,922.53
132,26533,0.001240,7.04,929.66
133,26734,0.001094,7.05,936.80
134,26935,0.001006,7.02,943.91
135,27136,0.000952,7.05,951.06
136,27337,0.000958,7.01,958.16
137,27538,0.000898,7.03,965.19
138,27739,0.000856,7.03,972.30
139,27940,0.000822,7.05,979.45
140,28141,0.000740,7.00,986.54
141,28342,0.000743,6.97,993.60
142,28543,0.000665,7.06,1000.66
143,28744,0.000665,7.00,1007.75
144,28945,0.000601,7.02,1014.87
145,29146,0.000580,7.02,1021.97
146,29347,0.000534,7.04,1029.10
147,29548,0.000472,7.01,1036.21
148,29749,0.000418,7.00,1043.30
149,29950,0.000357,7.01,1050.40
150,30151,0.000331,6.99,1057.48
