iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.012902,7.04,7.52
2,403,0.022121,7.08,14.68
3,604,0.028016,7.07,21.76
4,805,0.026832,7.11,28.87
5,1006,0.036199,6.99,35.87
6,1207,0.035935,7.03,42.90
7,1408,0.026619,7.00,49.90
8,1609,0.029698,7.04,56.94
9,1810,0.035003,7.02,63.96
10,2011,0.034719,7.01,70.97
11,2212,0.034508,7.02,77.99
12,2413,0.034277,7.03,85.02
13,2614,0.034034,7.06,92.09
14,2815,0.033913,6.99,99.08
15,3016,0.035568,7.02,106.10
16,3217,0.033652,7.01,113.12
17,3418,0.033907,6.99,120.11
18,3619,0.035638,7.02,127.13
19,3820,0.033721,7.03,134.16
20,4021,0.034005,7.08,141.25
21,4222,0.032967,7.04,148.28
22,4423,0.032316,7.02,155.31
23,4624,0.031919,7.00,162.31
24,4825,0.031279,6.97,169.29
25,5026,0.030458,7.06,176.35
26,5227,0.030214,7.01,183.36
27,5428,0.029066,7.00,190.37
28,5629,0.028347,7.06,197.43
29,5830,0.026689,7.05,204.48
30,6031,0.025001,7.01,211.49
31,6232,0.022384,7.02,218.51
32,6433,0.019885,7.07,225.58
33,6634,0.017545,7.02,232.61
34,6835,0.014626,7.06,239.67
35,7036,0.012067,7.03,246.70
36,7237,0.009341,7.01,253.80
37,7438,0.007001,7.02,260.91
38,7639,0.004607,7.02,268.02
39,7840,0.006286,7.03,275.13
40,8041,0.008525,7.01,282.15
41,8242,0.013442,7.05,289.20
42,8443,0.018776,7.00,296.20
43,8644,0.020986,7.00,303.20
44,8845,0.024932,7.02,310.23
45,9046,0.026297,7.04,317.27
46,9247,0.035351,7.03,324.30
47,9448,0.035476,7.06,331.36
48,9649,0.029617,7.03,338.40
49,9850,0.029804,7.02,345.42
50,10051,0.035225,7.01,352.43
51,10252,0.035285,7.05,359.48
52,10453,0.034795,7.01,366.49
53,10654,0.034924,6.98,373.48
54,10855,0.035001,7.07,380.55
55,11056,0.035001,7.04,387.60
56,11257,0.035189,7.01,394.60
57,11458,0.034829,7.02,401.63
58,11659,0.034944,7.01,408.65
59,11860,0.034946,7.03,415.68
60,12061,0.034989,7.06,422.74
61,12262,0.035067,7.02,429.76
62,12463,0.035070,7.05,436.82
63,12664,0.035012,7.02,443.84
64,12865,0.035005,7.04,450.88
65,13066,0.034760,7.00,457.89
66,13267,0.034596,7.05,464.94
67,13468,0.034309,7.00,471.94
68,13669,0.034072,7.09,479.03
69,13870,0.033835,7.02,486.05
70,14071,0.033562,7.03,493.08
71,14272,0.032932,7.02,500.10
72,14473,0.032609,7.04,507.15
73,14674,0.031980,7.01,514.16
74,14875,0.031522,7.02,521.18
75,15076,0.030794,7.04,528.23
76,15277,0.029750,7.01,535.24
77,15478,0.028809,7.02,542.27
78,15679,0.027622,7.03,549.30
79,15880,0.026200,7.03,556.33
80,16081,0.025368,7.02,563.35
81,16282,0.023631,7.00,570.35
82,16483,0.021610,7.00,577.35
83,16684,0.019818,7.01,584.37
84,16885,0.016883,7.04,591.41
85,17086,0.014240,7.05,598.46
86,17287,0.011869,7.02,605.49
87,17488,0.009860,7.02,612.50
88,17689,0.007295,7.00,619.50
89,17890,0.005769,7.04,626.55
90,18091,0.005815,7.03,633.58
91,18292,0.005911,7.05,640.63
92,18493,0.005841,7.01,647.65
93,18694,0.006724,7.02,654.67
94,18895,0.006443,7.00,661.67
95,19096,0.006600,7.00,668.67
96,19297,0.006344,7.07,675.74
97,19498,0.006190,7.03,682.77
98,19699,0.006023,7.02,689.79
99,19900,0.006136,7.01,696.81
100,20101,0.005821,7.05,703.86
101,20302,0.005776,7.05,710.91
102,20503,0.006203,7.02,717.94
103,20704,0.005807,7.01,724.96
104,20905,0.006551,7.02,731.98
105,21106,0.006526,7.01,738.99
106,21307,0.006916,7.06,746.05
107,21508,0.006741,6.99,753.04
108,21709,0.006127,7.02,760.07
109,21910,0.008011,7.02,767.08
110,22111,0.006920,7.01,774.09
111,22312,0.006993,7.02,781.11
112,22513,0.007538,7.05,788.16
113,22714,0.008049,7.03,795.20
114,22915,0.007710,7.00,802.20
115,23116,0.007912,7.05,809.25
116,23317,0.007894,7.02,816.27
117,23518,0.008710,7.04,823.32
118,23719,0.008659,7.03,830.35
119,23920,0.008353,7.04,837.39
120,24121,0.008218,7.03,844.43
121,24322,0.007112,7.07,851.49
122,24523,0.006506,7.01,858.50
123,24724,0.005377,7.02,865.52
124,24925,0.005523,7.02,872.54
125,25126,0.004048,7.01,879.56
126,25327,0.003468,7.03,886.69
127,25528,0.002994,7.02,893.79
128,25729,0.003631,7.02,900.91
129,25930,0.004394,7.02,907.93
130,26131,0.005639,7.01,914.94
131,26332,0.005675,7.03,921.97
132,26533,0.006197,6.99,928.96
133,26734,0.007920,7.02,935.98
134,26935,0.006265,7.01,942.99
135,27136,0.006786,7.01,950.00
136,27337,0.006486,7.02,957.02
137,27538,0.005420,7.01,964.04
138,27739,0.003783,7.03,971.08
139,27940,0.002904,6.99,978.06
140,28141,0.002510,7.00,985.16
141,28342,0.001963,7.05,992.30
142,28543,0.001666,7.04,999.43
143,28744,0.001209,7.02,1006.55
144,28945,0.000891,7.04,1013.68
145,29146,0.000692,7.02,1020.78
146,29347,0.000585,7.04,1027.91
147,29548,0.000565,7.02,1035.02
148,29749,0.000498,7.02,1042.13
149,29950,0.000414,6.99,1049.20
150,30151,0.000352,7.05,1056.34
