iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.031160,6.93,7.41
2,403,0.031263,6.97,14.47
3,604,0.027323,6.99,21.46
4,805,0.017949,6.97,28.52
5,1006,0.008223,6.95,35.55
6,1207,0.006719,6.95,42.59
7,1408,0.009733,6.96,49.64
8,1609,0.009512,6.91,56.55
9,1810,0.008147,6.94,63.49
10,2011,0.006695,6.95,70.44
11,2212,0.004687,6.96,77.49
12,2413,0.004179,6.94,84.52
13,2614,0.004025,6.94,91.55
14,2815,0.008028,6.93,98.57
15,3016,0.007013,6.96,105.53
16,3217,0.005339,6.95,112.48
17,3418,0.005180,6.99,119.48
18,3619,0.007477,6.92,126.40
19,3820,0.005296,6.91,133.31
20,4021,0.004415,6.93,140.24
21,4222,0.010019,6.96,147.21
22,4423,0.004922,6.99,154.20
23,4624,0.004695,6.94,161.14
24,4825,0.004668,6.94,168.08
25,5026,0.004287,6.91,175.00
26,5227,0.003954,6.93,181.93
27,5428,0.003384,6.97,188.99
28,5629,0.011142,6.97,196.05
29,5830,0.005624,7.00,203.05
30,6031,0.006126,6.96,210.02
31,6232,0.006452,6.93,216.95
32,6433,0.006737,6.97,223.92
33,6634,0.009379,6.89,230.82
34,6835,0.007760,6.94,237.76
35,7036,0.005455,6.97,244.73
36,7237,0.005596,6.93,251.66
37,7438,0.005129,6.93,258.60
38,7639,0.005692,6.93,265.53
39,7840,0.004969,6.92,272.45
40,8041,0.001837,6.97,279.42
41,8242,0.001629,6.93,286.44
42,8443,0.001839,6.98,293.51
43,8644,0.001719,6.91,300.42
44,8845,0.001678,6.95,307.37
45,9046,0.001871,6.96,314.33
46,9247,0.001855,6.97,321.31
47,9448,0.001885,6.93,328.24
48,9649,0.001796,7.02,335.26
49,9850,0.001898,6.93,342.20
50,10051,0.001787,6.98,349.18
51,10252,0.007925,6.99,356.17
52,10453,0.002511,6.94,363.11
53,10654,0.003146,6.98,370.10
54,10855,0.003115,6.97,377.07
55,11056,0.003226,6.94,384.02
56,11257,0.003487,6.93,390.95
57,11458,0.002950,6.93,397.89
58,11659,0.002793,6.97,404.86
59,11860,0.002665,6.93,411.79
60,12061,0.002758,6.90,418.69
61,12262,0.002491,6.93,425.63
62,12463,0.002443,6.96,432.59
63,12664,0.002065,6.93,439.53
64,12865,0.002149,6.92,446.46
65,13066,0.001669,6.95,453.41
66,13267,0.001580,6.91,460.33
67,13468,0.001531,7.00,467.42
68,13669,0.001347,6.95,474.45
69,13870,0.001300,6.92,481.46
70,14071,0.001307,6.91,488.46
71,14272,0.001067,6.93,495.40
72,14473,0.000904,6.94,502.43
73,14674,0.000818,6.96,509.48
74,14875,0.000801,6.95,516.51
75,15076,0.000722,6.96,523.56
76,15277,0.000643,6.93,530.58
77,15478,0.000665,6.96,537.63
78,15679,0.000593,6.95,544.57
79,15880,0.000567,7.00,551.66
80,16081,0.000472,6.97,558.72
81,16282,0.000415,6.91,565.72
82,16483,0.000368,6.95,572.75
83,16684,0.000359,6.97,579.81
84,16885,0.000369,6.95,586.85
85,17086,0.000370,6.98,593.84
86,17287,0.000330,6.98,600.82
87,17488,0.000322,6.98,607.89
88,17689,0.000295,6.93,614.90
89,17890,0.000295,6.91,621.90
90,18091,0.000258,6.94,628.93
91,18292,0.000239,6.95,635.97
92,18493,0.000228,6.96,643.02
93,18694,0.000212,6.91,650.02
94,18895,0.000211,6.93,657.04
95,19096,0.000194,6.94,664.07
96,19297,0.000177,6.93,671.09
97,19498,0.000171,6.90,678.08
98,19699,0.000161,6.94,685.11
99,19900,0.000151,6.95,692.15
100,20101,0.000137,6.93,699.17
101,20302,0.000130,6.96,706.22
102,20503,0.000122,6.94,713.24
103,20704,0.000109,6.99,720.33
104,20905,0.000101,6.96,727.37
105,21106,0.000098,6.90,734.36
106,21307,0.000091,6.92,741.37
