iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.038187,7.02,7.50
2,403,0.038350,6.99,14.58
3,604,0.038269,7.03,21.61
4,805,0.037909,7.03,28.64
5,1006,0.037472,7.00,35.73
6,1207,0.036292,7.06,42.89
7,1408,0.034796,7.08,50.06
8,1609,0.032458,7.07,57.22
9,1810,0.032639,7.06,64.37
10,2011,0.032398,7.06,71.43
11,2212,0.032869,7.12,78.64
12,2413,0.033351,7.03,85.68
13,2614,0.033716,7.02,92.69
14,2815,0.036461,7.01,99.70
15,3016,0.034400,7.03,106.73
16,3217,0.034858,7.05,113.78
17,3418,0.035064,7.01,120.80
18,3619,0.035006,7.02,127.82
19,3820,0.034980,7.01,134.83
20,4021,0.034756,7.01,141.84
21,4222,0.034586,6.99,148.83
22,4423,0.034405,7.01,155.84
23,4624,0.034387,7.01,162.85
24,4825,0.033811,7.03,169.89
25,5026,0.033432,6.99,176.88
26,5227,0.033212,7.06,183.95
27,5428,0.033038,7.04,190.99
28,5629,0.031865,7.00,197.99
29,5830,0.030894,7.01,205.09
30,6031,0.028885,7.04,212.22
31,6232,0.029400,7.03,219.34
32,6433,0.029769,7.05,226.40
33,6634,0.036636,7.04,233.44
34,6835,0.037033,7.03,240.47
35,7036,0.033936,7.04,247.51
36,7237,0.034394,7.02,254.54
37,7438,0.034916,7.04,261.57
38,7639,0.034864,7.03,268.61
39,7840,0.034552,7.00,275.61
40,8041,0.034148,7.00,282.62
41,8242,0.033907,6.99,289.61
42,8443,0.033824,6.99,296.61
43,8644,0.033512,6.98,303.59
44,8845,0.033164,7.07,310.67
45,9046,0.032843,7.03,317.70
46,9247,0.032447,7.03,324.74
47,9448,0.031203,7.04,331.78
48,9649,0.031298,7.05,338.83
49,9850,0.029441,7.02,345.86
50,10051,0.029214,7.02,352.88
51,10252,0.027358,7.00,359.88
52,10453,0.024761,6.99,366.96
53,10654,0.023230,7.00,374.05
54,10855,0.020703,7.02,381.16
55,11056,0.016900,7.01,388.26
56,11257,0.012951,7.06,395.42
57,11458,0.009471,7.03,402.54
58,11659,0.007526,7.05,409.68
59,11860,0.005277,7.06,416.83
60,12061,0.004207,7.02,423.94
61,12262,0.002771,7.04,431.07
62,12463,0.002115,7.03,438.20
63,12664,0.001398,7.06,445.35
64,12865,0.000996,7.05,452.49
65,13066,0.000737,7.06,459.64
66,13267,0.000519,7.05,466.78
67,13468,0.000453,7.03,473.90
68,13669,0.000403,7.02,481.01
69,13870,0.000329,7.02,488.12
70,14071,0.000280,7.05,495.26
71,14272,0.000235,7.01,502.36
72,14473,0.000211,7.06,509.50
73,14674,0.000189,7.04,516.63
74,14875,0.000180,7.01,523.73
75,15076,0.000158,7.01,530.83
76,15277,0.000167,7.04,537.96
77,15478,0.000144,7.01,544.98
78,15679,0.000134,7.02,552.10
79,15880,0.000118,7.01,559.19
80,16081,0.000111,7.00,566.29
81,16282,0.000098,7.01,573.39
82,16483,0.000090,7.02,580.50
