iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.001293,7.02,7.50
2,403,0.001249,6.98,14.56
3,604,0.001789,6.99,21.64
4,805,0.015562,7.04,28.68
5,1006,0.008798,7.00,35.68
6,1207,0.009642,7.00,42.68
7,1408,0.027554,6.97,49.66
8,1609,0.028953,7.02,56.67
9,1810,0.034758,7.00,63.67
10,2011,0.022580,7.01,70.69
11,2212,0.023771,6.99,77.67
12,2413,0.024914,7.01,84.69
13,2614,0.023596,7.04,91.73
14,2815,0.034294,7.01,98.74
15,3016,0.024774,7.05,105.79
16,3217,0.023631,7.03,112.82
17,3418,0.018711,7.01,119.83
18,3619,0.019097,7.01,126.84
19,3820,0.019304,7.03,133.87
20,4021,0.023753,7.00,140.87
21,4222,0.020926,7.02,147.89
22,4423,0.021795,7.01,154.90
23,4624,0.022178,7.04,161.94
24,4825,0.022059,7.01,168.96
25,5026,0.020808,7.02,175.98
26,5227,0.021041,7.02,183.00
27,5428,0.020217,6.98,189.98
28,5629,0.019720,6.98,196.97
29,5830,0.018168,7.03,204.00
30,6031,0.021775,6.95,210.95
31,6232,0.016595,6.99,217.95
32,6433,0.015303,6.99,224.94
33,6634,0.013376,6.96,231.90
34,6835,0.012819,6.98,238.89
35,7036,0.010797,7.01,245.90
36,7237,0.010137,7.09,252.99
37,7438,0.009007,7.02,260.01
38,7639,0.007891,7.02,267.04
39,7840,0.006086,7.00,274.03
40,8041,0.004844,7.01,281.04
41,8242,0.004570,7.04,288.08
42,8443,0.004146,6.97,295.06
43,8644,0.003455,7.00,302.06
44,8845,0.002913,7.02,309.08
45,9046,0.002340,7.00,316.08
46,9247,0.001943,7.02,323.10
47,9448,0.002024,7.02,330.12
48,9649,0.001897,7.06,337.19
49,9850,0.001585,6.98,344.17
50,10051,0.024824,7.03,351.20
51,10252,0.011980,7.00,358.20
52,10453,0.012056,6.94,365.14
53,10654,0.011304,7.02,372.17
54,10855,0.012050,6.98,379.15
55,11056,0.011179,6.98,386.14
56,11257,0.011065,7.01,393.15
57,11458,0.010852,6.98,400.13
58,11659,0.011653,7.00,407.13
59,11860,0.012189,7.00,414.13
60,12061,0.012532,7.01,421.15
61,12262,0.013941,7.03,428.18
62,12463,0.010212,7.00,435.18
63,12664,0.009856,6.98,442.16
64,12865,0.009707,7.00,449.16
65,13066,0.008181,7.00,456.17
66,13267,0.007188,7.03,463.20
67,13468,0.006544,7.06,470.26
68,13669,0.006349,7.00,477.27
69,13870,0.006838,7.04,484.31
70,14071,0.007792,6.99,491.30
71,14272,0.008284,7.02,498.32
72,14473,0.008026,7.01,505.33
73,14674,0.006794,7.03,512.36
74,14875,0.007107,7.01,519.38
75,15076,0.007259,7.03,526.41
76,15277,0.007287,7.06,533.47
77,15478,0.006913,7.01,540.48
78,15679,0.006217,7.03,547.51
79,15880,0.005859,7.02,554.54
80,16081,0.006196,7.00,561.54
81,16282,0.005087,6.95,568.50
82,16483,0.004817,7.00,575.50
83,16684,0.004545,7.02,582.53
84,16885,0.003987,7.00,589.53
85,17086,0.003654,6.96,596.49
86,17287,0.003296,7.03,603.52
87,17488,0.003008,7.00,610.53
88,17689,0.002717,7.00,617.53
89,17890,0.002389,7.02,624.55
90,18091,0.002195,7.03,631.58
91,18292,0.002287,7.00,638.58
92,18493,0.001974,7.02,645.60
93,18694,0.022038,7.04,652.64
94,18895,0.002058,6.99,659.64
95,19096,0.002169,7.04,666.68
96,19297,0.002405,7.03,673.71
97,19498,0.002758,6.99,680.71
98,19699,0.003680,7.00,687.72
99,19900,0.019038,7.03,694.74
100,20101,0.003574,7.00,701.75
101,20302,0.004311,7.01,708.76
102,20503,0.004102,7.03,715.79
103,20704,0.003987,6.94,722.73
104,20905,0.004575,7.01,729.75
105,21106,0.004812,6.98,736.73
106,21307,0.032322,6.98,743.71
107,21508,0.007038,7.03,750.74
108,21709,0.007470,6.99,757.73
109,21910,0.008490,6.99,764.73
110,22111,0.008907,7.01,771.74
111,22312,0.009105,6.99,778.73
112,22513,0.009935,7.02,785.75
113,22714,0.010045,7.01,792.76
114,22915,0.009616,7.04,799.81
115,23116,0.009365,6.99,806.80
116,23317,0.009186,7.07,813.87
117,23518,0.009412,6.98,820.85
118,23719,0.009698,7.01,827.86
119,23920,0.008914,6.99,834.85
120,24121,0.008594,7.03,841.88
121,24322,0.008099,7.01,848.89
122,24523,0.007505,7.03,855.92
123,24724,0.007290,7.06,862.98
124,24925,0.007105,7.02,870.01
125,25126,0.006716,6.98,876.99
126,25327,0.006410,7.02,884.02
127,25528,0.005546,7.00,891.02
128,25729,0.004598,7.02,898.04
129,25930,0.004267,6.99,905.03
130,26131,0.003914,7.02,912.05
131,26332,0.002956,7.00,919.05
132,26533,0.003572,7.01,926.07
133,26734,0.003357,7.06,933.13
134,26935,0.003437,6.98,940.12
135,27136,0.003786,7.06,947.18
136,27337,0.003302,7.04,954.22
137,27538,0.003455,6.99,961.22
138,27739,0.003072,7.04,968.26
139,27940,0.003163,6.98,975.24
140,28141,0.003751,6.96,982.20
141,28342,0.003003,7.01,989.21
142,28543,0.003062,6.98,996.19
143,28744,0.002973,7.01,1003.21
144,28945,0.002761,6.99,1010.20
145,29146,0.002721,7.02,1017.23
146,29347,0.002496,7.06,1024.29
147,29548,0.002580,7.02,1031.31
148,29749,0.002202,6.96,1038.27
149,29950,0.002472,7.02,1045.29
150,30151,0.001932,7.00,1052.30
