iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.010137,6.99,7.48
2,403,0.030927,6.96,14.53
3,604,0.001235,6.96,21.49
4,805,0.001295,7.02,28.60
5,1006,0.001324,6.99,35.60
6,1207,0.001140,6.98,42.58
7,1408,0.001587,7.03,49.70
8,1609,0.001905,6.99,56.70
9,1810,0.023907,6.99,63.69
10,2011,0.001658,7.00,70.69
11,2212,0.001407,7.00,77.70
12,2413,0.001893,7.03,84.73
13,2614,0.001763,7.03,91.76
14,2815,0.002114,6.99,98.76
15,3016,0.002033,7.06,105.82
16,3217,0.002132,6.98,112.80
17,3418,0.001714,7.02,119.82
18,3619,0.001840,7.01,126.83
19,3820,0.001858,7.01,133.85
20,4021,0.001800,7.00,140.85
21,4222,0.001657,7.04,147.89
22,4423,0.002303,6.98,154.87
23,4624,0.002289,6.95,161.82
24,4825,0.002058,6.98,168.80
25,5026,0.002717,7.04,175.85
26,5227,0.002111,6.98,182.83
27,5428,0.001962,6.93,189.76
28,5629,0.001687,7.00,196.77
29,5830,0.001566,7.00,203.77
30,6031,0.001786,7.02,210.80
31,6232,0.001611,7.03,217.82
32,6433,0.001655,7.00,224.83
33,6634,0.001543,6.99,231.82
34,6835,0.001605,7.01,238.83
35,7036,0.001551,6.99,245.83
36,7237,0.001750,6.98,252.80
37,7438,0.001466,6.99,259.80
38,7639,0.001603,7.01,266.81
39,7840,0.001461,7.01,273.82
40,8041,0.001384,7.05,280.87
41,8242,0.001080,6.99,287.86
42,8443,0.001129,7.00,294.95
43,8644,0.001146,7.00,301.95
44,8845,0.001244,7.02,308.97
45,9046,0.001271,7.02,315.99
46,9247,0.001242,7.01,323.00
47,9448,0.001098,7.00,330.00
48,9649,0.001124,6.95,336.95
49,9850,0.001017,7.02,343.98
50,10051,0.000978,7.00,351.07
51,10252,0.000926,7.01,358.17
52,10453,0.000880,6.99,365.24
53,10654,0.000809,6.98,372.31
54,10855,0.000719,6.98,379.38
55,11056,0.000609,7.04,386.51
56,11257,0.000559,6.98,393.58
57,11458,0.000521,7.01,400.68
58,11659,0.000451,6.99,407.77
59,11860,0.000405,6.98,414.83
60,12061,0.000358,7.06,421.98
61,12262,0.000329,7.00,429.07
62,12463,0.000291,7.04,436.20
63,12664,0.000279,7.01,443.29
64,12865,0.000260,7.06,450.44
65,13066,0.000238,6.98,457.51
66,13267,0.000227,6.99,464.59
67,13468,0.000220,7.06,471.74
68,13669,0.000206,7.04,478.87
69,13870,0.000187,7.01,485.97
70,14071,0.000170,6.99,493.05
71,14272,0.000164,7.08,500.22
72,14473,0.000140,7.03,507.33
73,14674,0.000124,7.04,514.46
74,14875,0.000113,7.03,521.58
75,15076,0.000111,7.02,528.69
76,15277,0.000101,7.03,535.81
77,15478,0.000096,7.01,542.92
78,15679,0.000090,6.99,550.00
