iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.000191,6.91,7.39
2,403,0.001324,6.92,14.39
3,604,0.000657,6.86,21.25
4,805,0.001127,6.92,28.17
5,1006,0.001762,6.88,35.06
6,1207,0.000450,6.89,41.94
7,1408,0.000439,6.88,48.83
8,1609,0.000413,6.90,55.73
9,1810,0.012452,6.88,62.62
10,2011,0.009885,6.91,69.54
11,2212,0.008389,6.93,76.47
12,2413,0.009135,6.87,83.35
13,2614,0.003463,6.92,90.27
14,2815,0.003271,6.91,97.18
15,3016,0.003766,6.90,104.09
16,3217,0.004195,6.90,110.99
17,3418,0.004644,6.91,117.90
18,3619,0.005158,6.89,124.79
19,3820,0.004256,6.89,131.68
20,4021,0.002854,6.90,138.59
21,4222,0.003406,6.91,145.50
22,4423,0.002977,6.93,152.43
23,4624,0.001200,6.88,159.31
24,4825,0.000859,6.87,166.18
25,5026,0.000845,6.97,173.15
26,5227,0.000577,6.91,180.07
27,5428,0.000543,6.95,187.02
28,5629,0.000450,6.90,193.92
29,5830,0.004548,6.91,200.84
30,6031,0.000374,6.91,207.75
31,6232,0.000311,6.89,214.64
32,6433,0.000251,6.87,221.52
33,6634,0.000202,6.90,228.42
34,6835,0.000282,6.94,235.36
35,7036,0.000244,6.91,242.27
36,7237,0.000839,6.91,249.18
37,7438,0.000288,6.92,256.11
38,7639,0.000369,6.90,263.01
39,7840,0.000345,6.91,269.92
40,8041,0.000388,6.92,276.84
41,8242,0.000478,6.89,283.73
42,8443,0.000700,6.90,290.63
43,8644,0.000613,6.91,297.55
44,8845,0.000585,6.94,304.49
45,9046,0.000531,6.92,311.41
46,9247,0.000403,6.92,318.33
47,9448,0.000446,6.87,325.20
48,9649,0.000438,6.90,332.09
49,9850,0.000527,6.93,339.03
50,10051,0.000570,6.89,345.92
51,10252,0.000699,6.90,352.82
52,10453,0.004599,6.87,359.69
53,10654,0.000792,6.89,366.59
54,10855,0.000855,6.97,373.55
55,11056,0.001076,6.93,380.48
56,11257,0.001184,6.89,387.37
57,11458,0.001210,6.91,394.28
58,11659,0.001343,6.93,401.22
59,11860,0.001449,6.92,408.14
60,12061,0.001354,6.91,415.05
61,12262,0.002219,6.94,421.99
62,12463,0.002222,6.88,428.87
63,12664,0.002326,6.92,435.79
64,12865,0.002388,6.92,442.72
65,13066,0.002103,6.94,449.66
66,13267,0.002228,6.90,456.56
67,13468,0.002214,6.89,463.45
68,13669,0.002328,6.94,470.39
69,13870,0.002078,6.91,477.30
70,14071,0.001900,6.88,484.19
71,14272,0.000705,6.92,491.10
72,14473,0.000638,6.91,498.02
73,14674,0.000600,6.94,504.96
74,14875,0.000625,6.87,511.83
75,15076,0.000570,6.94,518.78
76,15277,0.000577,6.88,525.65
77,15478,0.000521,6.91,532.56
78,15679,0.000457,6.88,539.44
79,15880,0.000489,6.95,546.39
80,16081,0.000453,6.86,553.26
81,16282,0.000451,6.93,560.19
82,16483,0.000434,6.93,567.12
83,16684,0.000462,6.90,574.02
84,16885,0.000460,6.90,580.93
85,17086,0.000491,6.92,587.85
86,17287,0.000547,6.91,594.76
87,17488,0.000487,6.89,601.65
88,17689,0.000510,6.90,608.56
89,17890,0.000465,6.95,615.51
90,18091,0.000499,6.87,622.38
91,18292,0.000421,6.89,629.28
92,18493,0.000409,6.91,636.19
93,18694,0.000365,6.89,643.09
94,18895,0.000370,6.89,649.98
95,19096,0.000323,6.91,656.89
96,19297,0.000317,6.91,663.81
97,19498,0.000289,6.90,670.71
98,19699,0.000269,6.89,677.60
99,19900,0.000243,6.95,684.55
100,20101,0.000242,6.92,691.47
101,20302,0.000230,6.88,698.35
102,20503,0.000216,6.91,705.26
103,20704,0.000201,6.91,712.18
104,20905,0.000187,6.86,719.03
105,21106,0.000153,6.89,726.02
106,21307,0.000143,6.95,733.06
107,21508,0.000149,6.91,740.06
108,21709,0.000147,6.90,746.96
109,21910,0.000140,6.89,753.86
110,22111,0.000142,6.91,760.86
111,22312,0.000143,6.90,767.76
112,22513,0.000136,6.92,774.69
113,22714,0.000121,6.90,781.68
114,22915,0.000117,6.87,788.64
115,23116,0.000108,6.87,795.60
116,23317,0.000095,6.97,802.65
117,23518,0.000091,6.91,809.65
