iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.006521,6.83,7.29
2,403,0.002887,6.83,14.21
3,604,0.001971,6.84,21.13
4,805,0.003844,6.86,28.07
5,1006,0.002677,6.87,34.95
6,1207,0.001099,6.87,41.82
7,1408,0.001343,6.89,48.80
8,1609,0.001216,6.85,55.65
9,1810,0.001009,6.88,62.54
10,2011,0.001008,6.85,69.47
11,2212,0.002337,6.83,76.40
12,2413,0.000776,6.89,83.29
13,2614,0.001986,6.84,90.22
14,2815,0.000426,6.85,97.07
15,3016,0.000673,6.90,104.05
16,3217,0.000812,6.85,110.90
17,3418,0.000848,6.85,117.75
18,3619,0.000986,6.84,124.60
19,3820,0.000985,6.91,131.51
20,4021,0.001591,6.86,138.37
21,4222,0.001052,6.87,145.24
22,4423,0.001664,6.84,152.08
23,4624,0.000263,6.86,158.94
24,4825,0.000255,6.84,165.87
25,5026,0.000310,6.84,172.80
26,5227,0.000316,6.88,179.68
27,5428,0.001245,6.84,186.53
28,5629,0.001114,6.89,193.42
29,5830,0.001015,6.90,200.33
30,6031,0.000633,6.88,207.21
31,6232,0.000627,6.88,214.09
32,6433,0.000624,6.86,220.95
33,6634,0.000694,6.88,227.83
34,6835,0.000534,6.90,234.74
35,7036,0.000387,6.84,241.58
36,7237,0.000435,6.93,248.51
37,7438,0.000389,6.90,255.41
38,7639,0.000420,6.85,262.26
39,7840,0.000391,6.87,269.13
40,8041,0.000394,6.88,276.01
41,8242,0.000338,6.82,282.84
42,8443,0.000295,6.86,289.70
43,8644,0.000593,6.91,296.60
44,8845,0.000286,6.88,303.49
45,9046,0.000239,6.88,310.37
46,9247,0.000219,6.87,317.33
47,9448,0.000195,6.84,324.26
48,9649,0.000169,6.85,331.20
49,9850,0.000175,6.83,338.12
50,10051,0.000149,6.86,344.98
51,10252,0.000164,6.86,351.92
52,10453,0.000156,6.88,358.81
53,10654,0.000146,6.85,365.66
54,10855,0.000139,6.86,372.61
55,11056,0.000137,6.88,379.58
56,11257,0.000122,6.86,386.53
57,11458,0.000119,6.90,393.51
58,11659,0.000110,6.92,400.51
59,11860,0.000102,6.87,407.48
60,12061,0.000104,6.89,414.45
61,12262,0.000102,6.85,421.30
62,12463,0.000094,6.84,428.23
63,12664,0.000092,6.86,435.18
