iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.000166,6.99,7.47
2,403,0.000727,6.98,14.53
3,604,0.002306,6.94,21.47
4,805,0.002541,6.95,28.43
5,1006,0.006449,6.98,35.41
6,1207,0.001597,6.97,42.38
7,1408,0.001246,6.99,49.37
8,1609,0.005502,6.97,56.34
9,1810,0.001412,6.96,63.31
10,2011,0.006293,6.96,70.27
11,2212,0.006141,6.98,77.25
12,2413,0.002617,6.92,84.18
13,2614,0.003725,6.96,91.14
14,2815,0.004866,6.96,98.10
15,3016,0.005542,6.96,105.06
16,3217,0.005969,6.98,112.05
17,3418,0.006460,7.01,119.07
18,3619,0.005992,7.01,126.08
19,3820,0.015260,6.98,133.06
20,4021,0.008350,6.96,140.02
21,4222,0.009018,7.00,147.02
22,4423,0.010479,6.95,153.97
23,4624,0.010268,6.99,160.96
24,4825,0.010327,6.97,167.94
25,5026,0.009361,7.02,174.96
26,5227,0.008095,7.00,181.96
27,5428,0.013992,6.96,188.92
28,5629,0.007776,6.97,195.89
29,5830,0.007434,7.00,202.89
30,6031,0.006751,6.95,209.85
31,6232,0.019146,6.95,216.80
32,6433,0.020468,6.92,223.72
33,6634,0.021421,6.98,230.70
34,6835,0.020232,6.98,237.68
35,7036,0.018682,6.99,244.67
36,7237,0.016229,6.96,251.64
37,7438,0.012867,6.96,258.60
38,7639,0.012122,6.97,265.57
39,7840,0.012269,6.98,272.55
40,8041,0.013573,6.97,279.53
41,8242,0.013141,7.00,286.53
42,8443,0.012735,6.95,293.48
43,8644,0.011461,6.97,300.45
44,8845,0.011051,7.01,307.46
45,9046,0.009884,6.97,314.44
46,9247,0.009174,6.96,321.40
47,9448,0.007422,7.02,328.42
48,9649,0.006830,6.98,335.40
49,9850,0.014732,6.98,342.38
50,10051,0.007754,6.97,349.35
51,10252,0.008733,6.97,356.33
52,10453,0.008717,6.97,363.30
53,10654,0.008243,6.98,370.28
54,10855,0.009307,6.98,377.27
55,11056,0.010359,7.03,384.30
56,11257,0.009634,6.97,391.27
57,11458,0.010124,6.97,398.24
58,11659,0.024046,6.99,405.23
59,11860,0.023286,6.96,412.19
60,12061,0.021600,6.99,419.18
61,12262,0.020392,6.97,426.16
62,12463,0.010058,6.97,433.12
63,12664,0.011257,6.99,440.11
64,12865,0.011297,6.96,447.08
65,13066,0.011810,6.97,454.05
66,13267,0.012308,7.00,461.05
67,13468,0.004566,7.00,468.06
68,13669,0.004254,6.99,475.05
69,13870,0.004763,6.96,482.01
70,14071,0.004767,6.96,488.97
71,14272,0.012509,7.04,496.01
72,14473,0.013392,7.01,503.02
73,14674,0.005852,6.98,510.00
74,14875,0.013102,6.96,516.96
75,15076,0.009746,6.97,523.93
76,15277,0.010909,6.99,530.92
77,15478,0.011995,6.99,537.92
78,15679,0.012220,6.97,544.89
79,15880,0.012371,6.95,551.84
80,16081,0.012351,6.97,558.81
81,16282,0.010855,6.99,565.80
82,16483,0.010594,6.94,572.75
83,16684,0.009508,6.98,579.73
84,16885,0.008218,6.97,586.70
85,17086,0.007573,6.96,593.66
86,17287,0.006680,6.97,600.63
87,17488,0.006484,6.94,607.58
88,17689,0.005396,6.99,614.58
89,17890,0.005682,6.91,621.49
90,18091,0.005264,6.99,628.49
91,18292,0.005268,6.99,635.48
92,18493,0.004864,6.96,642.44
93,18694,0.003893,6.99,649.44
94,18895,0.003977,6.97,656.42
95,19096,0.003606,6.98,663.39
96,19297,0.003325,7.00,670.39
97,19498,0.005602,6.94,677.33
98,19699,0.002842,6.98,684.32
99,19900,0.004759,6.96,691.28
100,20101,0.003700,6.97,698.25
101,20302,0.003408,6.96,705.21
102,20503,0.002532,6.95,712.16
103,20704,0.002267,7.01,719.17
104,20905,0.002175,6.96,726.14
105,21106,0.002097,6.97,733.10
106,21307,0.002362,6.95,740.05
107,21508,0.001846,6.97,747.02
108,21709,0.002035,6.94,753.97
109,21910,0.001752,6.99,760.96
110,22111,0.002360,6.94,767.90
111,22312,0.002246,6.96,774.86
112,22513,0.002090,6.95,781.82
113,22714,0.002233,6.98,788.80
114,22915,0.002133,6.94,795.74
115,23116,0.002250,6.97,802.71
116,23317,0.002211,6.99,809.70
117,23518,0.002148,7.00,816.70
118,23719,0.001992,7.01,823.71
119,23920,0.002094,6.93,830.65
120,24121,0.001975,6.96,837.61
121,24322,0.001769,7.00,844.61
122,24523,0.001675,6.97,851.58
123,24724,0.001534,6.95,858.53
124,24925,0.001452,6.97,865.50
125,25126,0.001248,6.99,872.49
126,25327,0.001249,6.97,879.46
127,25528,0.001169,6.92,886.39
128,25729,0.001042,6.95,893.34
129,25930,0.001102,6.95,900.30
130,26131,0.001090,6.96,907.26
131,26332,0.001107,6.96,914.22
132,26533,0.000728,6.93,921.15
133,26734,0.000680,6.96,928.12
134,26935,0.000669,6.96,935.08
135,27136,0.000630,7.00,942.08
136,27337,0.000569,6.97,949.05
137,27538,0.000561,6.95,956.00
138,27739,0.000501,6.95,962.95
139,27940,0.000482,6.96,969.92
140,28141,0.000467,6.93,976.85
141,28342,0.000411,6.95,983.81
142,28543,0.000493,6.96,990.78
143,28744,0.000547,6.96,997.73
144,28945,0.000599,6.93,1004.66
145,29146,0.000581,6.98,1011.64
146,29347,0.000530,6.96,1018.60
147,29548,0.000575,7.01,1025.62
148,29749,0.000521,6.99,1032.61
149,29950,0.000528,6.93,1039.54
150,30151,0.000535,7.00,1046.55
