iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.033039,6.87,7.34
2,403,0.034949,6.86,14.29
3,604,0.034689,6.92,21.22
4,805,0.032958,6.89,28.11
5,1006,0.031015,6.92,35.12
6,1207,0.030352,6.94,42.14
7,1408,0.030086,6.88,49.11
8,1609,0.028399,6.93,56.13
9,1810,0.027481,6.92,63.14
10,2011,0.026094,6.87,70.09
11,2212,0.025315,6.94,77.12
12,2413,0.022950,6.89,84.10
13,2614,0.020136,6.93,91.11
14,2815,0.018508,6.89,98.08
15,3016,0.029496,6.93,105.10
16,3217,0.016747,6.89,112.00
17,3418,0.033015,6.93,119.02
18,3619,0.015794,6.96,125.99
19,3820,0.019109,6.89,132.97
20,4021,0.032094,6.91,139.88
21,4222,0.023550,6.89,146.77
22,4423,0.026978,6.90,153.68
23,4624,0.028883,6.91,160.59
24,4825,0.030205,6.86,167.46
25,5026,0.031316,6.92,174.38
26,5227,0.031606,6.94,181.32
27,5428,0.029694,6.87,188.19
28,5629,0.029789,6.92,195.11
29,5830,0.029408,6.91,202.02
30,6031,0.028627,6.94,208.96
31,6232,0.029837,6.94,215.90
32,6433,0.026829,6.94,222.84
33,6634,0.026700,6.89,229.74
34,6835,0.025851,6.95,236.68
35,7036,0.022445,6.90,243.59
36,7237,0.021425,6.95,250.54
37,7438,0.020271,6.92,257.46
38,7639,0.018795,6.93,264.39
39,7840,0.016489,6.90,271.28
40,8041,0.016502,6.90,278.19
41,8242,0.016204,6.95,285.14
42,8443,0.012672,6.92,292.06
43,8644,0.010836,6.91,299.06
44,8845,0.022069,6.92,306.06
45,9046,0.009243,6.89,312.95
46,9247,0.009366,6.91,319.95
47,9448,0.009548,6.94,326.89
48,9649,0.024376,6.90,333.79
49,9850,0.009890,6.90,340.69
50,10051,0.010076,6.88,347.58
51,10252,0.013423,6.93,354.51
52,10453,0.017108,6.91,361.42
53,10654,0.018601,6.90,368.32
54,10855,0.019144,6.93,375.25
55,11056,0.022144,6.88,382.13
56,11257,0.027905,6.93,389.07
57,11458,0.024149,6.93,396.00
58,11659,0.025651,6.91,402.90
59,11860,0.033733,6.90,409.81
60,12061,0.025160,6.88,416.70
61,12262,0.024921,6.93,423.63
62,12463,0.025127,6.94,430.57
63,12664,0.024091,6.91,437.48
64,12865,0.024673,6.93,444.41
65,13066,0.023900,6.89,451.30
66,13267,0.024139,6.88,458.18
67,13468,0.023213,6.92,465.11
68,13669,0.019978,6.92,472.03
69,13870,0.019429,6.89,478.92
70,14071,0.017297,6.94,485.86
71,14272,0.015901,6.91,492.77
72,14473,0.014826,6.91,499.68
73,14674,0.013404,6.88,506.56
74,14875,0.011961,6.92,513.48
75,15076,0.011715,6.89,520.38
76,15277,0.010319,6.92,527.30
77,15478,0.007856,6.93,534.23
78,15679,0.006438,6.96,541.27
79,15880,0.005336,6.93,548.29
80,16081,0.005184,6.93,555.31
81,16282,0.003651,6.91,562.30
82,16483,0.002666,6.91,569.30
83,16684,0.004378,6.95,576.34
84,16885,0.006347,6.90,583.24
85,17086,0.008226,6.88,590.13
86,17287,0.010164,6.89,597.02
87,17488,0.010985,6.87,603.89
88,17689,0.009480,6.91,610.81
89,17890,0.010165,6.89,617.70
90,18091,0.032535,6.90,624.61
91,18292,0.032934,6.92,631.53
92,18493,0.033352,6.89,638.42
93,18694,0.033866,6.93,645.35
94,18895,0.033241,6.89,652.25
95,19096,0.032774,6.84,659.09
96,19297,0.032842,6.95,666.04
97,19498,0.032547,6.88,672.93
98,19699,0.034844,6.87,679.80
99,19900,0.032680,6.93,686.74
100,20101,0.032633,6.92,693.66
101,20302,0.028708,6.92,700.59
102,20503,0.034993,6.91,707.50
103,20704,0.028948,6.92,714.42
104,20905,0.028680,6.92,721.35
105,21106,0.028637,6.92,728.26
106,21307,0.027993,6.89,735.16
107,21508,0.027314,6.93,742.09
108,21709,0.026897,6.91,749.00
109,21910,0.025701,6.94,755.95
110,22111,0.023862,6.95,762.90
111,22312,0.023923,6.92,769.82
112,22513,0.022665,6.94,776.76
113,22714,0.021711,6.90,783.66
114,22915,0.019681,6.90,790.56
115,23116,0.018755,6.94,797.51
116,23317,0.015950,6.96,804.47
117,23518,0.014690,6.91,811.38
118,23719,0.012295,6.91,818.30
119,23920,0.010436,6.92,825.22
120,24121,0.007965,6.91,832.13
121,24322,0.006272,6.89,839.03
122,24523,0.005227,6.95,845.97
123,24724,0.004210,6.94,852.92
124,24925,0.003581,6.96,859.87
125,25126,0.002488,6.90,866.77
126,25327,0.001844,6.95,873.81
127,25528,0.001475,6.91,880.80
128,25729,0.001243,6.91,887.80
129,25930,0.000997,6.89,894.77
130,26131,0.000791,6.92,901.78
131,26332,0.000648,6.86,908.73
132,26533,0.000548,6.90,915.72
133,26734,0.000490,6.94,922.75
134,26935,0.000376,6.94,929.78
135,27136,0.000324,6.92,936.79
136,27337,0.000309,6.91,943.78
137,27538,0.000309,6.91,950.78
138,27739,0.000287,6.90,957.68
139,27940,0.000270,6.94,964.71
140,28141,0.000249,6.94,971.74
141,28342,0.000247,6.95,978.78
142,28543,0.000232,6.91,985.78
143,28744,0.000207,6.92,992.79
144,28945,0.000184,6.93,999.81
145,29146,0.000180,6.93,1006.83
146,29347,0.000159,6.93,1013.85
147,29548,0.000150,6.90,1020.84
148,29749,0.000126,6.91,1027.83
149,29950,0.000127,6.91,1034.83
150,30151,0.000113,6.90,1041.72
