iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.000213,6.96,7.44
2,403,0.000133,6.98,14.51
3,604,0.000431,6.99,21.60
4,805,0.002062,6.98,28.58
5,1006,0.000243,6.94,35.52
6,1207,0.000350,6.97,42.50
7,1408,0.001571,7.01,49.51
8,1609,0.001105,7.02,56.53
9,1810,0.000737,6.99,63.52
10,2011,0.000863,6.96,70.48
11,2212,0.000846,7.03,77.52
12,2413,0.000478,6.97,84.49
13,2614,0.000551,6.98,91.47
14,2815,0.000350,7.03,98.50
15,3016,0.000307,7.03,105.53
16,3217,0.000161,7.03,112.56
17,3418,0.000156,6.97,119.53
18,3619,0.000213,6.96,126.50
19,3820,0.000099,6.98,133.48
20,4021,0.000126,7.02,140.59
21,4222,0.000122,7.04,147.63
22,4423,0.000136,7.02,154.65
23,4624,0.000126,6.97,161.63
24,4825,0.000132,6.95,168.58
25,5026,0.000139,7.04,175.62
26,5227,0.000124,7.02,182.64
27,5428,0.000116,7.02,189.67
28,5629,0.000101,6.98,196.65
29,5830,0.000096,7.01,203.66
30,6031,0.000129,7.01,210.76
31,6232,0.000134,7.01,217.77
32,6433,0.000140,7.00,224.78
33,6634,0.000135,7.03,231.81
34,6835,0.000148,6.97,238.79
35,7036,0.000181,7.02,245.81
36,7237,0.000154,7.04,252.85
37,7438,0.000140,7.01,259.86
38,7639,0.000132,7.03,266.89
39,7840,0.000097,7.01,273.90
40,8041,0.000084,7.02,280.93
