iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.000410,7.04,7.51
2,403,0.000442,6.99,14.58
3,604,0.000157,7.02,21.60
4,805,0.000148,7.01,28.71
5,1006,0.000140,7.06,35.86
6,1207,0.000253,7.02,42.98
7,1408,0.001030,7.01,49.99
8,1609,0.001217,7.03,57.02
9,1810,0.001702,7.03,64.06
10,2011,0.019573,7.05,71.11
11,2212,0.018893,7.02,78.13
12,2413,0.004529,6.98,85.11
13,2614,0.004669,7.04,92.15
14,2815,0.005305,6.99,99.14
15,3016,0.005107,7.03,106.18
16,3217,0.003793,7.00,113.18
17,3418,0.004345,7.04,120.22
18,3619,0.003472,7.03,127.26
19,3820,0.005907,7.03,134.28
20,4021,0.006283,6.99,141.27
21,4222,0.020687,7.05,148.33
22,4423,0.011358,7.00,155.33
23,4624,0.011318,7.02,162.36
24,4825,0.011418,7.04,169.40
25,5026,0.010917,7.05,176.45
26,5227,0.008695,7.01,183.47
27,5428,0.006691,7.02,190.49
28,5629,0.020654,6.96,197.46
29,5830,0.019983,7.10,204.56
30,6031,0.004257,7.01,211.57
31,6232,0.008272,7.01,218.58
32,6433,0.009949,7.05,225.63
33,6634,0.003764,7.03,232.66
34,6835,0.002098,7.01,239.68
35,7036,0.001989,7.06,246.74
36,7237,0.008982,7.04,253.78
37,7438,0.007630,7.02,260.80
38,7639,0.006615,6.99,267.80
39,7840,0.006492,7.04,274.84
40,8041,0.005313,7.03,281.87
41,8242,0.003735,7.02,288.89
42,8443,0.003752,7.03,295.92
43,8644,0.003304,7.04,302.97
44,8845,0.002658,7.07,310.04
45,9046,0.002329,7.05,317.09
46,9247,0.001863,6.99,324.08
47,9448,0.001930,7.02,331.10
48,9649,0.002069,7.00,338.10
49,9850,0.001719,7.01,345.11
50,10051,0.003453,7.01,352.13
51,10252,0.003266,7.01,359.14
52,10453,0.001385,7.03,366.17
53,10654,0.001284,7.03,373.20
54,10855,0.000996,7.06,380.26
55,11056,0.001189,6.99,387.25
56,11257,0.001515,7.05,394.30
57,11458,0.002238,7.03,401.33
58,11659,0.002352,7.01,408.34
59,11860,0.001520,6.99,415.34
60,12061,0.001692,7.08,422.42
61,12262,0.001504,7.02,429.44
62,12463,0.001986,7.05,436.50
63,12664,0.001930,7.05,443.55
64,12865,0.001962,7.02,450.57
65,13066,0.002023,7.02,457.60
66,13267,0.001951,7.06,464.66
67,13468,0.000972,6.99,471.65
68,13669,0.001577,7.04,478.69
69,13870,0.000805,7.05,485.74
70,14071,0.000784,7.01,492.75
71,14272,0.000982,7.07,499.82
72,14473,0.001180,7.01,506.84
73,14674,0.001154,7.02,513.86
74,14875,0.001280,7.03,520.88
75,15076,0.001227,7.04,527.93
76,15277,0.000981,7.01,534.94
77,15478,0.000575,7.05,541.99
78,15679,0.001157,7.03,549.03
79,15880,0.000802,6.97,556.00
80,16081,0.000792,7.04,563.04
81,16282,0.000900,7.04,570.09
82,16483,0.000932,7.03,577.12
83,16684,0.000520,7.05,584.18
84,16885,0.000833,6.98,591.15
85,17086,0.000718,7.02,598.18
86,17287,0.001528,7.02,605.20
87,17488,0.000794,7.02,612.22
88,17689,0.000725,7.01,619.24
89,17890,0.000805,7.04,626.27
90,18091,0.000777,7.02,633.29
91,18292,0.000730,7.02,640.32
92,18493,0.000708,7.01,647.33
93,18694,0.000689,7.03,654.36
94,18895,0.000632,7.05,661.41
95,19096,0.000522,6.99,668.41
96,19297,0.000512,7.02,675.43
97,19498,0.000508,7.02,682.46
98,19699,0.000451,7.00,689.46
99,19900,0.000446,7.03,696.49
100,20101,0.000387,7.03,703.52
101,20302,0.000386,7.04,710.56
102,20503,0.000392,7.02,717.58
103,20704,0.000344,7.03,724.62
104,20905,0.000348,7.01,731.63
105,21106,0.000292,7.00,738.64
106,21307,0.000283,7.03,745.67
107,21508,0.000258,7.00,752.67
108,21709,0.000247,7.00,759.68
109,21910,0.000209,7.04,766.72
110,22111,0.000196,6.98,773.70
111,22312,0.000196,7.00,780.70
112,22513,0.000191,7.02,787.72
113,22714,0.000156,7.02,794.74
114,22915,0.000147,7.01,801.76
115,23116,0.000140,7.03,808.78
116,23317,0.000119,6.98,815.77
117,23518,0.000117,7.04,822.90
118,23719,0.000114,7.02,830.01
119,23920,0.000105,7.02,837.12
120,24121,0.000090,7.03,844.24
