iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.011902,7.00,7.49
2,403,0.015060,6.95,14.53
3,604,0.014947,6.93,21.46
4,805,0.016995,7.00,28.47
5,1006,0.021137,6.97,35.44
6,1207,0.018917,6.98,42.42
7,1408,0.017301,6.94,49.36
8,1609,0.021699,6.95,56.31
9,1810,0.022656,6.93,63.24
10,2011,0.021973,6.94,70.19
11,2212,0.021609,6.98,77.17
12,2413,0.018296,6.97,84.14
13,2614,0.026326,6.96,91.10
14,2815,0.016531,6.92,98.02
15,3016,0.015786,6.97,104.99
16,3217,0.017737,6.95,111.94
17,3418,0.016819,6.99,118.93
18,3619,0.015934,6.97,125.90
19,3820,0.015704,6.98,132.88
20,4021,0.015910,6.98,139.86
21,4222,0.020068,6.96,146.82
22,4423,0.019375,6.98,153.81
23,4624,0.014450,6.99,160.80
24,4825,0.012316,6.96,167.76
25,5026,0.014229,6.94,174.70
26,5227,0.012630,6.96,181.66
27,5428,0.010204,6.95,188.61
28,5629,0.009036,6.94,195.64
29,5830,0.015970,6.98,202.71
30,6031,0.015690,6.95,209.65
31,6232,0.021323,6.96,216.62
32,6433,0.007877,7.00,223.62
33,6634,0.014001,6.91,230.62
34,6835,0.008995,7.02,237.64
35,7036,0.013599,6.97,244.61
36,7237,0.012379,6.93,251.55
37,7438,0.015094,6.98,258.53
38,7639,0.013402,6.96,265.50
39,7840,0.008665,7.00,272.49
40,8041,0.013314,6.97,279.47
41,8242,0.008572,6.94,286.41
42,8443,0.009409,6.97,293.38
43,8644,0.009085,6.95,300.33
44,8845,0.007298,6.96,307.29
45,9046,0.010259,6.95,314.34
46,9247,0.008985,6.95,321.29
47,9448,0.008564,6.95,328.24
48,9649,0.007320,6.99,335.24
49,9850,0.006608,6.96,342.21
50,10051,0.006841,6.98,349.28
51,10252,0.010254,6.98,356.26
52,10453,0.009808,6.96,363.22
53,10654,0.005613,6.97,370.19
54,10855,0.010476,7.00,377.28
55,11056,0.011163,6.94,384.22
56,11257,0.012010,6.95,391.18
57,11458,0.012326,6.95,398.14
58,11659,0.009065,6.96,405.09
59,11860,0.009660,6.96,412.06
60,12061,0.010744,6.99,419.05
61,12262,0.011265,6.99,426.04
62,12463,0.017606,6.96,433.00
63,12664,0.010832,6.92,439.93
64,12865,0.011225,6.95,446.88
65,13066,0.016450,6.97,453.86
66,13267,0.012424,6.92,460.78
67,13468,0.007832,6.96,467.74
68,13669,0.014782,6.96,474.70
69,13870,0.014995,6.96,481.65
70,14071,0.015027,6.96,488.62
71,14272,0.012452,7.00,495.62
72,14473,0.011804,6.95,502.57
73,14674,0.011399,6.92,509.50
74,14875,0.011650,6.95,516.45
75,15076,0.018519,6.93,523.38
76,15277,0.014939,6.97,530.36
77,15478,0.009149,6.94,537.30
78,15679,0.009354,6.98,544.28
79,15880,0.011158,6.96,551.24
80,16081,0.011029,6.95,558.19
81,16282,0.008919,6.95,565.14
82,16483,0.006692,6.95,572.09
83,16684,0.006211,7.00,579.09
84,16885,0.006236,6.98,586.07
85,17086,0.007592,6.93,593.01
86,17287,0.005311,6.93,599.94
87,17488,0.004935,6.95,606.99
88,17689,0.004762,6.91,613.98
89,17890,0.004268,6.94,621.01
90,18091,0.004712,6.96,628.06
91,18292,0.004276,7.02,635.08
92,18493,0.004163,6.95,642.03
93,18694,0.004359,6.98,649.09
94,18895,0.004111,6.98,656.07
95,19096,0.003629,6.98,663.14
96,19297,0.003670,7.00,670.22
97,19498,0.003330,7.00,677.23
98,19699,0.003446,6.95,684.27
99,19900,0.003271,6.95,691.22
100,20101,0.003515,6.98,698.29
101,20302,0.003475,6.95,705.24
102,20503,0.003405,6.97,712.21
103,20704,0.003403,6.99,719.20
104,20905,0.003995,6.96,726.16
105,21106,0.004089,6.93,733.10
106,21307,0.004493,6.96,740.06
107,21508,0.004775,6.94,747.00
108,21709,0.004528,6.96,753.97
109,21910,0.008061,6.95,760.92
110,22111,0.005821,6.97,767.89
111,22312,0.004739,6.96,774.86
112,22513,0.004836,6.96,781.82
113,22714,0.004899,6.94,788.75
114,22915,0.004977,6.95,795.71
115,23116,0.004787,6.96,802.67
116,23317,0.004883,6.98,809.65
