iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.015925,6.92,7.40
2,403,0.013376,6.89,14.38
3,604,0.025326,6.93,21.41
4,805,0.021381,6.93,28.34
5,1006,0.022843,6.92,35.26
6,1207,0.029368,6.95,42.22
7,1408,0.023955,6.98,49.20
8,1609,0.025655,6.92,56.12
9,1810,0.029496,6.93,63.05
10,2011,0.010260,6.98,70.03
11,2212,0.023880,6.91,77.04
12,2413,0.023711,6.96,84.00
13,2614,0.014539,6.94,90.94
14,2815,0.012295,6.96,97.90
15,3016,0.029419,6.95,104.86
16,3217,0.015060,6.97,111.82
17,3418,0.007502,6.95,118.78
18,3619,0.016893,6.96,125.83
19,3820,0.007158,6.92,132.75
20,4021,0.008942,6.92,139.76
21,4222,0.008582,6.94,146.70
22,4423,0.024499,6.96,153.67
23,4624,0.024412,6.93,160.59
24,4825,0.012467,6.99,167.59
25,5026,0.020758,6.97,174.56
26,5227,0.019954,6.99,181.55
27,5428,0.016022,6.96,188.51
28,5629,0.014593,6.95,195.46
29,5830,0.020504,6.95,202.42
30,6031,0.017849,6.98,209.40
31,6232,0.015469,6.99,216.40
32,6433,0.016198,6.89,223.29
33,6634,0.016266,7.00,230.29
34,6835,0.020323,6.91,237.21
35,7036,0.010276,6.96,244.17
36,7237,0.007050,6.94,251.11
37,7438,0.014172,6.93,258.13
38,7639,0.014341,6.93,265.06
39,7840,0.002627,6.96,272.02
40,8041,0.014616,6.96,279.07
41,8242,0.013934,6.94,286.02
42,8443,0.003607,6.92,292.94
43,8644,0.013215,6.97,299.91
44,8845,0.013061,6.91,306.83
45,9046,0.005807,6.92,313.75
46,9247,0.005701,6.98,320.73
47,9448,0.006675,6.96,327.69
48,9649,0.008862,6.93,334.62
49,9850,0.006522,6.94,341.57
50,10051,0.006315,6.92,348.49
51,10252,0.009765,6.94,355.43
52,10453,0.006531,6.90,362.33
53,10654,0.007052,6.92,369.25
54,10855,0.006761,6.96,376.21
55,11056,0.006324,6.92,383.13
56,11257,0.006906,6.95,390.09
57,11458,0.006635,7.00,397.09
58,11659,0.006930,6.93,404.02
59,11860,0.006834,6.93,410.96
60,12061,0.007015,6.90,417.86
61,12262,0.016214,6.99,424.85
62,12463,0.008880,6.91,431.76
63,12664,0.008418,6.95,438.71
64,12865,0.012372,6.96,445.67
65,13066,0.009133,6.93,452.60
66,13267,0.009335,6.95,459.55
67,13468,0.008919,6.94,466.48
68,13669,0.009900,6.96,473.45
69,13870,0.010137,6.92,480.37
70,14071,0.012651,6.96,487.33
71,14272,0.010331,6.96,494.29
72,14473,0.015086,7.01,501.30
73,14674,0.014537,6.93,508.23
74,14875,0.009579,6.91,515.14
75,15076,0.014166,6.92,522.06
76,15277,0.013529,6.94,529.01
77,15478,0.011292,6.95,535.96
78,15679,0.007203,6.95,542.91
79,15880,0.007141,6.94,549.85
80,16081,0.006740,6.94,556.80
81,16282,0.007472,6.94,563.73
82,16483,0.006431,6.93,570.67
83,16684,0.004102,6.94,577.61
84,16885,0.003984,6.93,584.54
85,17086,0.004215,6.92,591.46
86,17287,0.004455,6.91,598.38
87,17488,0.005865,6.93,605.31
88,17689,0.005757,6.96,612.28
89,17890,0.005211,6.93,619.20
90,18091,0.003921,6.93,626.14
91,18292,0.005202,6.92,633.06
92,18493,0.005428,6.97,640.03
93,18694,0.003615,6.90,646.93
94,18895,0.003405,6.89,653.82
95,19096,0.006529,6.96,660.79
96,19297,0.003481,6.94,667.73
97,19498,0.003762,6.95,674.67
98,19699,0.003205,6.94,681.62
99,19900,0.002935,6.96,688.58
100,20101,0.005912,6.93,695.51
101,20302,0.002503,6.94,702.45
102,20503,0.002434,6.91,709.45
103,20704,0.001808,6.91,716.45
104,20905,0.001577,6.93,723.47
105,21106,0.001701,6.89,730.45
106,21307,0.001514,6.97,737.42
107,21508,0.005402,6.93,744.43
108,21709,0.001662,6.91,751.34
109,21910,0.001723,6.94,758.29
110,22111,0.002335,6.93,765.22
111,22312,0.002272,6.91,772.13
112,22513,0.011154,6.93,779.06
113,22714,0.005640,6.92,785.98
114,22915,0.011724,6.90,792.89
115,23116,0.007852,6.92,799.81
116,23317,0.007234,6.96,806.77
117,23518,0.002557,6.92,813.69
118,23719,0.003133,6.95,820.65
119,23920,0.003385,6.92,827.56
120,24121,0.003407,6.94,834.50
121,24322,0.012908,6.93,841.44
122,24523,0.003800,6.97,848.41
123,24724,0.002331,6.95,855.36
124,24925,0.003514,6.94,862.30
125,25126,0.002422,6.94,869.24
126,25327,0.002204,6.93,876.17
127,25528,0.005413,6.95,883.13
128,25729,0.005711,6.95,890.08
129,25930,0.006005,6.94,897.02
130,26131,0.002021,6.93,903.95
131,26332,0.004560,6.95,910.90
132,26533,0.026390,6.87,917.78
133,26734,0.003774,6.96,924.73
134,26935,0.003279,6.88,931.62
135,27136,0.004590,6.99,938.61
136,27337,0.017538,6.95,945.56
137,27538,0.012408,6.94,952.50
138,27739,0.012725,6.92,959.43
139,27940,0.007112,6.92,966.35
140,28141,0.007305,6.96,973.31
141,28342,0.008303,6.93,980.24
142,28543,0.012891,6.94,987.18
143,28744,0.009592,6.91,994.09
144,28945,0.002603,6.91,1001.01
145,29146,0.002654,6.93,1007.94
146,29347,0.002975,6.94,1014.88
147,29548,0.002682,6.94,1021.82
148,29749,0.002923,6.92,1028.74
149,29950,0.002912,6.94,1035.68
150,30151,0.013759,6.96,1042.64
