iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.031445,7.05,7.52
2,403,0.032037,7.01,14.62
3,604,0.019172,7.06,21.68
4,805,0.026799,6.99,28.75
5,1006,0.023040,7.04,35.80
6,1207,0.020721,7.07,42.87
7,1408,0.015754,7.02,49.89
8,1609,0.014154,7.02,56.99
9,1810,0.009262,7.00,64.08
10,2011,0.006937,7.08,71.25
11,2212,0.017466,7.04,78.38
12,2413,0.013820,7.03,85.41
13,2614,0.003346,7.03,92.44
14,2815,0.014197,7.06,99.58
15,3016,0.018248,7.01,106.60
16,3217,0.007966,6.99,113.59
17,3418,0.008601,7.01,120.60
18,3619,0.003984,7.05,127.65
19,3820,0.001789,7.01,134.67
20,4021,0.002949,6.98,141.74
21,4222,0.003051,7.04,148.78
22,4423,0.003524,7.04,155.81
23,4624,0.003550,7.02,162.84
24,4825,0.002636,7.05,169.90
25,5026,0.002111,6.99,176.89
26,5227,0.002021,7.02,183.91
27,5428,0.001623,7.06,190.98
28,5629,0.001187,7.02,198.09
29,5830,0.000971,7.08,205.26
30,6031,0.000861,7.02,212.37
31,6232,0.000756,7.01,219.47
32,6433,0.000754,7.05,226.60
33,6634,0.000756,6.97,233.66
34,6835,0.000774,7.04,240.70
35,7036,0.000707,7.02,247.73
36,7237,0.000591,7.03,254.85
37,7438,0.000590,7.02,261.95
38,7639,0.000652,7.00,269.04
39,7840,0.000571,6.99,276.04
40,8041,0.000517,7.02,283.15
41,8242,0.000432,7.02,290.26
42,8443,0.000452,7.03,297.39
43,8644,0.000395,7.06,304.45
44,8845,0.000376,7.01,311.55
45,9046,0.000348,7.07,318.71
46,9247,0.000324,6.97,325.77
47,9448,0.000320,7.02,332.88
48,9649,0.000293,7.00,339.98
49,9850,0.000268,7.04,347.10
50,10051,0.000249,7.05,354.24
51,10252,0.000244,7.00,361.33
52,10453,0.000229,7.08,368.50
53,10654,0.000216,7.01,375.60
54,10855,0.000209,7.04,382.73
55,11056,0.000234,7.04,389.86
56,11257,0.000217,7.09,396.95
57,11458,0.000205,7.07,404.02
58,11659,0.000179,7.03,411.15
59,11860,0.000168,7.02,418.26
60,12061,0.000156,7.05,425.40
61,12262,0.000152,7.04,432.53
62,12463,0.000141,7.02,439.64
63,12664,0.000142,7.03,446.76
64,12865,0.000123,7.00,453.76
65,13066,0.000120,7.02,460.87
66,13267,0.000117,7.04,468.01
67,13468,0.000109,7.03,475.13
68,13669,0.000106,7.06,482.28
69,13870,0.000101,7.03,489.40
70,14071,0.000090,7.11,496.60
