iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.038157,6.95,7.44
2,403,0.037256,6.98,14.51
3,604,0.037119,6.97,21.57
4,805,0.037053,7.04,28.70
5,1006,0.036889,7.05,35.84
6,1207,0.035940,6.98,42.92
7,1408,0.036910,7.01,50.01
8,1609,0.035587,7.02,57.03
9,1810,0.034718,6.98,64.10
10,2011,0.032850,6.98,71.17
11,2212,0.030673,7.01,78.27
12,2413,0.033824,7.04,85.40
13,2614,0.032876,7.01,92.41
14,2815,0.032834,6.99,99.41
15,3016,0.029337,7.01,106.42
16,3217,0.028858,6.96,113.47
17,3418,0.028610,7.00,120.57
18,3619,0.027447,6.98,127.63
19,3820,0.025842,7.04,134.76
20,4021,0.022765,6.99,141.84
21,4222,0.019455,7.04,148.97
22,4423,0.017165,7.00,156.06
23,4624,0.018257,6.97,163.12
24,4825,0.019991,6.98,170.10
25,5026,0.020724,7.00,177.11
26,5227,0.022948,7.02,184.13
27,5428,0.019008,7.01,191.14
28,5629,0.017941,7.01,198.15
29,5830,0.018416,7.02,205.17
30,6031,0.018662,6.99,212.17
31,6232,0.017754,6.97,219.14
32,6433,0.026518,7.03,226.17
33,6634,0.018579,7.02,233.19
34,6835,0.021170,7.02,240.21
35,7036,0.021272,6.98,247.19
36,7237,0.020351,7.00,254.19
37,7438,0.020355,7.02,261.22
38,7639,0.019613,6.97,268.19
39,7840,0.018951,7.00,275.19
40,8041,0.017423,7.04,282.24
41,8242,0.017255,6.98,289.22
42,8443,0.017730,6.95,296.18
43,8644,0.017146,6.98,303.16
44,8845,0.014009,6.99,310.24
45,9046,0.026807,7.05,317.38
46,9247,0.012763,6.98,324.36
47,9448,0.026079,7.00,331.46
48,9649,0.031724,7.02,338.48
49,9850,0.012264,7.01,345.49
50,10051,0.014362,7.05,352.63
51,10252,0.032038,6.96,359.60
52,10453,0.027365,6.98,366.57
53,10654,0.028733,6.97,373.55
54,10855,0.028683,7.01,380.55
55,11056,0.029929,6.99,387.55
56,11257,0.031433,6.99,394.54
57,11458,0.031839,7.00,401.55
58,11659,0.032001,6.97,408.52
59,11860,0.030366,7.00,415.52
60,12061,0.029746,7.00,422.52
61,12262,0.030296,6.99,429.51
62,12463,0.030330,7.01,436.53
63,12664,0.029390,7.10,443.63
64,12865,0.026567,7.04,450.67
65,13066,0.026035,7.04,457.71
66,13267,0.025497,7.02,464.74
67,13468,0.024344,6.98,471.72
68,13669,0.023600,7.02,478.74
69,13870,0.022044,7.02,485.77
70,14071,0.020974,7.02,492.79
71,14272,0.020814,7.06,499.85
72,14473,0.020451,7.05,506.90
73,14674,0.019846,7.03,513.92
74,14875,0.018312,7.04,520.97
75,15076,0.017672,7.02,527.99
76,15277,0.016675,7.01,535.00
77,15478,0.015618,7.01,542.01
78,15679,0.014896,7.01,549.02
79,15880,0.014778,7.03,556.05
80,16081,0.012947,6.98,563.03
81,16282,0.012292,6.98,570.01
82,16483,0.010479,7.01,577.02
83,16684,0.009874,7.02,584.14
84,16885,0.009766,7.04,591.26
85,17086,0.009024,7.00,598.36
86,17287,0.009188,7.03,605.48
87,17488,0.021398,6.99,612.47
88,17689,0.010552,7.03,619.50
89,17890,0.022275,6.98,626.49
90,18091,0.022187,7.02,633.51
91,18292,0.008699,6.99,640.50
92,18493,0.009513,7.03,647.62
93,18694,0.015480,6.95,654.57
94,18895,0.011683,6.96,661.54
95,19096,0.011342,7.00,668.54
96,19297,0.011932,7.00,675.54
97,19498,0.011749,7.01,682.55
98,19699,0.012025,7.02,689.58
99,19900,0.011124,7.00,696.58
100,20101,0.010802,6.99,703.57
101,20302,0.010796,7.00,710.57
102,20503,0.011302,6.98,717.55
103,20704,0.010873,7.01,724.56
104,20905,0.011034,7.03,731.60
105,21106,0.010896,6.98,738.58
106,21307,0.010855,6.97,745.55
107,21508,0.010828,6.99,752.55
108,21709,0.010255,7.00,759.55
109,21910,0.010496,6.99,766.54
110,22111,0.008964,6.99,773.53
111,22312,0.008398,6.99,780.52
112,22513,0.007726,7.02,787.63
113,22714,0.007786,7.04,794.75
114,22915,0.007476,7.02,801.78
115,23116,0.007285,7.04,808.91
116,23317,0.006329,7.00,816.00
117,23518,0.005692,7.01,823.10
118,23719,0.005500,7.01,830.20
119,23920,0.005047,7.00,837.29
120,24121,0.004592,7.00,844.38
121,24322,0.004051,6.94,851.41
122,24523,0.003685,6.97,858.48
123,24724,0.002823,7.04,865.61
124,24925,0.002667,6.99,872.68
125,25126,0.002169,6.98,879.75
126,25327,0.002033,6.97,886.82
127,25528,0.001983,7.02,893.93
128,25729,0.001675,7.02,901.03
129,25930,0.001401,7.00,908.12
130,26131,0.001264,7.02,915.23
131,26332,0.001129,7.00,922.32
132,26533,0.001051,6.99,929.40
133,26734,0.000976,7.01,936.50
134,26935,0.000840,6.99,943.57
135,27136,0.000740,7.01,950.67
136,27337,0.000647,7.00,957.77
137,27538,0.000646,7.00,964.85
138,27739,0.000579,7.04,971.98
139,27940,0.000535,6.98,979.06
140,28141,0.000457,7.02,986.17
141,28342,0.000392,7.02,993.28
142,28543,0.000353,7.05,1000.42
143,28744,0.000327,7.04,1007.56
144,28945,0.000370,6.98,1014.63
145,29146,0.000388,7.03,1021.66
146,29347,0.000362,6.98,1028.64
147,29548,0.000344,7.00,1035.64
148,29749,0.000342,7.06,1042.70
149,29950,0.000363,7.04,1049.74
150,30151,0.000332,7.02,1056.77
