iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.031180,7.00,7.47
2,403,0.033868,6.92,14.48
3,604,0.035483,7.00,21.48
4,805,0.035666,7.01,28.49
5,1006,0.035077,6.97,35.46
6,1207,0.034780,6.96,42.42
7,1408,0.034570,6.95,49.37
8,1609,0.033722,6.98,56.35
9,1810,0.032632,6.92,63.28
10,2011,0.030372,6.92,70.19
11,2212,0.026751,6.97,77.25
12,2413,0.037231,6.95,84.29
13,2614,0.019773,6.96,91.26
14,2815,0.019003,6.93,98.28
15,3016,0.018319,6.98,105.35
16,3217,0.016442,6.99,112.43
17,3418,0.014678,7.00,119.52
18,3619,0.036230,6.95,126.55
19,3820,0.011637,6.97,133.53
20,4021,0.009979,6.97,140.59
21,4222,0.012157,6.96,147.64
22,4423,0.013841,6.99,154.63
23,4624,0.017068,6.96,161.60
24,4825,0.020844,6.98,168.58
25,5026,0.020671,6.97,175.55
26,5227,0.020221,6.96,182.52
27,5428,0.020242,7.07,189.58
28,5629,0.018085,6.92,196.51
29,5830,0.019057,6.97,203.48
30,6031,0.017347,6.97,210.45
31,6232,0.016855,7.00,217.45
32,6433,0.016027,6.97,224.43
33,6634,0.016248,6.95,231.38
34,6835,0.032565,6.97,238.35
35,7036,0.015350,7.01,245.36
36,7237,0.018018,6.96,252.32
37,7438,0.018279,6.98,259.31
38,7639,0.017620,6.95,266.26
39,7840,0.015970,6.95,273.21
40,8041,0.015577,7.02,280.24
41,8242,0.014520,6.98,287.22
42,8443,0.012903,6.95,294.17
43,8644,0.011075,6.97,301.14
44,8845,0.009565,6.97,308.11
45,9046,0.008932,7.00,315.20
46,9247,0.008828,6.94,322.23
47,9448,0.008378,7.03,329.35
48,9649,0.006303,6.98,336.42
49,9850,0.005408,6.91,343.42
50,10051,0.004987,6.94,350.45
51,10252,0.004510,6.95,357.49
52,10453,0.004215,6.95,364.53
53,10654,0.003815,6.99,371.61
54,10855,0.003088,6.97,378.66
55,11056,0.002960,6.99,385.74
56,11257,0.002779,6.94,392.77
57,11458,0.002392,6.96,399.82
58,11659,0.001905,6.96,406.86
59,11860,0.001669,6.95,413.90
60,12061,0.001481,6.95,420.94
61,12262,0.001367,6.94,427.97
62,12463,0.001299,7.00,435.05
63,12664,0.000989,6.97,442.11
64,12865,0.000874,6.98,449.19
65,13066,0.000831,6.94,456.22
66,13267,0.000653,6.99,463.29
67,13468,0.000559,6.94,470.32
68,13669,0.000493,6.97,477.38
69,13870,0.000417,6.98,484.45
70,14071,0.000397,6.96,491.50
71,14272,0.000390,6.95,498.54
72,14473,0.000368,6.97,505.60
73,14674,0.000331,6.99,512.68
74,14875,0.000294,6.95,519.72
75,15076,0.000267,6.97,526.77
76,15277,0.000245,7.03,533.89
77,15478,0.000229,6.98,540.97
78,15679,0.000221,6.98,548.03
79,15880,0.000201,6.99,555.11
80,16081,0.000177,6.94,562.14
81,16282,0.000163,7.01,569.23
82,16483,0.000159,6.95,576.27
83,16684,0.000155,7.01,583.37
84,16885,0.000131,6.95,590.40
85,17086,0.000124,7.00,597.49
86,17287,0.000121,6.96,604.54
87,17488,0.000116,7.00,611.63
88,17689,0.000107,6.93,618.65
89,17890,0.000103,6.98,625.72
90,18091,0.000093,6.93,632.73
