iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.027567,7.02,7.49
2,403,0.029781,7.05,14.63
3,604,0.029100,6.98,21.61
4,805,0.027143,7.01,28.63
5,1006,0.023195,7.01,35.72
6,1207,0.021718,7.01,42.83
7,1408,0.020560,7.09,50.01
8,1609,0.017928,7.07,57.17
9,1810,0.013748,7.05,64.31
10,2011,0.013911,7.03,71.43
11,2212,0.015803,7.06,78.49
12,2413,0.017407,7.02,85.51
13,2614,0.018055,7.06,92.57
14,2815,0.019113,7.02,99.60
15,3016,0.019135,7.00,106.60
16,3217,0.018934,7.03,113.63
17,3418,0.018006,7.09,120.72
18,3619,0.016847,7.03,127.75
19,3820,0.017186,7.08,134.83
20,4021,0.015739,7.00,141.84
21,4222,0.015111,7.03,148.87
22,4423,0.014676,7.00,155.88
23,4624,0.013867,7.06,162.94
24,4825,0.010357,7.01,169.96
25,5026,0.009650,7.03,177.07
26,5227,0.009088,7.03,184.19
27,5428,0.007709,6.99,191.27
28,5629,0.008006,7.02,198.38
29,5830,0.007044,7.03,205.41
30,6031,0.006520,7.01,212.51
31,6232,0.005303,6.99,219.59
32,6433,0.004884,7.06,226.74
33,6634,0.003672,7.05,233.89
34,6835,0.003166,6.99,240.97
35,7036,0.002714,7.06,248.12
36,7237,0.002426,7.06,255.27
37,7438,0.002175,7.05,262.41
38,7639,0.001738,7.03,269.53
39,7840,0.001343,6.99,276.61
40,8041,0.001177,7.02,283.72
41,8242,0.001126,7.03,290.84
42,8443,0.000989,7.04,297.97
43,8644,0.000767,7.03,305.08
44,8845,0.000637,7.02,312.19
45,9046,0.000501,7.02,319.30
46,9247,0.000445,7.04,326.43
47,9448,0.000362,7.06,333.58
48,9649,0.000321,7.07,340.74
49,9850,0.000304,7.03,347.87
50,10051,0.000264,7.04,355.00
51,10252,0.000286,7.05,362.15
52,10453,0.000361,7.01,369.16
53,10654,0.000315,7.05,376.22
54,10855,0.000411,7.03,383.25
55,11056,0.000420,7.05,390.30
56,11257,0.000459,7.02,397.32
57,11458,0.000798,7.02,404.34
58,11659,0.001135,7.06,411.41
59,11860,0.034079,7.05,418.46
60,12061,0.024597,7.05,425.52
61,12262,0.030558,7.03,432.55
62,12463,0.033535,7.03,439.59
63,12664,0.037198,7.10,446.68
64,12865,0.037252,7.07,453.76
65,13066,0.037157,7.00,460.76
66,13267,0.037128,7.04,467.80
67,13468,0.037190,7.05,474.85
68,13669,0.028785,7.02,481.87
69,13870,0.035956,7.05,488.91
70,14071,0.035636,7.02,495.94
71,14272,0.037217,7.02,502.96
72,14473,0.033453,7.05,510.01
73,14674,0.034300,6.98,517.00
74,14875,0.036703,7.02,524.02
75,15076,0.034523,7.02,531.03
76,15277,0.034528,7.00,538.04
77,15478,0.034991,7.03,545.07
78,15679,0.035027,7.04,552.12
79,15880,0.034887,7.01,559.13
80,16081,0.034694,7.05,566.18
81,16282,0.034768,7.05,573.23
82,16483,0.034613,7.04,580.27
83,16684,0.034479,7.04,587.31
84,16885,0.034335,7.06,594.37
85,17086,0.034067,7.04,601.42
86,17287,0.033516,7.05,608.47
87,17488,0.033308,7.01,615.48
88,17689,0.032920,7.07,622.55
89,17890,0.032170,7.04,629.60
90,18091,0.031685,7.02,636.62
91,18292,0.030653,7.07,643.69
92,18493,0.029916,7.04,650.72
93,18694,0.028067,6.98,657.70
94,18895,0.027771,7.02,664.72
95,19096,0.026524,6.98,671.70
96,19297,0.025666,7.06,678.76
97,19498,0.022586,7.05,685.81
98,19699,0.021581,7.05,692.87
99,19900,0.018703,7.06,699.93
100,20101,0.016220,7.06,706.99
101,20302,0.013505,7.06,714.05
102,20503,0.011164,7.04,721.10
103,20704,0.008558,7.01,728.11
104,20905,0.008024,7.02,735.13
105,21106,0.006440,7.06,742.20
106,21307,0.005017,7.02,749.22
107,21508,0.004335,7.03,756.26
108,21709,0.003163,6.98,763.24
109,21910,0.003486,7.05,770.29
110,22111,0.003388,7.02,777.31
111,22312,0.003300,7.05,784.36
112,22513,0.003613,7.03,791.39
113,22714,0.004734,7.04,798.44
114,22915,0.004538,7.02,805.46
115,23116,0.005021,7.04,812.50
116,23317,0.005800,7.06,819.57
117,23518,0.009467,7.05,826.62
118,23719,0.012246,7.06,833.68
119,23920,0.016491,7.05,840.73
120,24121,0.016659,7.05,847.78
121,24322,0.018607,7.03,854.82
122,24523,0.019518,7.00,861.82
123,24724,0.019695,7.06,868.88
124,24925,0.021194,7.00,875.89
125,25126,0.022722,7.04,882.93
126,25327,0.021155,7.08,890.01
127,25528,0.021028,7.01,897.03
128,25729,0.019123,7.03,904.06
129,25930,0.018806,7.02,911.08
130,26131,0.016721,7.07,918.16
131,26332,0.013809,7.06,925.22
132,26533,0.013683,7.02,932.24
133,26734,0.013044,7.03,939.27
134,26935,0.013624,7.02,946.29
135,27136,0.015814,7.04,953.33
136,27337,0.017169,7.05,960.38
137,27538,0.017396,7.05,967.43
138,27739,0.020397,7.09,974.52
139,27940,0.019673,7.05,981.58
140,28141,0.020476,7.00,988.58
141,28342,0.020699,7.02,995.60
142,28543,0.020310,7.09,1002.69
143,28744,0.032633,7.02,1009.72
144,28945,0.017342,7.02,1016.74
145,29146,0.015081,7.02,1023.76
146,29347,0.013974,7.00,1030.76
147,29548,0.013318,7.07,1037.83
148,29749,0.017168,7.07,1044.90
149,29950,0.012746,7.03,1051.94
150,30151,0.011774,7.03,1058.97
