iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.023032,7.01,7.49
2,403,0.021872,7.01,14.60
3,604,0.026616,7.06,21.75
4,805,0.030463,7.04,28.79
5,1006,0.031616,7.04,35.83
6,1207,0.031630,7.02,42.85
7,1408,0.032024,7.10,49.96
8,1609,0.030700,7.03,56.99
9,1810,0.027799,7.03,64.02
10,2011,0.030725,7.02,71.04
11,2212,0.028590,6.99,78.03
12,2413,0.028597,7.08,85.11
13,2614,0.030906,7.07,92.19
14,2815,0.031150,7.06,99.25
15,3016,0.026021,7.04,106.29
16,3217,0.025641,7.02,113.30
17,3418,0.026432,7.01,120.32
18,3619,0.022022,7.01,127.33
19,3820,0.021001,6.98,134.31
20,4021,0.019254,6.97,141.37
21,4222,0.018860,7.06,148.53
22,4423,0.017345,7.04,155.66
23,4624,0.016472,7.00,162.75
24,4825,0.015442,7.04,169.88
25,5026,0.014307,7.03,177.00
26,5227,0.013667,7.00,184.09
27,5428,0.012494,7.01,191.19
28,5629,0.012737,7.01,198.29
29,5830,0.013414,7.00,205.29
30,6031,0.027057,7.04,212.34
31,6232,0.014626,7.00,219.34
32,6433,0.014653,7.04,226.38
33,6634,0.028424,7.02,233.39
34,6835,0.027871,7.06,240.45
35,7036,0.027810,6.99,247.44
36,7237,0.027601,7.02,254.47
37,7438,0.032375,7.02,261.49
38,7639,0.032583,7.01,268.50
39,7840,0.029153,7.05,275.55
40,8041,0.029327,7.07,282.62
41,8242,0.029685,6.97,289.59
42,8443,0.029897,7.02,296.61
43,8644,0.029853,7.02,303.64
44,8845,0.030052,7.00,310.65
45,9046,0.024674,7.02,317.67
46,9247,0.030419,6.99,324.66
47,9448,0.030776,7.03,331.70
48,9649,0.024078,7.00,338.70
49,9850,0.024428,7.04,345.74
50,10051,0.024640,6.98,352.72
51,10252,0.023678,6.99,359.71
52,10453,0.023962,7.02,366.73
53,10654,0.024061,7.04,373.77
54,10855,0.023844,7.01,380.78
55,11056,0.023629,7.01,387.79
56,11257,0.023397,7.01,394.81
57,11458,0.023227,7.02,401.83
58,11659,0.022111,6.99,408.83
59,11860,0.021881,7.05,415.88
60,12061,0.020770,6.98,422.86
61,12262,0.020210,6.98,429.85
62,12463,0.019476,7.04,436.89
63,12664,0.018990,7.00,443.89
64,12865,0.018510,7.04,450.92
65,13066,0.018080,6.98,457.91
66,13267,0.017262,7.06,464.96
67,13468,0.015993,7.02,471.98
68,13669,0.015147,7.03,479.02
69,13870,0.014153,7.03,486.05
70,14071,0.013092,7.08,493.13
71,14272,0.012843,7.05,500.18
72,14473,0.011705,7.04,507.22
73,14674,0.010624,6.99,514.30
74,14875,0.009627,7.03,521.42
75,15076,0.008237,7.02,528.52
76,15277,0.007928,6.98,535.59
77,15478,0.006902,7.01,542.69
78,15679,0.006711,7.02,549.80
79,15880,0.006299,6.98,556.87
80,16081,0.005937,7.03,563.99
81,16282,0.005536,7.04,571.12
82,16483,0.005147,7.05,578.26
83,16684,0.004860,7.05,585.40
84,16885,0.004451,7.02,592.51
85,17086,0.004145,7.02,599.63
86,17287,0.003854,7.01,606.72
87,17488,0.003493,7.03,613.84
88,17689,0.003513,7.01,620.94
89,17890,0.003146,7.00,627.94
90,18091,0.002982,7.01,635.05
91,18292,0.002906,7.00,642.13
92,18493,0.003142,7.06,649.29
93,18694,0.003307,7.02,656.31
94,18895,0.003343,7.06,663.37
95,19096,0.003240,7.01,670.39
96,19297,0.003103,7.01,677.39
97,19498,0.003156,7.04,684.44
98,19699,0.003145,7.00,691.44
99,19900,0.030120,7.03,698.48
100,20101,0.003480,7.05,705.53
101,20302,0.022814,7.02,712.55
102,20503,0.030970,7.06,719.61
103,20704,0.009480,7.05,726.66
104,20905,0.015109,7.01,733.67
105,21106,0.020645,7.01,740.68
106,21307,0.024965,7.02,747.71
107,21508,0.027027,7.03,754.74
108,21709,0.028112,7.03,761.77
109,21910,0.028985,7.02,768.79
110,22111,0.029198,6.99,775.78
111,22312,0.028853,7.05,782.83
112,22513,0.028882,7.01,789.85
113,22714,0.028912,6.99,796.84
114,22915,0.029117,7.01,803.86
115,23116,0.028744,7.02,810.88
116,23317,0.028349,7.03,817.91
117,23518,0.028318,7.01,824.92
118,23719,0.028248,7.04,831.97
119,23920,0.027751,7.03,839.00
120,24121,0.027859,7.02,846.02
121,24322,0.027315,7.04,853.06
122,24523,0.026840,7.00,860.06
123,24724,0.026215,7.03,867.09
124,24925,0.025850,7.01,874.10
125,25126,0.025332,7.05,881.15
126,25327,0.024659,7.01,888.16
127,25528,0.024619,7.00,895.17
128,25729,0.023730,7.01,902.18
129,25930,0.023253,7.03,909.21
130,26131,0.023025,7.02,916.23
131,26332,0.022369,7.05,923.28
132,26533,0.021153,7.02,930.30
133,26734,0.020216,7.07,937.37
134,26935,0.019288,7.04,944.42
135,27136,0.018179,7.04,951.46
136,27337,0.017280,7.00,958.46
137,27538,0.016232,7.04,965.51
138,27739,0.014971,7.05,972.56
139,27940,0.013779,7.03,979.59
140,28141,0.012504,7.03,986.62
141,28342,0.011325,7.03,993.65
142,28543,0.010282,7.03,1000.68
143,28744,0.009512,7.01,1007.69
144,28945,0.008802,7.05,1014.74
145,29146,0.007499,7.00,1021.74
146,29347,0.006664,7.00,1028.75
147,29548,0.006570,7.03,1035.78
148,29749,0.005973,7.01,1042.79
149,29950,0.005602,7.01,1049.80
150,30151,0.005341,7.03,1056.83
