iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.000851,6.99,7.47
2,403,0.000970,6.97,14.53
3,604,0.005523,6.95,21.48
4,805,0.002260,6.95,28.42
5,1006,0.004523,6.95,35.38
6,1207,0.004807,7.15,42.53
7,1408,0.015202,7.22,49.75
8,1609,0.012749,7.22,56.97
9,1810,0.011555,7.20,64.17
10,2011,0.010704,7.19,71.37
11,2212,0.012256,7.26,78.63
12,2413,0.012335,7.22,85.85
13,2614,0.011690,7.17,93.03
14,2815,0.011795,7.15,100.18
15,3016,0.011720,6.99,107.17
16,3217,0.010959,7.03,114.20
17,3418,0.011013,7.14,121.34
18,3619,0.009352,7.06,128.41
19,3820,0.010350,6.97,135.38
20,4021,0.010164,6.94,142.32
21,4222,0.009442,6.98,149.31
22,4423,0.008378,6.97,156.28
23,4624,0.007081,7.00,163.28
24,4825,0.006141,7.00,170.29
25,5026,0.005219,6.97,177.25
26,5227,0.004490,6.92,184.18
27,5428,0.003622,6.97,191.16
28,5629,0.003294,6.97,198.13
29,5830,0.002565,7.00,205.13
30,6031,0.002137,6.98,212.11
31,6232,0.001800,6.98,219.09
32,6433,0.001463,7.00,226.09
33,6634,0.001381,6.97,233.06
34,6835,0.001275,6.99,240.05
35,7036,0.001016,6.98,247.04
36,7237,0.000924,6.97,254.01
37,7438,0.000828,6.98,260.99
38,7639,0.000770,6.95,268.02
39,7840,0.000660,6.99,275.10
40,8041,0.000633,6.93,282.12
41,8242,0.000576,6.93,289.14
42,8443,0.000538,6.98,296.21
43,8644,0.000499,6.99,303.29
44,8845,0.000504,6.98,310.37
45,9046,0.000469,6.96,317.34
46,9247,0.000440,6.99,324.41
47,9448,0.000418,6.98,331.48
48,9649,0.000372,6.98,338.55
49,9850,0.000336,6.97,345.61
50,10051,0.000334,7.01,352.71
51,10252,0.000314,6.94,359.74
52,10453,0.000291,6.98,366.80
53,10654,0.000299,6.99,373.88
54,10855,0.000270,6.97,380.85
55,11056,0.000248,6.98,387.92
56,11257,0.000246,6.94,394.95
