iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.004548,6.93,7.41
2,403,0.000618,6.90,14.40
3,604,0.003505,6.87,21.36
4,805,0.010179,6.89,28.25
5,1006,0.007996,6.92,35.18
6,1207,0.012190,6.87,42.05
7,1408,0.010021,6.88,48.94
8,1609,0.006611,6.87,55.81
9,1810,0.006666,6.87,62.69
10,2011,0.005777,6.91,69.60
11,2212,0.005112,6.87,76.47
12,2413,0.004116,6.90,83.37
13,2614,0.002999,6.92,90.30
14,2815,0.002803,6.90,97.20
15,3016,0.002615,6.91,104.11
16,3217,0.002840,6.88,110.99
17,3418,0.002444,6.88,117.87
18,3619,0.002435,6.90,124.77
19,3820,0.002011,6.89,131.66
20,4021,0.001887,6.94,138.60
21,4222,0.001926,6.88,145.48
22,4423,0.001836,6.90,152.38
23,4624,0.001803,6.99,159.37
24,4825,0.001527,6.92,166.29
25,5026,0.001405,6.88,173.17
26,5227,0.001500,6.87,180.05
27,5428,0.001321,6.94,186.99
28,5629,0.001285,6.89,193.89
29,5830,0.001237,6.85,200.74
30,6031,0.001159,6.90,207.64
31,6232,0.000991,6.90,214.54
32,6433,0.001003,6.91,221.45
33,6634,0.000883,6.90,228.35
34,6835,0.000755,6.87,235.22
35,7036,0.000706,6.90,242.13
36,7237,0.000616,6.89,249.02
37,7438,0.000588,6.92,256.03
38,7639,0.000554,6.90,263.02
