iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.033594,7.04,7.51
2,403,0.032433,6.99,14.59
3,604,0.023845,7.02,21.71
4,805,0.026583,6.98,28.78
5,1006,0.023159,7.05,35.83
6,1207,0.023638,7.01,42.93
7,1408,0.022954,6.99,49.92
8,1609,0.026019,7.04,57.05
9,1810,0.025963,7.01,64.07
10,2011,0.025646,7.05,71.12
11,2212,0.023918,7.06,78.18
12,2413,0.022822,7.02,85.21
13,2614,0.022600,7.02,92.32
14,2815,0.020730,7.01,99.41
15,3016,0.018411,6.97,106.47
16,3217,0.018507,7.00,113.56
17,3418,0.016816,6.98,120.54
18,3619,0.014128,7.03,127.67
19,3820,0.011186,7.03,134.78
20,4021,0.009180,6.99,141.86
21,4222,0.007627,7.00,148.95
22,4423,0.006869,7.07,156.11
23,4624,0.005767,7.00,163.20
24,4825,0.004638,7.02,170.30
25,5026,0.003549,6.98,177.37
26,5227,0.003314,7.00,184.46
27,5428,0.002506,7.00,191.55
28,5629,0.002189,7.01,198.65
29,5830,0.001803,7.02,205.76
30,6031,0.001739,6.98,212.83
31,6232,0.001199,7.01,219.93
32,6433,0.001013,7.01,227.03
33,6634,0.000993,7.01,234.13
34,6835,0.001207,7.02,241.24
35,7036,0.019907,7.07,248.31
36,7237,0.019533,7.01,255.33
37,7438,0.018962,7.03,262.36
38,7639,0.019581,7.03,269.39
39,7840,0.019475,6.96,276.35
40,8041,0.026511,7.03,283.38
41,8242,0.025682,6.98,290.37
42,8443,0.025164,7.01,297.37
43,8644,0.025621,7.03,304.41
44,8845,0.025296,7.00,311.41
45,9046,0.024934,7.02,318.44
46,9247,0.024530,6.99,325.43
47,9448,0.023210,7.05,332.48
48,9649,0.021903,7.05,339.53
49,9850,0.021998,7.02,346.55
50,10051,0.021373,7.02,353.57
51,10252,0.018539,7.04,360.61
52,10453,0.016130,7.03,367.64
53,10654,0.014028,7.02,374.66
54,10855,0.011905,7.01,381.68
55,11056,0.009736,7.06,388.74
56,11257,0.007144,6.99,395.73
57,11458,0.005496,7.02,402.75
58,11659,0.003935,7.02,409.78
59,11860,0.003000,7.02,416.80
60,12061,0.006366,7.02,423.82
61,12262,0.009191,6.99,430.82
62,12463,0.011917,6.99,437.81
63,12664,0.013182,7.02,444.83
64,12865,0.012452,7.04,451.86
65,13066,0.019919,7.07,458.94
66,13267,0.020789,7.00,465.94
67,13468,0.014496,6.98,472.93
68,13669,0.013386,7.01,479.94
69,13870,0.014110,7.00,486.94
70,14071,0.024930,7.02,493.96
71,14272,0.012951,7.05,501.01
72,14473,0.013129,7.01,508.02
73,14674,0.026352,6.97,515.00
74,14875,0.026357,7.00,522.00
75,15076,0.025719,7.01,529.02
76,15277,0.024252,7.01,536.04
77,15478,0.023182,6.97,543.01
78,15679,0.022097,7.00,550.01
79,15880,0.022272,7.00,557.01
80,16081,0.021109,6.96,563.97
81,16282,0.019908,7.01,570.98
82,16483,0.017502,7.05,578.04
83,16684,0.018349,7.03,585.07
84,16885,0.015763,7.02,592.09
85,17086,0.016721,7.02,599.12
86,17287,0.013562,7.01,606.13
87,17488,0.012424,7.01,613.15
88,17689,0.010803,7.01,620.16
89,17890,0.008845,7.01,627.17
90,18091,0.006272,6.97,634.15
91,18292,0.005525,7.00,641.16
92,18493,0.004672,7.00,648.15
93,18694,0.003756,7.00,655.16
94,18895,0.003151,7.01,662.16
95,19096,0.002106,6.99,669.16
96,19297,0.001866,6.99,676.15
97,19498,0.001783,7.02,683.18
98,19699,0.001496,7.01,690.19
99,19900,0.001589,6.99,697.18
100,20101,0.001791,7.03,704.21
101,20302,0.001700,7.02,711.23
102,20503,0.001813,6.99,718.22
103,20704,0.001890,7.01,725.23
104,20905,0.001585,6.98,732.22
105,21106,0.001691,6.95,739.16
106,21307,0.010248,7.01,746.17
107,21508,0.002330,7.04,753.21
108,21709,0.002973,7.01,760.23
109,21910,0.014237,6.97,767.21
110,22111,0.004013,7.01,774.22
111,22312,0.005016,7.00,781.23
112,22513,0.004135,6.96,788.19
113,22714,0.003899,6.99,795.18
114,22915,0.004440,7.00,802.18
115,23116,0.004104,7.01,809.19
116,23317,0.004002,7.02,816.21
117,23518,0.004436,7.01,823.22
118,23719,0.004419,7.03,830.25
119,23920,0.004012,7.02,837.28
120,24121,0.003948,7.00,844.28
121,24322,0.003662,7.01,851.29
122,24523,0.003623,7.02,858.32
123,24724,0.003306,7.00,865.33
124,24925,0.003225,7.03,872.36
125,25126,0.002814,6.99,879.35
126,25327,0.002357,7.02,886.37
127,25528,0.002025,7.03,893.40
128,25729,0.001757,7.00,900.40
129,25930,0.001500,7.02,907.43
130,26131,0.001455,7.00,914.43
131,26332,0.001045,6.99,921.43
132,26533,0.001048,6.99,928.42
133,26734,0.000960,7.04,935.46
134,26935,0.000718,7.00,942.54
135,27136,0.000568,7.02,949.66
136,27337,0.000552,6.99,956.74
137,27538,0.000551,7.01,963.84
138,27739,0.000525,7.03,970.96
139,27940,0.000547,7.00,978.06
140,28141,0.000461,6.97,985.03
141,28342,0.000548,7.02,992.14
142,28543,0.000524,7.05,999.19
143,28744,0.000659,6.96,1006.16
144,28945,0.000744,7.00,1013.16
145,29146,0.000679,6.99,1020.15
146,29347,0.000929,7.03,1027.17
147,29548,0.001214,6.96,1034.13
148,29749,0.002006,7.04,1041.17
149,29950,0.003765,6.99,1048.17
150,30151,0.027377,6.96,1055.13
