iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.025002,7.05,7.53
2,403,0.021679,7.01,14.63
3,604,0.034196,7.03,21.76
4,805,0.035327,7.04,28.80
5,1006,0.028863,7.03,35.83
6,1207,0.029611,7.03,42.86
7,1408,0.033184,7.00,49.86
8,1609,0.033380,7.00,56.86
9,1810,0.034149,6.97,63.84
10,2011,0.034390,6.99,70.83
11,2212,0.034246,7.03,77.86
12,2413,0.034016,7.05,84.92
13,2614,0.033994,6.97,91.90
14,2815,0.033671,6.98,98.88
15,3016,0.036708,7.02,105.90
16,3217,0.036582,7.01,112.91
17,3418,0.032151,7.01,119.92
18,3619,0.031305,7.03,126.96
19,3820,0.031141,7.02,133.98
20,4021,0.031218,6.98,140.96
21,4222,0.031187,7.05,148.02
22,4423,0.030589,7.03,155.05
23,4624,0.030349,7.02,162.07
24,4825,0.029858,6.99,169.06
25,5026,0.029795,7.00,176.07
26,5227,0.032374,7.07,183.14
27,5428,0.032511,7.00,190.15
28,5629,0.032011,7.01,197.15
29,5830,0.031762,7.02,204.17
30,6031,0.031420,7.04,211.22
31,6232,0.031068,7.03,218.25
32,6433,0.030672,7.02,225.28
33,6634,0.025987,7.06,232.34
34,6835,0.026606,7.01,239.35
35,7036,0.030764,7.00,246.35
36,7237,0.027124,7.01,253.37
37,7438,0.026539,7.04,260.41
38,7639,0.025130,7.03,267.45
39,7840,0.024246,7.00,274.45
40,8041,0.022012,7.06,281.50
41,8242,0.019847,7.06,288.57
42,8443,0.017146,7.00,295.66
43,8644,0.032166,7.00,302.76
44,8845,0.015024,6.99,309.75
45,9046,0.016357,6.97,316.81
46,9247,0.017718,6.99,323.80
47,9448,0.028627,6.98,330.78
48,9649,0.031116,7.01,337.79
49,9850,0.019780,7.04,344.84
50,10051,0.018733,7.04,351.87
51,10252,0.017700,7.00,358.87
52,10453,0.016784,7.02,365.90
53,10654,0.015223,6.98,372.88
54,10855,0.015136,7.00,379.89
55,11056,0.012169,7.01,386.90
56,11257,0.012064,6.98,393.96
57,11458,0.013814,7.00,401.05
58,11659,0.015300,7.00,408.06
59,11860,0.015220,7.00,415.06
60,12061,0.016866,7.02,422.08
61,12262,0.018097,7.01,429.09
62,12463,0.018042,7.00,436.09
63,12664,0.018268,7.00,443.10
64,12865,0.018487,6.96,450.06
65,13066,0.026412,7.03,457.09
66,13267,0.016398,7.00,464.10
67,13468,0.014892,7.00,471.10
68,13669,0.015302,7.00,478.10
69,13870,0.012749,6.99,485.09
70,14071,0.011368,7.03,492.13
71,14272,0.009785,7.00,499.21
72,14473,0.009259,7.01,506.31
73,14674,0.008795,7.01,513.42
74,14875,0.009219,6.98,520.49
75,15076,0.009334,7.05,527.54
76,15277,0.008925,7.01,534.56
77,15478,0.010000,7.00,541.56
78,15679,0.020590,6.99,548.55
79,15880,0.019521,7.01,555.56
80,16081,0.018493,7.06,562.63
81,16282,0.017072,7.00,569.63
82,16483,0.016947,7.00,576.63
83,16684,0.015423,7.01,583.64
84,16885,0.015251,7.02,590.66
85,17086,0.010296,6.97,597.63
86,17287,0.011069,7.03,604.66
87,17488,0.009039,6.99,611.65
88,17689,0.008666,6.95,618.60
89,17890,0.008218,6.99,625.69
90,18091,0.006752,7.02,632.80
91,18292,0.006087,6.99,639.88
92,18493,0.005433,6.97,646.94
93,18694,0.004654,7.04,654.07
94,18895,0.004032,7.01,661.17
95,19096,0.003241,6.96,668.22
96,19297,0.002560,7.00,675.31
97,19498,0.002204,7.03,682.43
98,19699,0.002102,6.99,689.50
99,19900,0.002006,7.01,696.61
100,20101,0.001700,7.00,703.70
101,20302,0.001474,7.01,710.81
102,20503,0.001428,6.99,717.89
103,20704,0.001526,7.03,725.01
104,20905,0.001347,7.00,732.01
105,21106,0.001389,6.98,739.08
106,21307,0.001360,7.06,746.14
107,21508,0.001386,6.97,753.11
108,21709,0.001393,6.98,760.09
109,21910,0.001334,7.01,767.11
110,22111,0.001252,7.00,774.20
111,22312,0.001065,7.00,781.29
112,22513,0.001206,6.98,788.36
113,22714,0.001055,6.97,795.33
114,22915,0.001188,7.01,802.43
115,23116,0.001147,7.01,809.44
116,23317,0.001238,6.99,816.44
117,23518,0.001458,7.01,823.45
118,23719,0.001372,6.98,830.44
119,23920,0.001399,6.99,837.43
120,24121,0.001357,7.05,844.48
121,24322,0.001318,7.01,851.49
122,24523,0.001344,6.99,858.48
123,24724,0.001154,7.00,865.48
124,24925,0.001028,7.02,872.51
125,25126,0.001132,7.05,879.65
126,25327,0.001065,6.97,886.62
127,25528,0.001013,7.03,893.66
128,25729,0.000955,6.97,900.72
129,25930,0.000913,7.01,907.82
130,26131,0.000848,6.98,914.89
131,26332,0.000773,6.98,921.95
132,26533,0.000725,6.95,928.99
133,26734,0.000604,7.03,936.11
134,26935,0.000585,7.02,943.22
135,27136,0.000521,7.00,950.30
136,27337,0.000460,7.00,957.39
137,27538,0.000425,7.05,964.53
138,27739,0.000403,6.98,971.61
139,27940,0.000366,6.96,978.66
140,28141,0.000474,7.03,985.78
141,28342,0.000579,6.96,992.75
142,28543,0.000579,6.99,999.74
143,28744,0.000535,7.02,1006.76
144,28945,0.000544,7.00,1013.76
145,29146,0.000581,6.99,1020.75
146,29347,0.000579,6.98,1027.73
147,29548,0.000555,7.04,1034.77
148,29749,0.000532,7.02,1041.79
149,29950,0.000506,6.98,1048.77
150,30151,0.000539,7.02,1055.80
