iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.002820,11.00,11.62
2,403,0.002876,10.87,22.59
3,604,0.004175,11.22,33.81
4,805,0.003613,11.08,44.90
5,1006,0.004970,11.22,56.12
6,1207,0.004640,10.93,67.04
7,1408,0.015019,11.04,78.09
8,1609,0.018625,10.92,89.01
9,1810,0.008560,10.93,99.94
10,2011,0.009319,11.17,111.11
11,2212,0.012145,10.94,122.05
12,2413,0.013807,10.99,133.05
13,2614,0.013440,11.13,144.18
14,2815,0.015247,10.11,154.30
15,3016,0.015325,11.13,165.44
16,3217,0.016590,11.22,176.66
17,3418,0.016466,11.14,187.80
18,3619,0.015996,11.04,198.85
19,3820,0.014611,11.15,210.00
20,4021,0.013220,11.39,221.39
21,4222,0.013732,11.06,232.45
22,4423,0.011780,11.11,243.56
23,4624,0.011865,11.11,254.67
24,4825,0.010754,11.23,265.91
25,5026,0.012196,11.19,277.10
26,5227,0.010669,11.48,288.58
27,5428,0.011371,11.72,300.31
28,5629,0.012198,12.04,312.35
29,5830,0.033195,12.12,324.47
30,6031,0.013493,12.12,336.59
31,6232,0.012774,6.91,343.50
32,6433,0.012911,6.88,350.38
33,6634,0.012137,6.87,357.26
34,6835,0.011387,6.88,364.14
35,7036,0.010206,6.95,371.09
36,7237,0.010411,6.91,378.00
37,7438,0.009798,6.90,384.91
38,7639,0.008761,6.90,391.81
39,7840,0.008106,6.95,398.77
