iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.007839,6.91,7.38
2,403,0.014537,6.90,14.37
3,604,0.015488,6.90,21.28
4,805,0.018416,6.92,28.20
5,1006,0.018025,6.91,35.11
6,1207,0.014770,6.91,42.03
7,1408,0.011827,6.91,48.94
8,1609,0.012309,6.90,55.84
9,1810,0.018065,6.90,62.74
10,2011,0.017500,6.89,69.63
11,2212,0.018018,6.96,76.59
12,2413,0.016526,6.88,83.48
13,2614,0.014458,6.88,90.36
14,2815,0.012527,6.94,97.30
15,3016,0.011210,6.90,104.20
16,3217,0.011146,6.88,111.08
17,3418,0.010699,6.88,117.96
18,3619,0.008109,6.88,124.85
19,3820,0.008187,6.92,131.77
20,4021,0.007193,6.90,138.67
21,4222,0.006411,6.91,145.67
22,4423,0.006665,6.91,152.67
23,4624,0.005344,6.92,159.59
24,4825,0.004668,6.94,166.61
25,5026,0.004121,6.86,173.56
26,5227,0.003696,6.93,180.58
27,5428,0.003442,6.90,187.57
28,5629,0.003389,6.91,194.56
29,5830,0.002862,6.91,201.56
30,6031,0.002356,6.87,208.52
31,6232,0.002029,6.88,215.49
32,6433,0.007237,6.91,222.48
33,6634,0.001402,6.96,229.45
34,6835,0.001545,6.93,236.47
35,7036,0.001686,6.89,243.36
36,7237,0.001890,6.88,250.23
37,7438,0.002541,6.90,257.14
38,7639,0.003169,6.91,264.05
39,7840,0.004138,6.89,270.95
40,8041,0.006031,6.90,277.85
41,8242,0.007733,6.91,284.76
42,8443,0.007976,6.87,291.63
43,8644,0.007941,6.93,298.57
44,8845,0.007614,6.89,305.46
45,9046,0.026605,6.89,312.35
46,9247,0.010050,6.91,319.27
47,9448,0.010733,6.91,326.18
48,9649,0.008357,6.93,333.11
49,9850,0.008041,6.92,340.04
50,10051,0.011899,6.90,346.94
51,10252,0.012330,6.93,353.87
52,10453,0.007114,6.85,360.73
53,10654,0.012571,6.87,367.60
54,10855,0.012255,6.90,374.51
55,11056,0.012792,6.89,381.40
56,11257,0.012997,6.92,388.32
57,11458,0.011722,6.89,395.21
58,11659,0.011623,6.91,402.12
59,11860,0.011276,6.90,409.02
60,12061,0.010971,6.94,415.96
61,12262,0.012546,6.94,422.91
62,12463,0.009520,6.94,429.85
63,12664,0.009392,6.88,436.73
64,12865,0.008828,6.90,443.63
65,13066,0.008707,6.88,450.51
66,13267,0.007959,6.87,457.38
67,13468,0.015372,6.91,464.30
68,13669,0.006434,6.89,471.18
69,13870,0.006140,6.92,478.10
70,14071,0.005726,6.94,485.05
71,14272,0.006031,6.89,491.95
72,14473,0.006030,6.91,498.86
73,14674,0.005998,6.87,505.73
74,14875,0.005945,6.90,512.63
75,15076,0.005286,6.86,519.49
76,15277,0.005218,6.88,526.37
77,15478,0.004482,6.91,533.28
78,15679,0.004120,6.92,540.21
79,15880,0.003445,6.91,547.12
80,16081,0.003309,6.90,554.01
81,16282,0.003086,6.88,560.90
82,16483,0.002606,6.91,567.82
83,16684,0.002497,6.95,574.77
84,16885,0.002275,6.87,581.65
85,17086,0.002039,6.93,588.58
86,17287,0.001838,6.91,595.49
87,17488,0.001675,6.95,602.44
88,17689,0.001572,6.93,609.37
89,17890,0.001428,6.90,616.28
90,18091,0.001364,6.89,623.17
91,18292,0.001231,6.94,630.20
92,18493,0.001076,6.95,637.24
93,18694,0.001028,6.88,644.20
94,18895,0.000926,6.88,651.17
95,19096,0.000922,6.95,658.21
96,19297,0.000807,6.92,665.21
97,19498,0.000724,6.90,672.20
98,19699,0.000649,6.95,679.24
99,19900,0.000572,6.87,686.20
100,20101,0.000522,6.94,693.22
101,20302,0.000463,6.93,700.24
102,20503,0.000415,6.92,707.25
103,20704,0.000411,6.91,714.24
104,20905,0.000401,6.91,721.25
105,21106,0.000391,6.95,728.29
106,21307,0.000363,6.89,735.26
107,21508,0.000341,6.88,742.23
108,21709,0.000311,6.93,749.24
109,21910,0.000288,6.93,756.26
110,22111,0.000270,6.90,763.25
111,22312,0.000252,6.93,770.27
112,22513,0.000231,6.88,777.23
113,22714,0.000223,6.95,784.27
114,22915,0.000215,6.91,791.26
115,23116,0.000206,6.88,798.23
116,23317,0.000199,6.92,805.24
117,23518,0.000191,6.97,812.30
118,23719,0.000185,6.91,819.30
119,23920,0.000176,6.92,826.30
120,24121,0.000168,6.89,833.28
121,24322,0.000159,6.95,840.33
122,24523,0.000151,6.90,847.32
123,24724,0.000144,6.90,854.31
124,24925,0.000135,6.93,861.33
125,25126,0.000126,6.90,868.32
126,25327,0.000125,6.90,875.31
127,25528,0.000119,6.90,882.30
128,25729,0.000113,6.91,889.29
129,25930,0.000110,6.92,896.30
130,26131,0.000110,6.89,903.28
131,26332,0.000109,6.88,910.24
132,26533,0.000104,6.92,917.25
133,26734,0.000099,6.87,924.21
134,26935,0.000096,6.91,931.21
135,27136,0.000092,6.94,938.24
