iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.024155,7.04,7.52
2,403,0.004927,7.02,14.63
3,604,0.018624,7.05,21.78
4,805,0.011848,7.00,28.78
5,1006,0.012568,7.03,35.81
6,1207,0.004817,7.00,42.80
7,1408,0.010206,7.01,49.91
8,1609,0.012363,7.02,56.93
9,1810,0.013114,7.01,63.94
10,2011,0.012735,7.00,70.94
11,2212,0.012473,7.05,78.00
12,2413,0.012953,7.05,85.05
13,2614,0.011917,7.03,92.08
14,2815,0.011365,7.04,99.12
15,3016,0.011760,7.03,106.15
16,3217,0.011152,7.02,113.17
17,3418,0.011168,6.99,120.17
18,3619,0.010875,7.03,127.20
19,3820,0.008983,7.01,134.21
20,4021,0.008562,7.04,141.25
21,4222,0.007773,7.05,148.30
22,4423,0.007259,7.01,155.32
23,4624,0.006512,7.04,162.36
24,4825,0.006523,7.02,169.37
25,5026,0.005540,7.01,176.38
26,5227,0.004909,7.05,183.43
27,5428,0.004705,7.01,190.45
28,5629,0.003977,7.02,197.56
29,5830,0.003667,7.04,204.69
30,6031,0.003296,7.02,211.80
31,6232,0.002879,7.04,218.93
32,6433,0.002883,7.03,226.04
33,6634,0.003035,7.01,233.05
34,6835,0.002585,7.02,240.08
35,7036,0.002412,7.02,247.19
36,7237,0.002351,6.97,254.25
37,7438,0.002108,7.06,261.40
38,7639,0.001952,6.98,268.48
39,7840,0.001998,7.01,275.57
40,8041,0.001986,7.03,282.61
41,8242,0.001848,6.98,289.59
42,8443,0.001828,7.02,296.70
43,8644,0.001926,7.01,303.79
44,8845,0.001650,7.04,310.83
45,9046,0.001583,6.97,317.89
46,9247,0.001700,7.03,325.02
47,9448,0.001520,7.02,332.04
48,9649,0.001500,7.03,339.16
49,9850,0.001744,7.03,346.28
50,10051,0.001912,7.05,353.33
51,10252,0.002052,7.02,360.35
52,10453,0.001923,6.97,367.33
53,10654,0.001846,7.06,374.39
54,10855,0.001714,7.08,381.48
55,11056,0.001768,7.05,388.53
56,11257,0.001918,7.04,395.57
57,11458,0.001850,7.02,402.59
58,11659,0.002115,7.02,409.61
59,11860,0.002053,7.02,416.63
60,12061,0.001831,7.04,423.67
61,12262,0.001941,7.02,430.70
62,12463,0.002207,7.04,437.74
63,12664,0.002262,7.00,444.75
64,12865,0.002108,7.02,451.77
65,13066,0.002140,7.03,458.80
66,13267,0.002577,6.98,465.77
67,13468,0.002133,6.98,472.75
68,13669,0.002229,7.08,479.83
69,13870,0.002169,7.01,486.84
70,14071,0.001973,7.07,493.92
71,14272,0.002024,7.06,500.98
72,14473,0.001900,7.07,508.06
73,14674,0.001552,7.03,515.09
74,14875,0.001745,7.02,522.11
75,15076,0.001521,7.01,529.12
76,15277,0.001368,7.03,536.15
77,15478,0.001277,6.99,543.23
78,15679,0.001172,7.06,550.38
79,15880,0.001045,7.03,557.50
80,16081,0.000945,7.01,564.60
81,16282,0.000944,7.09,571.78
82,16483,0.000838,7.04,578.91
83,16684,0.000708,7.07,586.07
84,16885,0.000606,7.04,593.20
85,17086,0.000585,7.08,600.37
86,17287,0.000518,7.02,607.48
87,17488,0.000494,7.05,614.63
88,17689,0.000451,7.04,621.76
89,17890,0.000388,7.02,628.87
90,18091,0.000371,7.03,635.98
91,18292,0.000324,7.04,643.11
92,18493,0.000313,7.03,650.24
93,18694,0.000296,7.02,657.35
94,18895,0.000275,7.05,664.49
95,19096,0.000322,7.02,671.59
96,19297,0.000293,7.04,678.64
97,19498,0.000298,7.07,685.71
98,19699,0.000283,7.07,692.78
99,19900,0.000283,7.02,699.80
100,20101,0.000258,7.04,706.84
101,20302,0.000270,7.01,713.94
102,20503,0.000237,7.05,721.00
103,20704,0.000267,7.04,728.13
104,20905,0.000287,7.03,735.17
105,21106,0.000298,7.00,742.17
106,21307,0.000284,7.04,749.21
107,21508,0.000299,7.01,756.22
108,21709,0.000285,7.02,763.24
109,21910,0.000298,7.03,770.27
110,22111,0.000309,7.02,777.30
111,22312,0.000331,7.03,784.32
112,22513,0.000355,7.05,791.38
113,22714,0.000344,7.02,798.40
114,22915,0.000411,6.99,805.40
115,23116,0.000406,7.03,812.43
116,23317,0.000416,7.02,819.45
117,23518,0.000430,7.03,826.48
118,23719,0.000474,7.07,833.56
119,23920,0.000562,7.07,840.63
120,24121,0.000582,7.04,847.67
121,24322,0.000600,7.06,854.73
122,24523,0.000613,7.06,861.80
123,24724,0.000685,7.06,868.86
124,24925,0.000705,7.01,875.88
125,25126,0.000735,7.03,882.91
126,25327,0.000806,7.02,889.93
127,25528,0.000750,7.05,896.99
128,25729,0.000701,7.09,904.08
129,25930,0.000660,6.99,911.08
130,26131,0.000656,7.04,918.12
131,26332,0.000599,7.02,925.14
132,26533,0.000654,7.02,932.16
133,26734,0.000710,7.09,939.26
134,26935,0.000711,7.08,946.33
135,27136,0.000669,7.02,953.36
136,27337,0.000739,6.98,960.35
137,27538,0.000816,7.04,967.39
138,27739,0.000787,7.09,974.47
139,27940,0.000715,7.08,981.55
140,28141,0.000716,7.07,988.62
141,28342,0.000707,7.02,995.65
142,28543,0.000718,7.00,1002.65
143,28744,0.000859,7.04,1009.69
144,28945,0.000954,7.06,1016.75
145,29146,0.001008,7.05,1023.80
146,29347,0.001103,7.02,1030.82
147,29548,0.001366,7.03,1037.85
148,29749,0.002137,7.03,1044.89
149,29950,0.002898,7.03,1051.92
150,30151,0.003089,7.02,1058.94
